assay,symbol,taxonomy,gene,log2fc,adj_p,osd
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Myo61F,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38153,1.18726,0.0107948,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Kaz-m1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43154,6.28127,0.000152584,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,odd,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33583,1.54759,0.0167312,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Acp1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34052,-10.1316,6.33916e-14,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,gammaTry|deltaTry|CG30031,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/48343,18.9191,1.71707e-10,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,v,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32026,1.04062,0.00579518,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Tm2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41853,-1.57808,2.75939e-05,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Odc2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35767,1.00023,0.048196,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,ninaC,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34012,-1.58692,9.12263e-17,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,e,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42521,-1.41882,0.000394041,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,fzo,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42745,1.18591,0.0104576,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Grd,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39984,-1.67171,2.14419e-11,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Ubc84D,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40900,1.72485,0.000914626,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,gammaTry|deltaTry|CG30031,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/246404,18.9191,1.71707e-10,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Ahcy,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32471,1.46661,9.52658e-06,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Act79B,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40444,-1.94894,0.0164163,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,MtnB,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42424,2.02834,0.000352134,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Syt1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33473,-1.03707,1.36286e-12,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Itgbn,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35368,2.24973,0.00182287,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Cp38,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31788,4.90061,0.0283636,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Cp19,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39000,-1.92408,0.0244976,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,gammaTry|deltaTry|CG30031,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36221,18.9191,1.71707e-10,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Hdc,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36076,-1.38286,3.45564e-19,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Pepck1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37131,1.75394,0.0120308,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Ccp84Ab,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40824,-4.65827,0.00160899,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Cds,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43950,-1.00082,2.44087e-13,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,ninaB,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41678,-1.14044,1.26335e-08,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Cyp6a2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35587,-1.5141,0.000690962,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Cp36,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31787,5.51355,0.00282622,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,ec,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31339,-1.14265,0.00389258,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Cyp4d1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31188,1.46912,0.00342926,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,fs(1)M3,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/45994,-1.25621,0.0389862,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,inaD,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37629,-1.01349,7.59936e-19,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Calx,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42481,-1.24346,1.76324e-15,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Ccp84Ad,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40822,-7.50261,0.00230064,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,alphaTry,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/48316,4.92827,0.00447127,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Cyp4c3,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43663,-1.93554,6.7823e-06,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,w,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31271,-3.67373,0.00523964,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,inaC,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36897,-1.0629,3.45624e-15,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,betaTry,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/47901,4.81893,0.0201836,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Ag5r,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/44631,6.05991,7.49826e-06,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Act57B,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37368,-1.94624,0.000110954,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Galphaq,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36384,-1.04496,4.02791e-07,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,TpnC73F,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39916,1.15106,0.0103309,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Actn,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31166,-1.41524,0.000169812,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Prm,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39002,-1.78714,0.000678387,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Gad1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38484,-1.16552,6.4767e-10,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,fw,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32162,-1.67774,1.67679e-06,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,sob,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33581,1.08464,0.00338468,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Sgs1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33701,-1.93707,0.00146774,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Pcp,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33985,-1.6406,0.00786225,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,aub,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34524,1.3067,0.021299,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Mlc2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43587,-2.17042,1.27485e-05,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Spat,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31587,1.00251,0.000192936,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,RyR,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/49090,-1.03624,1.83405e-09,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Ccp84Aa,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40825,-7.49613,0.000548807,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Ser,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43275,1.18457,0.00118074,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,GlyP,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33386,-1.75604,2.54499e-05,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CycA,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39340,1.22467,0.00351006,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,DNaseII,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/48228,1.04149,0.00434748,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Akh,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38495,6.46004,3.63485e-08,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Mlp84B,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40849,-1.10823,0.000383377,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG15865,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32641,5.48452,0.000176743,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,DptA,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/37183,3.29944,0.00970255,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Ets65A,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38700,-1.01094,6.82338e-11,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Gbeta76C,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/40148,-1.50585,4.64854e-19,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Crys,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34604,-2.30781,0.00847621,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,cn,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35724,-2.88195,0.032128,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Faa,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/45577,-1.06221,0.00102637,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,boss,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43146,-1.49617,6.64134e-13,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Gyc32E,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34553,1.58763,0.00375127,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,ort,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/45910,-1.32034,8.20178e-14,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Cyp6a8,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36666,-2.24219,2.47664e-11,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Dhc98D,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43379,-1.09631,0.00594048,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,NT1,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38558,-1.82059,0.0210538,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,obst-B,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34336,-2.97286,0.000658032,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG33301,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/2768917,2.37168,1.1265e-05,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,lncRNA:CR44754,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/19836162,-1.46001,0.00224283,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,asRNA:CR45875,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/26067203,-1.14105,0.0041183,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,nau,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42799,-1.28057,0.00688617,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG34208,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/5740805,-1.55811,0.015242,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,inaF-B,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/8674114,-1.25466,7.86181e-14,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG34148,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/326250,2.93874,7.5115e-07,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG10710,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/39525,-1.02431,0.0011863,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,KP78b,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/41361,-1.21916,0.0278276,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,RecQ4,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/53438,1.03056,0.0095568,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG40298,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/3355149,-2.76746,1.61362e-07,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG18563,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35050,2.41131,0.0292614,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG17264,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/33511,2.33829,2.33857e-07,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,5.8SrRNA:CR45842,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/26067170,1.81779,0.000886644,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Vajk2,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34811,-5.32671,1.49872e-06,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG1561,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32108,-1.14944,2.62878e-06,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,LManI,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/34436,1.10075,0.000166912,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,lncRNA:CR43452,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/12798494,-3.54806,0.000302104,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Mtp,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/35362,1.26595,6.62158e-05,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Xport-A,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/42373,-1.38777,2.46113e-18,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,lncRNA:CR45758,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/19835268,-1.41598,0.00889626,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,asRNA:CR43159,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/12797909,1.44298,0.0126656,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG42336,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/36205,1.19101,0.000614213,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,loj,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/38698,1.04237,4.07902e-05,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG14770,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/31085,-3.75675,0.0309037,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,asRNA:CR45804,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/26067134,-1.89859,0.00523964,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Xport-B,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/8673993,-1.35782,7.78367e-17,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,Vago,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/32040,2.43658,9.53499e-09,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,prc,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/43930,-2.80798,6.72299e-05,OSD-207
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-207-46bf2f458dd003f328af5b6f7f7566b2,CG43071,http://purl.obolibrary.org/obo/NCBITaxon_7227,http://www.ncbi.nlm.nih.gov/gene/12798340,1.3236,0.0123217,OSD-207
