assay,symbol,taxonomy,gene,log2fc,adj_p,osd
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,2900076A07Rik,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/100504421,-1.27164,8.80306e-05,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm57565|Gm22988,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115487892,-1.00554,0.031058,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm29773,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/101056072,-1.31927,0.0310163,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm10033,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/378466,-1.16834,8.01736e-08,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Bcat1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/12035,1.10314,0.00105318,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,H2ac7,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/319165,-1.05284,0.0230699,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Rnu12,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/104307,-1.80512,0.000207652,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Tmem256,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/69186,-1.10028,0.00780561,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,BB218582,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/102640562,-1.07781,0.005447,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Pdzd7,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/100503041,-1.14913,0.0280668,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Glipr1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/73690,1.25721,0.00503391,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Snord3b4,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/19861,-2.0282,0.0280668,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,2900060B14Rik,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/68204,-1.04316,0.0393161,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Pitx2,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/18741,4.12991,0.00119319,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,C1qtnf12,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/67389,1.56972,0.000124927,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm24265,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115490317,-1.54785,0.00675638,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm26079,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115490290,-1.78223,3.31757e-08,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm23946,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115488402,-1.54715,0.0424905,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm22422,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115486004,-1.76069,1.60454e-06,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm22513,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115488051,-1.36172,0.0490575,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm11423,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/100503272,-1.10365,0.00980012,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Snora21,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/100302498,-1.39123,0.0336656,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Mcoln2,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/68279,-3.02827,0.0356642,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,1500035N22Rik,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/70258,-1.18187,0.0291483,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm26397,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115487043,-1.39815,2.12521e-07,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm25636,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115486823,-2.19289,0.000885182,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Ccdc62,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/208908,-1.15802,0.00204443,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Slc22a13b,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/109280,-2.03993,0.0489455,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,F2rl2,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/14064,1.38477,0.0295261,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm23297,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115486827,-2.15486,0.00530627,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Pfdn5,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/56612,-1.07579,0.00249361,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm22786,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115485822,-2.39002,0.010664,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Cyp26b1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/232174,1.03222,0.0320682,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm25395,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115485773,-1.66517,7.53142e-05,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gas2l3,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/237436,1.19112,0.00350745,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Cops9,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/66915,-1.10566,0.00366787,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Rps27a-ps3,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/667035,-1.37366,0.00462141,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm25776,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115488078,-1.91778,1.9549e-07,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Snora57,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/118027464,-2.55625,3.58336e-05,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,H4c18,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/319161,-1.0446,0.00628261,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Snora23,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/100379145,-1.34885,0.0175166,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Unc13d,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/70450,-1.63447,0.0128539,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Cd209b,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/69165,-1.28848,0.0199323,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm25394,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115488237,-1.90306,0.00725338,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm26165,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115486130,-1.06076,0.0472781,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Emx2os,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/329078,-2.03973,0.00821374,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Baiap2l2,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/207495,2.66278,0.00350745,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Fgf18,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/14172,1.36343,0.0393613,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Snora9,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115487884,-2.4019,4.37193e-10,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Zfp992,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/433791,-1.35317,0.000207254,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Scarna13,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/100306943,-1.27834,0.000186583,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm35612,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/102639259,-1.39697,0.0235767,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Rn7sk,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/19817,-1.46574,9.90128e-06,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm23639,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115489002,-2.51318,0.010869,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Zim1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/22776,1.0147,0.0338207,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm22748,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115488064,-2.28551,8.22797e-05,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Snora34,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/100217417,-2.07274,0.00359118,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Scarna6,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/100217415,-1.608,0.0207402,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Scarna3a,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/100217414,-1.96225,0.0287165,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Ndufaf6,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/76947,-1.16132,0.00618027,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm22154,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115490050,-1.9785,0.000498529,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Rpl10-ps3,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/100043346,-1.01689,0.032515,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,A430078I02Rik,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/320486,-1.14004,0.0456168,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm24233,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115485895,-2.26346,0.000471016,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Myh7b,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/668940,1.33743,0.0342729,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Slc9a3,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/105243,3.18917,0.00099993,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Snora7a,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/100217451,-2.10169,2.19587e-05,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,1700112D23Rik,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/73611,-1.06158,0.0388384,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Pkhd1l1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/192190,-3.17394,0.00637846,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-564-3d5c4773f0c1e95ff63e2798906c2277,Gm25788,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115490049,-1.89319,3.92805e-07,OSD-564
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Zfpm2,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/22762,-2.00252,0.00941036,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Eda2r,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/245527,-1.76238,0.00230925,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,H2-K2,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/630499,-2.68294,0.0209076,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Zfp521,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/225207,-1.99307,0.00707463,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gm16523,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/100042584,1.39788,0.0238667,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Git1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/216963,1.37671,0.0379526,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Cntn2,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/21367,-1.3775,0.026826,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gm24727,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/115487050,-1.01709,0.0442906,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,H2-D1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/14964,-1.21689,0.03582,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Tll1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/21892,-2.49913,0.0227512,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Mast2,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/17776,1.00386,0.00841999,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Dusp7,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/235584,1.1087,0.0373002,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Lrrc3,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/237387,1.54972,0.0336823,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Stard8,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/236920,1.20899,0.0192327,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Zfp658,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/210104,-1.48651,0.00337673,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Aard,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/239435,-1.22113,0.0108608,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Ly6g6d,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/114654,-2.93116,0.00741085,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Cit,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/12704,1.52345,0.0162931,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gadd45a,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/13197,-1.12048,0.00309545,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Cnr1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/12801,-1.56906,0.0409698,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Neb,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/17996,-3.69388,0.00292924,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Cimap1b,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/70113,-2.10865,0.0150047,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Cgn,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/70737,-1.2277,0.0157717,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Etv1,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/14009,-1.62346,0.0361297,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gprc5c,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/70355,-2.8968,0.00704052,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Tmem229b,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/268567,-1.33612,0.0431124,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,A930011G23Rik|Rasgef1b,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/320292,1.28873,0.0416055,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Cdkn1b,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/12576,-1.36691,0.00482029,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Pik3r3,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/18710,-1.24645,0.0478601,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,A930011G23Rik|Rasgef1b,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/319818,1.28873,0.0416055,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Csf2rb2,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/12984,1.92597,0.0322937,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Gm10033,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/378466,-1.03352,0.0060824,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,B3gnt5,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/108105,-4.15276,0.000339322,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Airn,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/104103,-2.90644,0.000728373,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Rec8,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/56739,-2.43379,0.0309912,OSD-612
https://purl.org/okn/frink/kg/spoke-genelab/node/OSD-612-6345c5c7bcabe53264da1a63ae723b94,Nxpe4,http://purl.obolibrary.org/obo/NCBITaxon_10090,http://www.ncbi.nlm.nih.gov/gene/244853,1.08114,0.0254047,OSD-612
