cid,neighborCid
5955487500439912448,5955487466080174080
5955487500439912448,5955487534799650816
5955487500439912448,5955488187634679808
5955487500439912448,5955488221994418176
5955487500439912448,5955488256354156544
5955487500439912448,5955488977908662272
5955487500439912448,5955489012268400640
5955487637878865920,5955486607086714880
5955487637878865920,5955486641446453248
5955487637878865920,5955487088123052032
5955487637878865920,5955487191202267136
5955487637878865920,5955487225562005504
5955487637878865920,5955487569159389184
5955487637878865920,5955487603519127552
5955487637878865920,5955487672238604288
5955502309487149056,5955500522780753920
5955502309487149056,5955500557140492288
5955502309487149056,5955500660219707392
5955502309487149056,5955502206407933952
5955502309487149056,5955502240767672320
5955502309487149056,5955502275127410688
5955502309487149056,5955502343846887424
5955502309487149056,5955502378206625792
5955502893602701312,5955502824883224576
5955502893602701312,5955502859242962944
5955502893602701312,5955502927962439680
5955502893602701312,5955503580797468672
5955502893602701312,5955503615157207040
5955502893602701312,5955503649516945408
5955502893602701312,5955504371071451136
5955502893602701312,5955504405431189504
5955502927962439680,5955502824883224576
5955502927962439680,5955502859242962944
5955502927962439680,5955502893602701312
5955502927962439680,5955502962322178048
5955502927962439680,5955502996681916416
5955502927962439680,5955503134120869888
5955502927962439680,5955503580797468672
5955502927962439680,5955503615157207040
5955512376890490880,5955511689695723520
5955512376890490880,5955511724055461888
5955512376890490880,5955511758415200256
5955512376890490880,5955511930213892096
5955512376890490880,5955511964573630464
5955512376890490880,5955512308171014144
5955512376890490880,5955512342530752512
5955512376890490880,5955512411250229248
5955516225181188096,5955515537986420736
5955516225181188096,5955515572346159104
5955516225181188096,5955515606705897472
5955516225181188096,5955515778504589312
5955516225181188096,5955515812864327680
5955516225181188096,5955516156461711360
5955516225181188096,5955516190821449728
5955516225181188096,5955516259540926464
5955871539235651584,5955870920760360960
5955871539235651584,5955871367436959744
5955871539235651584,5955871401796698112
5955871539235651584,5955871436156436480
5955871539235651584,5955871470516174848
5955871539235651584,5955871504875913216
5955871539235651584,5955871573595389952
5955871539235651584,5955871676674605056
5955882671790882816,5955882499992190976
5955882671790882816,5955882534351929344
5955882671790882816,5955882568711667712
5955882671790882816,5955882603071406080
5955882671790882816,5955882637431144448
5955882671790882816,5955882706150621184
5955882671790882816,5955882740510359552
5955882671790882816,5955882877949313024
5955884595936231424,5955884492857016320
5955884595936231424,5955884527216754688
5955884595936231424,5955884561576493056
5955884595936231424,5955884630295969792
5955884595936231424,5955884733375184896
5955884595936231424,5955890093494370304
5955884595936231424,5955890127854108672
5955884595936231424,5955890230933323776
5955889406299602944,5955885283130998784
5955889406299602944,5955885317490737152
5955889406299602944,5955885351850475520
5955889406299602944,5955889303220387840
5955889406299602944,5955889337580126208
5955889406299602944,5955889371939864576
5955889406299602944,5955889440659341312
5955889406299602944,5955889475019079680
5955890196573585408,5955890127854108672
5955890196573585408,5955890162213847040
5955890196573585408,5955890230933323776
5955890196573585408,5955890265293062144
5955890196573585408,5955890368372277248
5955890196573585408,5955890402732015616
5955890196573585408,5955890574530707456
5955890196573585408,5955890608890445824
5955890265293062144,5955884424137539584
5955890265293062144,5955884458497277952
5955890265293062144,5955884492857016320
5955890265293062144,5955890196573585408
5955890265293062144,5955890230933323776
5955890265293062144,5955890299652800512
5955890265293062144,5955890334012538880
5955890265293062144,5955890368372277248
5955892533035794432,5955892464316317696
5955892533035794432,5955892498676056064
5955892533035794432,5955892567395532800
5955892533035794432,5955892601755271168
5955892533035794432,5955892636115009536
5955892533035794432,5955987640791597056
5955892533035794432,5955987743870812160
5955892533035794432,5955987778230550528
5955893563827945472,5955892876633178112
5955893563827945472,5955892910992916480
5955893563827945472,5955893357669515264
5955893563827945472,5955893495108468736
5955893563827945472,5955893529468207104
5955893563827945472,5955893598187683840
5955893563827945472,5955893632547422208
5955893563827945472,5955893666907160576
5955894354101927936,5955894251022712832
5955894354101927936,5955894285382451200
5955894354101927936,5955894319742189568
5955894354101927936,5955894388461666304
5955894354101927936,5955894422821404672
5955894354101927936,5955894560260358144
5955894354101927936,5955895006936956928
5955894354101927936,5955895041296695296
5955896312607014912,5955895625412247552
5955896312607014912,5955895659771985920
5955896312607014912,5955896106448584704
5955896312607014912,5955896243887538176
5955896312607014912,5955896278247276544
5955896312607014912,5955896346966753280
5955896312607014912,5955896381326491648
5955896312607014912,5955896415686230016
5955906002053234688,5955905314858467328
5955906002053234688,5955905349218205696
5955906002053234688,5955905383577944064
5955906002053234688,5955905555376635904
5955906002053234688,5955905589736374272
5955906002053234688,5955905933333757952
5955906002053234688,5955905967693496320
5955906002053234688,5955906036412973056
5955946958861369344,5955946890141892608
5955946958861369344,5955946924501630976
5955946958861369344,5955946993221107712
5955946958861369344,5955947027580846080
5955946958861369344,5955947061940584448
5955946958861369344,5955948608128811008
5955946958861369344,5955948711208026112
5955946958861369344,5955948745567764480
5955949948158607360,5955949535841746944
5955949948158607360,5955949570201485312
5955949948158607360,5955949742000177152
5955949948158607360,5955949776359915520
5955949948158607360,5955949879439130624
5955949948158607360,5955949913798868992
5955949948158607360,5955949982518345728
5955949948158607360,5955950016878084096
5955950188676775936,5955949845079392256
5955950188676775936,5955949879439130624
5955950188676775936,5955949913798868992
5955950188676775936,5955950119957299200
5955950188676775936,5955950154317037568
5955950188676775936,5955950223036514304
5955950188676775936,5955950257396252672
5955950188676775936,5955950291755991040
5955987022316306432,5955940155633172480
5955987022316306432,5955940258712387584
5955987022316306432,5955940293072125952
5955987022316306432,5955986953596829696
5955987022316306432,5955986987956568064
5955987022316306432,5955987056676044800
5955987022316306432,5955987091035783168
5955987022316306432,5955987125395521536
5955987159755259904,5955986953596829696
5955987159755259904,5955987091035783168
5955987159755259904,5955987125395521536
5955987159755259904,5955987194114998272
5955987159755259904,5955987228474736640
5955987159755259904,5955987262834475008
5955987159755259904,5955987297194213376
5955987159755259904,5955987331553951744
5956154388601896960,5956154285522681856
5956154388601896960,5956154319882420224
5956154388601896960,5956154354242158592
5956154388601896960,5956154422961635328
5956154388601896960,5956154457321373696
5956154388601896960,5956154663479803904
5956154388601896960,5956154697839542272
5956154388601896960,5956154732199280640
5956197372634595328,5956196925957996544
5956197372634595328,5956196960317734912
5956197372634595328,5956197303915118592
5956197372634595328,5956197338274856960
5956197372634595328,5956197406994333696
5956197372634595328,5956197441354072064
5956197372634595328,5956197544433287168
5956197372634595328,5956197578793025536
5956197681872240640,5956197510073548800
5956197681872240640,5956197544433287168
5956197681872240640,5956197578793025536
5956197681872240640,5956197613152763904
5956197681872240640,5956197647512502272
5956197681872240640,5956197716231979008
5956197681872240640,5956197750591717376
5956197681872240640,5956197888030670848
5956200052694188032,5956199915255234560
5956200052694188032,5956200018334449664
5956200052694188032,5956200087053926400
5956200052694188032,5956200121413664768
5956200052694188032,5956200155773403136
5956200052694188032,5956200190133141504
5956200052694188032,5956200224492879872
5956200052694188032,5956200671169478656
5956202801473257472,5956202664034304000
5956202801473257472,5956202767113519104
5956202801473257472,5956202835832995840
5956202801473257472,5956202870192734208
5956202801473257472,5956202904552472576
5956202801473257472,5956202938912210944
5956202801473257472,5956203041991426048
5956202801473257472,5956203076351164416
5956202904552472576,5956202182997966848
5956202904552472576,5956202217357705216
5956202904552472576,5956202801473257472
5956202904552472576,5956202835832995840
5956202904552472576,5956202870192734208
5956202904552472576,5956202938912210944
5956202904552472576,5956203041991426048
5956202904552472576,5956203660466716672
5956207233879506944,5956206821562646528
5956207233879506944,5956206855922384896
5956207233879506944,5956207027721076736
5956207233879506944,5956207062080815104
5956207233879506944,5956207165160030208
5956207233879506944,5956207199519768576
5956207233879506944,5956207268239245312
5956207233879506944,5956207302598983680
5956207508757413888,5956207130800291840
5956207508757413888,5956207165160030208
5956207508757413888,5956207474397675520
5956207508757413888,5956207543117152256
5956207508757413888,5956207577476890624
5956207508757413888,5958065271091494912
5956207508757413888,5958065305451233280
5956207508757413888,5958065683408355328
5957689822230347776,5957682503606075392
5957689822230347776,5957682537965813760
5957689822230347776,5957689753510871040
5957689822230347776,5957689787870609408
5957689822230347776,5957689856590086144
5957689822230347776,5957692639728893952
5957689822230347776,5957692742808109056
5957689822230347776,5957692777167847424
5957694151557382144,5957693945398951936
5957694151557382144,5957694082837905408
5957694151557382144,5957694117197643776
5957694151557382144,5957694185917120512
5957694151557382144,5957694220276858880
5957694151557382144,5957694254636597248
5957694151557382144,5957694288996335616
5957694151557382144,5957694323356073984
5957725144041390080,5957724697364791296
5957725144041390080,5957724731724529664
5957725144041390080,5957725075321913344
5957725144041390080,5957725109681651712
5957725144041390080,5957725178401128448
5957725144041390080,5957725212760866816
5957725144041390080,5957725315840081920
5957725144041390080,5957725350199820288
5957734386811011072,5957734283731795968
5957734386811011072,5957734318091534336
5957734386811011072,5957734352451272704
5957734386811011072,5957734421170749440
5957734386811011072,5957734455530487808
5957734386811011072,5958790192851582976
5957734386811011072,5958790227211321344
5957734386811011072,5958790261571059712
5957747168633683968,5957747065554468864
5957747168633683968,5957747099914207232
5957747168633683968,5957747134273945600
5957747168633683968,5957747202993422336
5957747168633683968,5957747306072637440
5957747168633683968,5957748268145311744
5957747168633683968,5957748302505050112
5957747168633683968,5957748405584265216
5957748543023218688,5957748371224526848
5957748543023218688,5957748405584265216
5957748543023218688,5957748439944003584
5957748543023218688,5957748474303741952
5957748543023218688,5957748508663480320
5957748543023218688,5957748577382957056
5957748543023218688,5957748611742695424
5957748543023218688,5957748749181648896
5957749951772491776,5957749814333538304
5957749951772491776,5957749917412753408
5957749951772491776,5957749986132230144
5957749951772491776,5957750020491968512
5957749951772491776,5957750054851706880
5957749951772491776,5957754212380049408
5957749951772491776,5957754315459264512
5957749951772491776,5957754349819002880
5957750020491968512,5957749951772491776
5957750020491968512,5957749986132230144
5957750020491968512,5957750054851706880
5957750020491968512,5957750089211445248
5957750020491968512,5957750192290660352
5957750020491968512,5957750226650398720
5957750020491968512,5957750398449090560
5957750020491968512,5957750432808828928
5957750089211445248,5957750020491968512
5957750089211445248,5957750054851706880
5957750089211445248,5957750123571183616
5957750089211445248,5957750157930921984
5957750089211445248,5957750192290660352
5957750089211445248,5957754143660572672
5957750089211445248,5957754178020311040
5957750089211445248,5957754212380049408
5957752219515224064,5957752150795747328
5957752219515224064,5957752185155485696
5957752219515224064,5957752253874962432
5957752219515224064,5957752288234700800
5957752219515224064,5957752391313915904
5957752219515224064,5957752425673654272
5957752219515224064,5957752597472346112
5957752219515224064,5957752631832084480
5957752322594439168,5957750123571183616
5957752322594439168,5957751944637317120
5957752322594439168,5957751978997055488
5957752322594439168,5957752288234700800
5957752322594439168,5957752356954177536
5957752322594439168,5957752391313915904
5957752322594439168,5957754109300834304
5957752322594439168,5957754143660572672
5957752528752869376,5957752425673654272
5957752528752869376,5957752460033392640
5957752528752869376,5957752494393131008
5957752528752869376,5957752563112607744
5957752528752869376,5957752597472346112
5957752528752869376,5957752734911299584
5957752528752869376,5957753181587898368
5957752528752869376,5957753215947636736
5957752597472346112,5957752185155485696
5957752597472346112,5957752219515224064
5957752597472346112,5957752391313915904
5957752597472346112,5957752425673654272
5957752597472346112,5957752528752869376
5957752597472346112,5957752563112607744
5957752597472346112,5957752631832084480
5957752597472346112,5957752666191822848
5957753868782665728,5957753800063188992
5957753868782665728,5957753834422927360
5957753868782665728,5957753903142404096
5957753868782665728,5957753937502142464
5957753868782665728,5957754040581357568
5957753868782665728,5957754074941095936
5957753868782665728,5957754246739787776
5957753868782665728,5957754281099526144
5957754452898217984,5957753834422927360
5957754452898217984,5957754281099526144
5957754452898217984,5957754315459264512
5957754452898217984,5957754349819002880
5957754452898217984,5957754384178741248
5957754452898217984,5957754418538479616
5957754452898217984,5957754487257956352
5957754452898217984,5957754590337171456
5957778951391674368,5957778813952720896
5957778951391674368,5957778917031936000
5957778951391674368,5957778985751412736
5957778951391674368,5957779020111151104
5957778951391674368,5957779054470889472
5957778951391674368,5957779088830627840
5957778951391674368,5957779123190366208
5957778951391674368,5957779569866964992
5957779054470889472,5957776511850250240
5957779054470889472,5957778332916383744
5957779054470889472,5957778367276122112
5957779054470889472,5957778951391674368
5957779054470889472,5957778985751412736
5957779054470889472,5957779020111151104
5957779054470889472,5957779088830627840
5957779054470889472,5957779123190366208
5957779088830627840,5957776477490511872
5957779088830627840,5957776511850250240
5957779088830627840,5957778332916383744
5957779088830627840,5957778951391674368
5957779088830627840,5957779054470889472
5957779088830627840,5957779123190366208
5957779088830627840,5957779157550104576
5957779088830627840,5957779191909842944
5957779226269581312,5957776340051558400
5957779226269581312,5957776443130773504
5957779226269581312,5957776477490511872
5957779226269581312,5957779157550104576
5957779226269581312,5957779191909842944
5957779226269581312,5957779260629319680
5957779226269581312,5957779294989058048
5957779226269581312,5957779329348796416
5957779432428011520,5957779363708534784
5957779432428011520,5957779398068273152
5957779432428011520,5957779466787749888
5957779432428011520,5957779776025395200
5957779432428011520,5957779810385133568
5957779432428011520,5957786029497778176
5957779432428011520,5957786407454900224
5957779432428011520,5957786441814638592
5957784070992691200,5957784036632952832
5957784070992691200,5957784105352429568
5957784070992691200,5957784139712167936
5957784070992691200,5957784483309551616
5957784070992691200,5957784517669289984
5957784070992691200,5957784689467981824
5957784070992691200,5957784723827720192
5957784070992691200,5957784758187458560
5957784174071906304,5957783830474522624
5957784174071906304,5957783864834260992
5957784174071906304,5957783899193999360
5957784174071906304,5957784105352429568
5957784174071906304,5957784139712167936
5957784174071906304,5957784208431644672
5957784174071906304,5957784242791383040
5957784174071906304,5957784277151121408
5957784689467981824,5957784070992691200
5957784689467981824,5957784517669289984
5957784689467981824,5957784552029028352
5957784689467981824,5957784586388766720
5957784689467981824,5957784620748505088
5957784689467981824,5957784655108243456
5957784689467981824,5957784723827720192
5957784689467981824,5957784826906935296
5957785033065365504,5957784620748505088
5957785033065365504,5957784655108243456
5957785033065365504,5957784826906935296
5957785033065365504,5957784861266673664
5957785033065365504,5957784964345888768
5957785033065365504,5957784998705627136
5957785033065365504,5957785067425103872
5957785033065365504,5957785101784842240
5957789912148213760,5957789809068998656
5957789912148213760,5957789843428737024
5957789912148213760,5957789877788475392
5957789912148213760,5957789946507952128
5957789912148213760,5957789980867690496
5957789912148213760,5957790118306643968
5957789912148213760,5957790564983242752
5957789912148213760,5957790599342981120
5957790805501411328,5957790427544289280
5957790805501411328,5957790461904027648
5957790805501411328,5957790771141672960
5957790805501411328,5957790839861149696
5957790805501411328,5957790874220888064
5957790805501411328,5958170824207761408
5957790805501411328,5958170858567499776
5957790805501411328,5958171236524621824
5957791011659841536,5957790908580626432
5957791011659841536,5957790942940364800
5957791011659841536,5957790977300103168
5957791011659841536,5957791046019579904
5957791011659841536,5957791080379318272
5957791011659841536,5957792386049376256
5957791011659841536,5957792420409114624
5957791011659841536,5957792454768852992
5957986552930893824,5957986484211417088
5957986552930893824,5957986518571155456
5957986552930893824,5957986587290632192
5957986552930893824,5957986621650370560
5957986552930893824,5957986656010108928
5957986552930893824,5958010192430891008
5957986552930893824,5958010295510106112
5957986552930893824,5958010329869844480
5957988270917812224,5957988064759382016
5957988270917812224,5957988202198335488
5957988270917812224,5957988236558073856
5957988270917812224,5957988305277550592
5957988270917812224,5957988339637288960
5957988270917812224,5957988373997027328
5957988270917812224,5957988408356765696
5957988270917812224,5957988442716504064
5957999094235398144,5957998991156183040
5957999094235398144,5957999025515921408
5957999094235398144,5957999059875659776
5957999094235398144,5957999128595136512
5957999094235398144,5957999231674351616
5957999094235398144,5958009470876385280
5957999094235398144,5958009917552984064
5957999094235398144,5958009951912722432
5958006137981763584,5958005382067519488
5958006137981763584,5958006000542810112
5958006137981763584,5958006103622025216
5958006137981763584,5958006172341501952
5958006137981763584,5958006206701240320
5958006137981763584,5958006241060978688
5958006137981763584,5958006825176530944
5958006137981763584,5958006859536269312
5958006275420717056,5958005931823333376
5958006275420717056,5958005966183071744
5958006275420717056,5958006000542810112
5958006275420717056,5958006206701240320
5958006275420717056,5958006241060978688
5958006275420717056,5958006309780455424
5958006275420717056,5958006344140193792
5958006275420717056,5958006378499932160
5958010295510106112,5957986518571155456
5958010295510106112,5957986552930893824
5958010295510106112,5957986656010108928
5958010295510106112,5958010192430891008
5958010295510106112,5958010226790629376
5958010295510106112,5958010261150367744
5958010295510106112,5958010329869844480
5958010295510106112,5958010364229582848
5958049603050799104,5958049396892368896
5958049603050799104,5958049431252107264
5958049603050799104,5958049534331322368
5958049603050799104,5958049568691060736
5958049603050799104,5958049637410537472
5958049603050799104,5958049671770275840
5958049603050799104,5958050015367659520
5958049603050799104,5958050049727397888
5958053142103851008,5958052935945420800
5958053142103851008,5958053073384374272
5958053142103851008,5958053107744112640
5958053142103851008,5958053176463589376
5958053142103851008,5958053210823327744
5958053142103851008,5958053245183066112
5958053142103851008,5958053279542804480
5958053142103851008,5958053313902542848
5958060254569693184,5958060082771001344
5958060254569693184,5958060117130739712
5958060254569693184,5958060151490478080
5958060254569693184,5958060185850216448
5958060254569693184,5958060220209954816
5958060254569693184,5958060288929431552
5958060254569693184,5958060323289169920
5958060254569693184,5958060460728123392
5958107327411257344,5958107293051518976
5958107327411257344,5958107361770995712
5958107327411257344,5958107396130734080
5958107327411257344,5958107739728117760
5958107327411257344,5958107774087856128
5958107327411257344,5958107945886547968
5958107327411257344,5958107980246286336
5958107327411257344,5958108014606024704
5958109766952681472,5958109560794251264
5958109766952681472,5958109698233204736
5958109766952681472,5958109732592943104
5958109766952681472,5958109801312419840
5958109766952681472,5958109835672158208
5958109766952681472,5958109870031896576
5958109766952681472,5958109904391634944
5958109766952681472,5958109938751373312
5958160207048605696,5958159863451222016
5958160207048605696,5958159897810960384
5958160207048605696,5958159932170698752
5958160207048605696,5958160138329128960
5958160207048605696,5958160172688867328
5958160207048605696,5958160241408344064
5958160207048605696,5958160275768082432
5958160207048605696,5958160310127820800
5958168247227383808,5957981398970138624
5958168247227383808,5957981502049353728
5958168247227383808,5957981536409092096
5958168247227383808,5958167800550785024
5958168247227383808,5958167834910523392
5958168247227383808,5958168178507907072
5958168247227383808,5958168212867645440
5958168247227383808,5958168281587122176
5958168968781889536,5958168693903982592
5958168968781889536,5958168728263720960
5958168968781889536,5958168831342936064
5958168968781889536,5958168865702674432
5958168968781889536,5958168900062412800
5958168968781889536,5958168934422151168
5958168968781889536,5958169003141627904
5958168968781889536,5958169106220843008
5958169140580581376,5958168934422151168
5958169140580581376,5958169071861104640
5958169140580581376,5958169106220843008
5958169140580581376,5958169174940319744
5958169140580581376,5958169209300058112
5958169140580581376,5958169243659796480
5958169140580581376,5958169278019534848
5958169140580581376,5958169312379273216
5958170755488284672,5958170583689592832
5958170755488284672,5958170618049331200
5958170755488284672,5958170652409069568
5958170755488284672,5958170686768807936
5958170755488284672,5958170721128546304
5958170755488284672,5958170789848023040
5958170755488284672,5958170824207761408
5958170755488284672,5958170961646714880
5958170892927238144,5958170789848023040
5958170892927238144,5958170824207761408
5958170892927238144,5958170858567499776
5958170892927238144,5958170927286976512
5958170892927238144,5958170961646714880
5958170892927238144,5958171167805145088
5958170892927238144,5958171202164883456
5958170892927238144,5958171236524621824
5958170927286976512,5958170789848023040
5958170927286976512,5958170892927238144
5958170927286976512,5958170961646714880
5958170927286976512,5958170996006453248
5958170927286976512,5958171030366191616
5958170927286976512,5958171064725929984
5958170927286976512,5958171167805145088
5958170927286976512,5958171202164883456
5958171064725929984,5958170308811685888
5958171064725929984,5958170927286976512
5958171064725929984,5958171030366191616
5958171064725929984,5958171099085668352
5958171064725929984,5958171133445406720
5958171064725929984,5958171167805145088
5958171064725929984,5958171751920697344
5958171064725929984,5958171786280435712
5958171099085668352,5958171064725929984
5958171099085668352,5958171133445406720
5958171099085668352,5958171167805145088
5958171099085668352,5958171511402528768
5958171099085668352,5958171545762267136
5958171099085668352,5958171717560958976
5958171099085668352,5958171751920697344
5958171099085668352,5958171786280435712
5958171477042790400,5958171339603836928
5958171477042790400,5958171442683052032
5958171477042790400,5958171511402528768
5958171477042790400,5958171545762267136
5958171477042790400,5958171580122005504
5958171477042790400,5958177112039882752
5958171477042790400,5958177215119097856
5958171477042790400,5958177249478836224
5958171614481743872,5958171545762267136
5958171614481743872,5958171580122005504
5958171614481743872,5958171648841482240
5958171614481743872,5958171683201220608
5958171614481743872,5958171717560958976
5958171614481743872,5958177043320406016
5958171614481743872,5958177077680144384
5958171614481743872,5958177112039882752
5958171683201220608,5958171614481743872
5958171683201220608,5958171648841482240
5958171683201220608,5958171717560958976
5958171683201220608,5958171751920697344
5958171683201220608,5958171854999912448
5958171683201220608,5958171889359650816
5958171683201220608,5958172061158342656
5958171683201220608,5958172095518081024
5958171717560958976,5958171099085668352
5958171717560958976,5958171545762267136
5958171717560958976,5958171580122005504
5958171717560958976,5958171614481743872
5958171717560958976,5958171648841482240
5958171717560958976,5958171683201220608
5958171717560958976,5958171751920697344
5958171717560958976,5958171854999912448
5958171854999912448,5958171683201220608
5958171854999912448,5958171717560958976
5958171854999912448,5958171751920697344
5958171854999912448,5958171786280435712
5958171854999912448,5958171820640174080
5958171854999912448,5958171889359650816
5958171854999912448,5958171923719389184
5958171854999912448,5958172061158342656
5958175909449039872,5958175497132179456
5958175909449039872,5958175531491917824
5958175909449039872,5958175703290609664
5958175909449039872,5958175737650348032
5958175909449039872,5958175840729563136
5958175909449039872,5958175875089301504
5958175909449039872,5958175943808778240
5958175909449039872,5958175978168516608
5958177696155435008,5958177661795696640
5958177696155435008,5958177730515173376
5958177696155435008,5958177764874911744
5958177696155435008,5958178108472295424
5958177696155435008,5958178142832033792
5958177696155435008,5958178314630725632
5958177696155435008,5958178348990464000
5958177696155435008,5958178383350202368
5958178486429417472,5958178280270987264
5958178486429417472,5958178417709940736
5958178486429417472,5958178452069679104
5958178486429417472,5958178520789155840
5958178486429417472,5958178555148894208
5958178486429417472,5958178589508632576
5958178486429417472,5958178623868370944
5958178486429417472,5958178658228109312
5958182678317498368,5958182609598021632
5958182678317498368,5958182643957760000
5958182678317498368,5958182712677236736
5958182678317498368,5958182747036975104
5958182678317498368,5958182850116190208
5958182678317498368,5958182884475928576
5958182678317498368,5958183056274620416
5958182678317498368,5958183090634358784
5958194154470113280,5958194085750636544
5958194154470113280,5958194120110374912
5958194154470113280,5958194188829851648
5958194154470113280,5958194223189590016
5958194154470113280,5958194257549328384
5958194154470113280,5958237997496270848
5958194154470113280,5958238100575485952
5958194154470113280,5958238134935224320
5958200820259356672,5958200751539879936
5958200820259356672,5958200785899618304
5958200820259356672,5958200854619095040
5958200820259356672,5958200888978833408
5958200820259356672,5958200992058048512
5958200820259356672,5958201026417786880
5958200820259356672,5958201198216478720
5958200820259356672,5958201232576217088
5958208997877088256,5958197865321857024
5958208997877088256,5958197968401072128
5958208997877088256,5958198002760810496
5958208997877088256,5958208929157611520
5958208997877088256,5958208963517349888
5958208997877088256,5958209032236826624
5958208997877088256,5958209066596564992
5958208997877088256,5958209100956303360
5958215251349471232,5957746309640224768
5958215251349471232,5957746412719439872
5958215251349471232,5957746447079178240
5958215251349471232,5958215182629994496
5958215251349471232,5958215216989732864
5958215251349471232,5958215285709209600
5958215251349471232,5958215320068947968
5958215251349471232,5958215354428686336
5958270433089290240,5958270295650336768
5958270433089290240,5958270398729551872
5958270433089290240,5958270467449028608
5958270433089290240,5958270501808766976
5958270433089290240,5958270536168505344
5958270433089290240,5961263784776433664
5958270433089290240,5961263819136172032
5958270433089290240,5961263853495910400
5958291186371264512,5958290980212834304
5958291186371264512,5958291117651787776
5958291186371264512,5958291152011526144
5958291186371264512,5958291220731002880
5958291186371264512,5958291255090741248
5958291186371264512,5958291289450479616
5958291186371264512,5958291323810217984
5958291186371264512,5958291358169956352
5958310084227366912,5958309637550768128
5958310084227366912,5958309671910506496
5958310084227366912,5958310015507890176
5958310084227366912,5958310049867628544
5958310084227366912,5958310118587105280
5958310084227366912,5958310152946843648
5958310084227366912,5958310256026058752
5958310084227366912,5958310290385797120
5958327367175766016,5958302765603094528
5958327367175766016,5958302799962832896
5958327367175766016,5958303177919954944
5958327367175766016,5958326989218643968
5958327367175766016,5958327023578382336
5958327367175766016,5958327332816027648
5958327367175766016,5958327401535504384
5958327367175766016,5958327435895242752
5958366502917767168,5958366296759336960
5958366502917767168,5958366434198290432
5958366502917767168,5958366468558028800
5958366502917767168,5958366537277505536
5958366502917767168,5958366571637243904
5958366502917767168,5958366605996982272
5958366502917767168,5958366640356720640
5958366502917767168,5958366674716459008
5958412270089273344,5958412132650319872
5958412270089273344,5958412235729534976
5958412270089273344,5958412304449011712
5958412270089273344,5958412338808750080
5958412270089273344,5958412373168488448
5958412270089273344,5958412407528226816
5958412270089273344,5958412441887965184
5958412270089273344,5958412888564563968
5958420241548574720,5958419554353807360
5958420241548574720,5958419588713545728
5958420241548574720,5958420035390144512
5958420241548574720,5958420172829097984
5958420241548574720,5958420207188836352
5958420241548574720,5958420275908313088
5958420241548574720,5958420310268051456
5958420241548574720,5958420344627789824
5958420550786220032,5958420138469359616
