cid	lat	lon	nPtsGeo	layers	nPts	nObs	nAnalytes	nDet	nDetAnalytes	maxNgL	nFac	nPfasFac	nRingFac	nRingPfasFac	stateFips	stateName	countyFips	countyName	nCounties	sameTopWeight	sameTopIndustry	sameTopNaics	sameTopFacilityName	ringTopWeight	ringTopIndustry	ringTopNaics	ringTopFacilityName	c_proximity	detFreq	c_detFreq	c_detIntensity	c_analyteBreadth	c_industryPrior	score	scoreComponentsUsed	tier	window	sourceList	nSources
5525358482934464512	44.426584	-69.463866	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23011	Kennebec County	2									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525359032690278400	44.464512	-69.432028	1	EGAD	1	35	35	0	0		0	0	0	0	23	Maine	23011	Kennebec County	2									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525359101409755136	44.470212	-69.418667	1	EGAD	1	36	36	0	0		0	0	0	0	23	Maine	23011	Kennebec County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525360235281121280	44.4065445	-69.4408445	2	EGAD	2	58	29	0	0		0	0	0	0	23	Maine	23027	Waldo County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525362434304376832	44.346574	-69.453247	1	EGAD	1	30	30	0	0		0	0	1	0	23	Maine	23027	Waldo County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525369203172835328	44.437968	-69.268766	1	EGAD	1	17	17	0	0		0	0	1	0	23	Maine	23027	Waldo County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525374254054375424	44.435571333333336	-69.184854	3	EGAD	3	85	29	0	0		0	0	0	0	23	Maine	23027	Waldo County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525376590516584448	44.503708	-69.11715	2	EGAD	2	58	29	0	0		0	0	0	0	23	Maine	23027	Waldo County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525376624876322816	44.516	-69.10601633333333	3	EGAD	3	88	30	0	0		0	0	0	0	23	Maine	23027	Waldo County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525376796675014656	44.521308	-69.121558	1	EGAD	1	30	30	0	0		0	0	0	0	23	Maine	23027	Waldo County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525377724387950592	44.557423	-69.156402	1	EGAD	1	29	29	0	0		0	0	2	0	23	Maine	23027	Waldo County	1									0.02958370724829093	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525379236216438784	44.537001	-69.246748	1	EGAD	1	29	29	0	0		0	0	1	0	23	Maine	23027	Waldo County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525380576246235136	44.57983	-69.314956	1	EGAD	1	65	38	0	0		0	0	0	0	23	Maine	23027	Waldo County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525381607038386176	44.560998	-69.382055	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23027	Waldo County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525381641398124544	44.54763	-69.393764	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23011	Kennebec County	2									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525382809629229056	44.5002725	-69.3441115	2	EGAD	2	58	29	0	0		0	0	1	0	23	Maine	23027	Waldo County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525384561975885824	44.545167	-69.394573	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23011	Kennebec County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525385730206990336	44.520165	-69.508591	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23011	Kennebec County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525390678009315328	44.6362088	-69.3504136	5	EGAD	5	145	29	0	0		0	0	0	0	23	Maine	23027	Waldo County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525392877032570880	44.670497	-69.271712	1	EGAD	1	29	29	0	0		0	0	1	0	23	Maine	23027	Waldo County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525394938616872960	44.721342	-69.1939655	2	EGAD	2	58	29	0	0		0	0	1	0	23	Maine	23019	Penobscot County	2									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525415932417015808	44.655131	-68.991966	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23027	Waldo County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525416001136492544	44.653681	-69.004722	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23027	Waldo County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525420983298555904	44.623671	-69.196215	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23027	Waldo County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525422082810183680	44.577931	-69.139869	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23027	Waldo County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525458332334161920	44.539213	-68.658792	1	EGAD	1	58	29	0	0		0	0	1	0	23	Maine	23009	Hancock County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525458504132853760	44.5397535	-68.652934	2	EGAD	2	56	29	0	0		0	0	1	0	23	Maine	23009	Hancock County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525474275252764672	44.42803	-69.079453	1	EGAD	1	27	27	0	0		0	0	0	0	23	Maine	23027	Waldo County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525474447051456512	44.428944	-69.0743665	2	EGAD	2	108	27	0	0		0	0	0	0	23	Maine	23027	Waldo County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525474618850148352	44.42176	-69.06139325	4	EGAD	4	134	27	0	0		0	0	1	0	23	Maine	23027	Waldo County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525475546563084288	44.456306	-68.995877	1	EGAD	1	30	30	0	0		0	0	5	0	23	Maine	23027	Waldo County	1									0.04824894837218527	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525475649642299392	44.45714	-68.976694	1	EGAD	1	29	29	0	0		0	0	5	0	23	Maine	23027	Waldo County	1									0.04824894837218527	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525475684002037760	44.456318	-68.978994	1	EGAD	1	29	29	0	0		0	0	4	0	23	Maine	23027	Waldo County	1									0.043339347763417226	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525497433716424704	44.1809265	-68.686328	2	EGAD	2	59	30	0	0		0	0	3	0	23	Maine	23009	Hancock County	1									0.03733048224778867	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525622193926438912	44.531342	-68.528805	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23009	Hancock County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525671190913351680	44.657964	-67.947999	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23029	Washington County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525864808039055360	44.993521	-69.048102	1	EGAD	1	29	29	0	0		0	0	3	0	23	Maine	23019	Penobscot County	1									0.03733048224778867	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525869274805043200	44.896382	-69.187789	1	EGAD	1	33	33	0	0		0	0	0	0	23	Maine	23019	Penobscot County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525869824560857088	44.904598	-69.23767	1	EGAD	1	35	35	0	0		0	0	2	0	23	Maine	23019	Penobscot County	1									0.02958370724829093	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525871233310130176	44.96847	-69.129169	1	EGAD	1	29	29	0	0		0	0	3	0	23	Maine	23019	Penobscot County	1									0.03733048224778867	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5525871473828298752	44.983182	-69.0882525	2	EGAD	2	57	29	0	0		0	0	0	0	23	Maine	23019	Penobscot County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5525986269714186240	45.189929	-69.453026	2	EGAD	2	60	30	0	0		0	0	0	0	23	Maine	23021	Piscataquis County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526025955212001280	45.443567	-69.654087	1	EGAD	1	30	30	0	0		0	0	0	0	23	Maine	23021	Piscataquis County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526219641057181696	44.858203	-70.516187	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23007	Franklin County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526262590730141696	44.9891745	-70.7422205	2	EGAD+WQP	2	104	26	0	0		0	0	0	0	23	Maine	23007	Franklin County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526264446156013568	44.946793	-70.656512	1	EGAD	1	26	13	0	0		0	0	2	0	23	Maine	23007	Franklin County	1									0.02958370724829093	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526297225346416640	44.689689	-70.971093	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23017	Oxford County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526349520868212736	44.48458	-70.152487	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23001	Androscoggin County	2									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526350242422718464	44.47122	-70.095573	2	EGAD	2	57	29	0	0		0	0	0	0	23	Maine	23011	Kennebec County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526360378545537024	44.647856	-69.94606	1	EGAD	1	30	30	0	0		0	0	0	0	23	Maine	23007	Franklin County	2									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526361374977949696	44.666788	-69.94751	1	EGAD	1	30	30	0	0		0	0	0	0	23	Maine	23025	Somerset County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526361409337688064	44.66608	-69.95484350000001	2	EGAD	2	59	30	0	0		0	0	0	0	23	Maine	23007	Franklin County	2									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526369518235942912	44.672074	-70.158483	1	EGAD	1	17	17	0	0		0	0	24	0	23	Maine	23007	Franklin County	1									0.08667869552683445	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526415044889280512	44.78957533333334	-69.576811	3	EGAD	3	87	29	0	0		0	0	0	0	23	Maine	23025	Somerset County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526415216687972352	44.801057	-69.572049	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23025	Somerset County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526418824460500992	44.829126	-69.669831	1	EGAD	1	28	28	0	0		0	0	0	0	23	Maine	23025	Somerset County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526430128814424064	44.911148	-69.433542	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23025	Somerset County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526430197533900800	44.9088	-69.42364	1	EGAD	1	29	29	0	0		0	0	2	0	23	Maine	23025	Somerset County	1									0.02958370724829093	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526439990059335680	44.730615	-69.503502	1	EGAD	1	35	35	0	0		0	0	0	0	23	Maine	23025	Somerset County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526453390357299200	44.65836	-69.677954	1	EGAD	1	28	28	0	0		0	0	1	0	23	Maine	23025	Somerset County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526460227945234432	44.566557	-69.797762	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23011	Kennebec County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526462255169798144	44.534508	-69.79209666666667	3	EGAD	3	87	29	0	0		0	0	4	0	23	Maine	23011	Kennebec County	1									0.043339347763417226	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526462323889274880	44.532402	-69.80812	1	EGAD	1	29	29	0	0		0	0	4	0	23	Maine	23011	Kennebec County	1									0.043339347763417226	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526469573794070528	44.473357	-69.880775	1	EGAD	1	30	30	0	0		0	0	0	0	23	Maine	23011	Kennebec County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526475689827500032	44.469817000000006	-69.648493	2	EGAD	2	70	35	0	0		0	0	2	0	23	Maine	23011	Kennebec County	1									0.02958370724829093	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526477648332587008	44.413597	-69.6242565	2	EGAD	2	72	36	0	0		0	0	0	0	23	Maine	23011	Kennebec County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526487921894359040	44.265534	-69.740645	1	EGAD	1	48	31	0	0		0	0	0	0	23	Maine	23011	Kennebec County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526487956254097408	44.265019	-69.741642	1	EGAD	1	29	29	0	0		0	0	1	0	23	Maine	23011	Kennebec County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526488024973574144	44.25892	-69.760753	1	EGAD	1	29	29	0	0		0	0	9	0	23	Maine	23011	Kennebec County	1									0.06200458888731158	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526490945551335424	44.151192	-69.843562	2	EGAD	2	60	30	0	0		0	0	0	0	23	Maine	23023	Sagadahoc County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526511870632001536	44.3910235	-69.880176	2	EGAD	2	72	36	0	0		0	0	0	0	23	Maine	23011	Kennebec County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526524858613104640	44.435386	-70.352182	1	EGAD	1	30	30	0	0		0	0	0	0	23	Maine	23017	Oxford County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526548395033886720	44.23673233333333	-70.24147033333334	3	EGAD	3	87	29	0	0		0	0	2	0	23	Maine	23001	Androscoggin County	1									0.02958370724829093	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526549528905252864	44.174309	-70.287506	1	EGAD	1	29	29	0	0		0	0	1	0	23	Maine	23001	Androscoggin County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526573099685773312	44.008433	-70.751588	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23005	Cumberland County	2									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526584129161789440	43.94655	-70.457418	1	EGAD	1	30	30	0	0		0	0	2	0	23	Maine	23005	Cumberland County	1									0.02958370724829093	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526585056874725376	43.930856	-70.422021	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23005	Cumberland County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526590898030247936	43.973104000000006	-70.18841	2	EGAD	2	59	30	0	0		0	0	0	0	23	Maine	23001	Androscoggin County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526592031901614080	44.020648666666666	-70.28273533333333	3	EGAD	3	85	29	0	0		0	0	12	0	23	Maine	23001	Androscoggin County	2									0.06906959960353908	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526601961866002432	44.030689	-70.223721	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23001	Androscoggin County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526615362163965952	43.926818	-70.16318	1	EGAD	1	19	19	0	0		0	0	0	0	23	Maine	23001	Androscoggin County	2									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526616118078210048	43.898952	-70.123824	1	EGAD	1	29	29	0	0		0	0	1	0	23	Maine	23005	Cumberland County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526642643796230144	43.6575372	-70.5243022	5	EGAD	2	48	24	0	0		0	0	3	0	23	Maine	23031	York County	1									0.03733048224778867	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526687174017155072	43.540485	-70.484934	1	EGAD	1	29	29	0	0		0	0	1	0	23	Maine	23031	York County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526698925047676928	43.541041	-70.697403	1	EGAD	1	29	29	0	0		0	0	3	0	23	Maine	23031	York County	1									0.03733048224778867	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526746478925578240	43.77261	-70.54642	1	EGAD	1	30	30	0	0		0	0	0	0	23	Maine	23005	Cumberland County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526763109038948352	43.92346	-70.866022	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23017	Oxford County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5526763143398686720	43.925477	-70.864044	1	EGAD	1	28	28	0	0		0	0	1	0	23	Maine	23017	Oxford County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5526953908666105856	44.066843	-70.952238	1	EGAD	1	30	30	0	0		0	0	2	0	23	Maine	23017	Oxford County	1									0.02958370724829093	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5528964881073569792	45.967178	-68.510872	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23019	Penobscot County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5529374346075701248	47.209421	-68.793448	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23003	Aroostook County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5529383657564798976	47.20904	-68.553749	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23003	Aroostook County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5529383691924537344	47.208607	-68.552139	1	EGAD	1	58	29	0	0		0	0	0	0	23	Maine	23003	Aroostook County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5529388021251571712	47.275025	-68.40901266666667	3	EGAD	3	116	29	0	0		0	0	5	0	23	Maine	23003	Aroostook County	1									0.04824894837218527	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5529491340984844288	46.7441845	-67.840558	2	EGAD	2	57	29	0	0		0	0	0	0	23	Maine	23003	Aroostook County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5529491615862751232	46.759921	-67.803571	1	EGAD	1	29	29	0	0		0	0	1	0	23	Maine	23003	Aroostook County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5529492852813332480	46.77744	-67.857756	1	EGAD	1	29	29	0	0		0	0	9	0	23	Maine	23003	Aroostook County	1									0.06200458888731158	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5529540990806786048	47.196196	-67.96963	1	EGAD	1	29	29	0	0		0	0	1	0	23	Maine	23003	Aroostook County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5529568375518265344	47.188976	-68.365851	1	EGAD	1	29	29	0	0		0	0	0	0	23	Maine	23003	Aroostook County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5573302927981805568	48.004567	-89.547667	1	WQP	1	6	3	0	0		0	0	0	0	27	Minnesota	27031	Cook County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5573305882919305216	47.991117	-89.616233	1	WQP	1	9	3	0	0		0	0	0	0	27	Minnesota	27031	Cook County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5573307875784130560	47.99145	-89.65765	1	WQP	1	3	3	0	0		0	0	0	0	27	Minnesota	27031	Cook County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5573311002520322048	48.005767	-89.704817	1	WQP	1	3	3	0	0		0	0	0	0	27	Minnesota	27031	Cook County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5573316431358984192	47.94455	-89.763267	1	WQP	1	6	3	0	0		0	0	0	0	27	Minnesota	27031	Cook County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5573317324712181760	47.972667	-89.73825	1	WQP	1	9	3	0	0		0	0	0	0	27	Minnesota	27031	Cook County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5573319626814652416	47.917833	-89.744983	1	WQP	1	9	3	0	0		0	0	0	0	27	Minnesota	27031	Cook County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5573339521103167488	47.94865	-89.85015	1	WQP	1	9	3	0	0		0	0	0	0	27	Minnesota	27031	Cook County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5573339624182382592	47.9515	-89.845	1	WQP	1	135	27	0	0		0	0	0	0	27	Minnesota	27031	Cook County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5573339692901859328	47.9499	-89.8559	1	WQP	1	12	3	0	0		0	0	0	0	27	Minnesota	27031	Cook County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5955080371899990016	48.519029	-92.707722	1	WQP	1	9	3	0	0		0	0	0	0	27	Minnesota	27137	St. Louis County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5955087759243739136	48.39864	-92.524838	1	WQP	1	9	3	0	0		0	0	0	0	27	Minnesota	27137	St. Louis County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5955178881269891072	47.787593	-92.07917	1	WQP	1	40	40	0	0		0	0	2	0	27	Minnesota	27137	St. Louis County	1									0.02958370724829093	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5955332469300396032	47.671205	-91.839881	1	WQP	1	40	40	0	0		0	0	0	0	27	Minnesota	27137	St. Louis County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5955484957819273216	47.5286	-90.9807	1	WQP	1	13	13	0	0		0	0	3	0	27	Minnesota	27031	Cook County	1									0.03733048224778867	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5955894354101927936	47.86304	-90.291319	1	WQP	1	405	27	0	0		0	0	0	0	27	Minnesota	27031	Cook County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5957689822230347776	46.0272	-92.473567	1	WQP	1	40	40	0	0		0	0	4	0	27	Minnesota	27115	Pine County	1									0.043339347763417226	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5957725144041390080	46.447648	-92.409767	1	WQP	1	40	40	0	0		0	0	0	0	27	Minnesota	27017	Carlton County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5957734386811011072	46.462014	-92.581747	1	WQP	1	40	40	0	0		0	0	1	0	27	Minnesota	27017	Carlton County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5957748543023218688	46.787496	-92.524715	1	WQP	1	135	27	0	0		0	0	0	0	27	Minnesota	27137	St. Louis County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5958049603050799104	47.06219	-91.591	1	WQP	1	81	27	0	0		0	0	4	0	27	Minnesota	27075	Lake County	1									0.043339347763417226	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5958107327411257344	47.156625	-91.870811	1	WQP	1	40	40	0	0		0	0	0	0	27	Minnesota	27137	St. Louis County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5958109766952681472	47.130295	-91.955499	1	WQP	1	40	40	0	0		0	0	0	0	27	Minnesota	27137	St. Louis County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5958160207048605696	47.077178	-92.123656	1	WQP	1	113	51	0	0		0	0	1	0	27	Minnesota	27137	St. Louis County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5958215251349471232	46.799241	-92.592146	1	WQP	1	135	27	0	0		0	0	0	0	27	Minnesota	27137	St. Louis County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5958270433089290240	47.410294	-92.78814	1	WQP	1	2	2	0	0		0	0	4	0	27	Minnesota	27137	St. Louis County	1									0.043339347763417226	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
