cid,frsId,isPfas,naicsCode,naicsLabel
9797099489150894080,110001829601,0,,
9797099489150894080,110007607786,0,,
9797099489150894080,110032968108,0,,
9797099489150894080,110068722458,0,,
9797099489150894080,110068993664,0,,
9797099489150894080,110071161005,0,,
9797099489150894080,110071483173,0,,
9797099489150894080,110071487224,0,,
9797099489150894080,110071705604,0,486210,Pipeline Transportation of Natural Gas
9797099489150894080,110071851638,0,,
9797099489150894080,110071991500,0,,
9797099660949585920,110067771094,0,,
9797099660949585920,110068600749,0,,
9797099832748277760,110000423710,0,311511,Fluid Milk Manufacturing 
9797099832748277760,110000423710,0,311513,Cheese Manufacturing 
9797099832748277760,110003728887,0,,
9797099832748277760,110003729751,0,,
9797099832748277760,110003745314,0,,
9797099832748277760,110003754526,0,,
9797099832748277760,110003768691,0,,
9797099832748277760,110003803215,0,,
9797099832748277760,110003807569,0,,
9797099832748277760,110003823532,0,,
9797099832748277760,110003829965,0,,
9797099832748277760,110003836635,0,,
9797099832748277760,110003852224,0,,
9797099832748277760,110003862348,0,,
9797099832748277760,110003867218,0,,
9797099832748277760,110003876299,0,,
9797099832748277760,110003878867,0,,
9797099832748277760,110003881201,0,,
9797099832748277760,110003881461,0,,
9797099832748277760,110003893984,0,,
9797099832748277760,110003897944,0,,
9797099832748277760,110003913702,0,,
9797099832748277760,110008787296,0,,
9797099832748277760,110008787394,0,,
9797099832748277760,110008788008,0,,
9797099832748277760,110008788106,0,,
9797099832748277760,110014351860,0,,
9797099832748277760,110067965928,0,,
9797099832748277760,110068052831,0,,
9797099832748277760,110068176654,0,,
9797099832748277760,110068275280,0,,
9797099832748277760,110068277849,0,,
9797099832748277760,110068337829,0,,
9797099832748277760,110068404809,0,,
9797099832748277760,110068414932,0,,
9797099832748277760,110068488130,0,,
9797099832748277760,110068495765,0,621210,Offices of Dentists 
9797099832748277760,110068575161,0,,
9797099832748277760,110068613913,0,,
9797099832748277760,110068623234,0,,
9797099832748277760,110068635542,0,446110,
9797099832748277760,110068730804,0,,
9797099832748277760,110068876719,0,,
9797099832748277760,110069012428,0,,
9797099832748277760,110070305552,0,311513,Cheese Manufacturing 
9797099832748277760,110070341317,0,326199,All Other Plastics Product Manufacturing 
9797099832748277760,110070812994,0,,
9797099832748277760,110071471274,0,,
9797099832748277760,110071479378,0,,
9797099832748277760,110071480246,0,,
9797099832748277760,110071491819,0,,
9797099832748277760,110071851502,0,,
9797102203570225152,110003769191,0,,
9797102203570225152,110041529922,1,,
9797102203570225152,110071491767,0,,
9797136941265715200,110067910844,0,812990,All Other Personal Services 
9797289635943022592,110003780089,0,,
9797289635943022592,110042419638,0,621493,Freestanding Ambulatory Surgical and Emergency Centers 
9797289635943022592,110067764271,0,,
9797289635943022592,110067852309,0,,
9797289635943022592,110067915992,0,,
9797289635943022592,110068197917,0,,
9797289635943022592,110068427606,0,,
9797289635943022592,110068443143,0,,
9797289635943022592,110068506842,0,,
9797289635943022592,110068554095,0,,
9797289635943022592,110068922072,0,,
9797289635943022592,110069155540,0,,
9797289635943022592,110070492724,0,,
9797289635943022592,110070812935,0,,
9797289635943022592,110071475426,0,,
9797289635943022592,110071480498,0,,
9797289635943022592,110071484496,0,,
9797405084663939072,110008715578,0,,
9797405084663939072,110020634679,0,324121,Asphalt Paving Mixture and Block Manufacturing 
9797405084663939072,110068150547,0,,
9797405084663939072,110068779423,0,,
9797453600614514688,110016901389,0,,
9797453600614514688,110055495511,0,,
9797457002228613120,110068296356,0,,
9797487582395760640,110032968484,0,,
9797487582395760640,110068652728,0,,
9797487582395760640,110068656822,0,,
9797513008602152960,110034191087,0,,
9797513146041106432,110003795876,0,,
9797513146041106432,110069185964,0,,
9797513661437181952,110069004794,0,,
9797513695796920320,110068412658,0,,
9797513695796920320,110068483625,0,,
9797513695796920320,110068588996,0,,
9797513695796920320,110068860566,0,,
9797513833235873792,110071480971,0,,
9797513867595612160,110069030854,0,,
9797513867595612160,110071496704,0,,
9797514039394304000,110068844255,0,,
9797514245552734208,110068622958,0,,
9797514348631949312,110067742072,0,,
9797515001466978304,110003763222,0,,
9797515001466978304,110003768012,0,,
9797515001466978304,110003781140,0,,
9797515001466978304,110003796063,0,,
9797515001466978304,110003798098,0,,
9797515001466978304,110003816158,0,,
9797515001466978304,110003826414,0,,
9797515001466978304,110003843477,0,,
9797515001466978304,110003844412,0,,
9797515001466978304,110003856765,0,,
9797515001466978304,110003875502,0,,
9797515001466978304,110003876217,0,,
9797515001466978304,110003876226,0,,
9797515001466978304,110003876618,0,621210,Offices of Dentists 
9797515001466978304,110003883398,0,,
