cid,neighborCid
5526311244119670784,5526311175400194048
5526311244119670784,5526311209759932416
5526311244119670784,5526311278479409152
5526311244119670784,5526311312839147520
5526311278479409152,5526304681409642496
5526311278479409152,5526305059366764544
5526311278479409152,5526305093726502912
5526311278479409152,5526311209759932416
5526311278479409152,5526311244119670784
5526311278479409152,5526311312839147520
5526311278479409152,5526311622076792832
5526311278479409152,5526311656436531200
5526322720272285696,5526322548473593856
5526322720272285696,5526322582833332224
5526322720272285696,5526322617193070592
5526322720272285696,5526322651552808960
5526322720272285696,5526322685912547328
5526322720272285696,5526322754632024064
5526322720272285696,5526322788991762432
5526322720272285696,5526322926430715904
5526336498527371264,5526336292368941056
5526336498527371264,5526336429807894528
5526336498527371264,5526336464167632896
5526336498527371264,5526336532887109632
5526336498527371264,5526336567246848000
5526336498527371264,5526336601606586368
5526336498527371264,5526336635966324736
5526336498527371264,5526336670326063104
5526336807765016576,5526336601606586368
5526336807765016576,5526336635966324736
5526336807765016576,5526336739045539840
5526336807765016576,5526336773405278208
5526336807765016576,5526336842124754944
5526336807765016576,5526336876484493312
5526336807765016576,5526337220081876992
5526336807765016576,5526337254441615360
5526336979563708416,5526336910844231680
5526336979563708416,5526336945203970048
5526336979563708416,5526337013923446784
5526336979563708416,5526337048283185152
5526336979563708416,5526337082642923520
5526336979563708416,5526338628831150080
5526336979563708416,5526338731910365184
5526336979563708416,5526338766270103552
5526337048283185152,5526336842124754944
5526337048283185152,5526336979563708416
5526337048283185152,5526337013923446784
5526337048283185152,5526337082642923520
5526337048283185152,5526337117002661888
5526337048283185152,5526337151362400256
5526337048283185152,5526337185722138624
5526337048283185152,5526337220081876992
5526337254441615360,5526336567246848000
5526337254441615360,5526336601606586368
5526337254441615360,5526336635966324736
5526337254441615360,5526336807765016576
5526337254441615360,5526336842124754944
5526337254441615360,5526337185722138624
5526337254441615360,5526337220081876992
5526337254441615360,5526337288801353728
5526338834989580288,5526338697550626816
5526338834989580288,5526338800629841920
5526338834989580288,5526338869349318656
5526338834989580288,5526338903709057024
5526338834989580288,5526338938068795392
5526338834989580288,5526995724467699712
5526338834989580288,5526995758827438080
5526338834989580288,5526995793187176448
5526339212946702336,5526339041148010496
5526339212946702336,5526339075507748864
5526339212946702336,5526339109867487232
5526339212946702336,5526339144227225600
5526339212946702336,5526339178586963968
5526339212946702336,5526339247306440704
5526339212946702336,5526339281666179072
5526339212946702336,5526339419105132544
5526344538706149376,5526344469986672640
5526344538706149376,5526344504346411008
5526344538706149376,5526344573065887744
5526344538706149376,5526344607425626112
5526344538706149376,5526344710504841216
5526344538706149376,5526344744864579584
5526344538706149376,5526344916663271424
5526344538706149376,5526344951023009792
5526344573065887744,5526344298187980800
5526344573065887744,5526344332547719168
5526344573065887744,5526344435626934272
5526344573065887744,5526344469986672640
5526344573065887744,5526344504346411008
5526344573065887744,5526344538706149376
5526344573065887744,5526344607425626112
5526344573065887744,5526344710504841216
5526345878735945728,5526345775656730624
5526345878735945728,5526345810016468992
5526345878735945728,5526345844376207360
5526345878735945728,5526345913095684096
5526345878735945728,5526345947455422464
5526345878735945728,5526347390564433920
5526345878735945728,5526347424924172288
5526345878735945728,5526347528003387392
5526347528003387392,5526345741296992256
5526347528003387392,5526345775656730624
5526347528003387392,5526345878735945728
5526347528003387392,5526347424924172288
5526347528003387392,5526347459283910656
5526347528003387392,5526347493643649024
5526347528003387392,5526347562363125760
5526347528003387392,5526347596722864128
5526347562363125760,5526345741296992256
5526347562363125760,5526345775656730624
5526347562363125760,5526347493643649024
5526347562363125760,5526347528003387392
5526347562363125760,5526347596722864128
5526347562363125760,5526348249557893120
5526347562363125760,5526348283917631488
5526347562363125760,5526348318277369856
5526348180838416384,5526348043399462912
5526348180838416384,5526348146478678016
5526348180838416384,5526348215198154752
5526348180838416384,5526348249557893120
5526348180838416384,5526348283917631488
5526348180838416384,5526348318277369856
5526348180838416384,5526348352637108224
5526348180838416384,5526348799313707008
5526348215198154752,5526347802881294336
5526348215198154752,5526347837241032704
5526348215198154752,5526348009039724544
5526348215198154752,5526348043399462912
5526348215198154752,5526348146478678016
5526348215198154752,5526348180838416384
5526348215198154752,5526348249557893120
5526348215198154752,5526348283917631488
5526349520868212736,5526348902392922112
5526349520868212736,5526349349069520896
5526349520868212736,5526349383429259264
5526349520868212736,5526349417788997632
5526349520868212736,5526349452148736000
5526349520868212736,5526349486508474368
5526349520868212736,5526349555227951104
5526349520868212736,5526349658307166208
5526349761386381312,5526347940320247808
5526349761386381312,5526347974679986176
5526349761386381312,5526349692666904576
5526349761386381312,5526349727026642944
5526349761386381312,5526349795746119680
5526349761386381312,5526523003187232768
5526349761386381312,5526523106266447872
5526349761386381312,5526523140626186240
5526350242422718464,5526350036264288256
5526350242422718464,5526350173703241728
5526350242422718464,5526350208062980096
5526350242422718464,5526350276782456832
5526350242422718464,5526350311142195200
5526350242422718464,5526350345501933568
5526350242422718464,5526350379861671936
5526350242422718464,5526350414221410304
5526352681964142592,5526351582452514816
5526352681964142592,5526351616812253184
5526352681964142592,5526351651171991552
5526352681964142592,5526352578884927488
5526352681964142592,5526352613244665856
5526352681964142592,5526352647604404224
5526352681964142592,5526352716323880960
5526352681964142592,5526352750683619328
5526354915347136512,5526352304007020544
5526354915347136512,5526352338366758912
5526354915347136512,5526354159432892416
5526354915347136512,5526354777908183040
5526354915347136512,5526354880987398144
5526354915347136512,5526354949706874880
5526354915347136512,5526354984066613248
5526354915347136512,5526355018426351616
5526356942571700224,5526356839492485120
5526356942571700224,5526356873852223488
5526356942571700224,5526356908211961856
5526356942571700224,5526356976931438592
5526356942571700224,5526357011291176960
5526356942571700224,5526357148730130432
5526356942571700224,5526357595406729216
5526356942571700224,5526357629766467584
5526357595406729216,5526356908211961856
5526357595406729216,5526356942571700224
5526357595406729216,5526356976931438592
5526357595406729216,5526357148730130432
5526357595406729216,5526357183089868800
5526357595406729216,5526357526687252480
5526357595406729216,5526357561046990848
5526357595406729216,5526357629766467584
5526360378545537024,5526360275466321920
5526360378545537024,5526360309826060288
5526360378545537024,5526360344185798656
5526360378545537024,5526360412905275392
5526360378545537024,5526360515984490496
5526360378545537024,5526361478057164800
5526360378545537024,5526361512416903168
5526360378545537024,5526361615496118272
5526361237538996224,5526361031380566016
5526361237538996224,5526361168819519488
5526361237538996224,5526361203179257856
5526361237538996224,5526361271898734592
5526361237538996224,5526361306258472960
5526361237538996224,5526361340618211328
5526361237538996224,5526361374977949696
5526361237538996224,5526361409337688064
5526361374977949696,5526361237538996224
5526361374977949696,5526361340618211328
5526361374977949696,5526361409337688064
5526361374977949696,5526361443697426432
5526361374977949696,5526361478057164800
5526361374977949696,5526361512416903168
5526361374977949696,5526361546776641536
5526361374977949696,5526361993453240320
5526361409337688064,5526360997020827648
5526361409337688064,5526361031380566016
5526361409337688064,5526361203179257856
5526361409337688064,5526361237538996224
5526361409337688064,5526361340618211328
5526361409337688064,5526361374977949696
5526361409337688064,5526361443697426432
5526361409337688064,5526361478057164800
5526361512416903168,5526360275466321920
5526361512416903168,5526360378545537024
5526361512416903168,5526360412905275392
5526361512416903168,5526361374977949696
5526361512416903168,5526361478057164800
5526361512416903168,5526361546776641536
5526361512416903168,5526361581136379904
5526361512416903168,5526361615496118272
5526362749367484416,5526362062172717056
5526362749367484416,5526362096532455424
5526362749367484416,5526362543209054208
5526362749367484416,5526362680648007680
5526362749367484416,5526362715007746048
5526362749367484416,5526362783727222784
5526362749367484416,5526362818086961152
5526362749367484416,5526362852446699520
5526367972047716352,5526367834608762880
5526367972047716352,5526367937687977984
5526367972047716352,5526368006407454720
5526367972047716352,5526368040767193088
5526367972047716352,5526368075126931456
5526367972047716352,5526368109486669824
5526367972047716352,5526368143846408192
5526367972047716352,5526368590523006976
5526368006407454720,5526367594090594304
5526368006407454720,5526367628450332672
5526368006407454720,5526367800249024512
5526368006407454720,5526367834608762880
5526368006407454720,5526367937687977984
5526368006407454720,5526367972047716352
5526368006407454720,5526368040767193088
5526368006407454720,5526368075126931456
5526368246925623296,5526356564614578176
5526368246925623296,5526356598974316544
5526368246925623296,5526357045650915328
5526368246925623296,5526368178206146560
5526368246925623296,5526368212565884928
5526368246925623296,5526368281285361664
5526368246925623296,5526368315645100032
5526368246925623296,5526368350004838400
5526369518235942912,5526367731529547776
5526369518235942912,5526367765889286144
5526369518235942912,5526367868968501248
5526369518235942912,5526369415156727808
5526369518235942912,5526369449516466176
5526369518235942912,5526369483876204544
5526369518235942912,5526369552595681280
5526369518235942912,5526369586955419648
5526373710124023808,5526373091648733184
5526373710124023808,5526373538325331968
5526373710124023808,5526373572685070336
5526373710124023808,5526373607044808704
5526373710124023808,5526373641404547072
5526373710124023808,5526373675764285440
5526373710124023808,5526373744483762176
5526373710124023808,5526373847562977280
5526381544144371712,5526381372345679872
5526381544144371712,5526381406705418240
5526381544144371712,5526381441065156608
5526381544144371712,5526381475424894976
5526381544144371712,5526381509784633344
5526381544144371712,5526381578504110080
5526381544144371712,5526381612863848448
5526381544144371712,5526381750302801920
5526391508468498432,5526389721762103296
5526391508468498432,5526389756121841664
5526391508468498432,5526389859201056768
5526391508468498432,5526391405389283328
5526391508468498432,5526391439749021696
5526391508468498432,5526391474108760064
5526391508468498432,5526391542828236800
5526391508468498432,5526391577187975168
5526401953828962304,5526401850749747200
5526401953828962304,5526401885109485568
5526401953828962304,5526401919469223936
5526401953828962304,5526401988188700672
5526401953828962304,5526402022548439040
5526401953828962304,5526407863703961600
5526401953828962304,5526407898063699968
5526401953828962304,5526408001142915072
5526402194347130880,5526402125627654144
5526402194347130880,5526402159987392512
5526402194347130880,5526402228706869248
5526402194347130880,5526402263066607616
5526402194347130880,5526402297426345984
5526402194347130880,5526402881541898240
5526402194347130880,5526402915901636608
5526402194347130880,5526404736967770112
5526407863703961600,5526401953828962304
5526407863703961600,5526401988188700672
5526407863703961600,5526404908766461952
5526407863703961600,5526404943126200320
5526407863703961600,5526405046205415424
5526407863703961600,5526407829344223232
5526407863703961600,5526407898063699968
5526407863703961600,5526407932423438336
5526409650410356736,5526409547331141632
5526409650410356736,5526409581690880000
5526409650410356736,5526409616050618368
5526409650410356736,5526409684770095104
5526409650410356736,5526409719129833472
5526409650410356736,5526411162238844928
5526409650410356736,5526411196598583296
5526409650410356736,5526411299677798400
5526409719129833472,5526409616050618368
5526409719129833472,5526409650410356736
5526409719129833472,5526409684770095104
5526409719129833472,5526409753489571840
5526409719129833472,5526409787849310208
5526409719129833472,5526409925288263680
5526409719129833472,5526410371964862464
5526409719129833472,5526410406324600832
5526410749921984512,5526410646842769408
5526410749921984512,5526410681202507776
5526410749921984512,5526410715562246144
5526410749921984512,5526410784281722880
5526410749921984512,5526410818641461248
5526410749921984512,5526416659796983808
5526410749921984512,5526416694156722176
5526410749921984512,5526416797235937280
5526412193030995968,5526412089951780864
5526412193030995968,5526412124311519232
5526412193030995968,5526412158671257600
5526412193030995968,5526412227390734336
5526412193030995968,5526412330469949440
5526412193030995968,5526453424717037568
5526412193030995968,5526453459076775936
5526412193030995968,5526453493436514304
5526412364829687808,5526412158671257600
5526412364829687808,5526412296110211072
5526412364829687808,5526412330469949440
5526412364829687808,5526412399189426176
5526412364829687808,5526412433549164544
5526412364829687808,5526412467908902912
5526412364829687808,5526412502268641280
5526412364829687808,5526412536628379648
5526412399189426176,5526412296110211072
5526412399189426176,5526412330469949440
5526412399189426176,5526412364829687808
5526412399189426176,5526412433549164544
5526412399189426176,5526412467908902912
5526412399189426176,5526441398808608768
5526412399189426176,5526441433168347136
5526412399189426176,5526441536247562240
5526412433549164544,5526412364829687808
5526412433549164544,5526412399189426176
5526412433549164544,5526412467908902912
5526412433549164544,5526412777146548224
5526412433549164544,5526412811506286592
5526412433549164544,5526441020851486720
5526412433549164544,5526441398808608768
5526412433549164544,5526441433168347136
5526413842298437632,5526413739219222528
5526413842298437632,5526413773578960896
5526413842298437632,5526413807938699264
5526413842298437632,5526413876658176000
5526413842298437632,5526413979737391104
5526413842298437632,5526416591077507072
5526413842298437632,5526416625437245440
5526413842298437632,5526416659796983808
5526413911017914368,5526413876658176000
5526413911017914368,5526413945377652736
5526413911017914368,5526413979737391104
5526413911017914368,5526415697724309504
5526413911017914368,5526415732084047872
5526413911017914368,5526416453638553600
5526413911017914368,5526416487998291968
5526413911017914368,5526416591077507072
5526414357694513152,5526414288975036416
5526414357694513152,5526414323334774784
5526414357694513152,5526414392054251520
5526414357694513152,5526414426413989888
5526414357694513152,5526414529493204992
5526414357694513152,5526414563852943360
5526414357694513152,5526414735651635200
5526414357694513152,5526414770011373568
5526415044889280512,5526414976169803776
5526415044889280512,5526415010529542144
5526415044889280512,5526415079249018880
5526415044889280512,5526415113608757248
5526415044889280512,5526415147968495616
5526415044889280512,5526438684389277696
5526415044889280512,5526438787468492800
5526415044889280512,5526438821828231168
5526415113608757248,5526414907450327040
5526415113608757248,5526415044889280512
5526415113608757248,5526415079249018880
5526415113608757248,5526415147968495616
5526415113608757248,5526415182328233984
5526415113608757248,5526415216687972352
5526415113608757248,5526415251047710720
5526415113608757248,5526415285407449088
5526415216687972352,5526415113608757248
5526415216687972352,5526415147968495616
5526415216687972352,5526415182328233984
5526415216687972352,5526415251047710720
5526415216687972352,5526415285407449088
5526415216687972352,5526426417962680320
5526415216687972352,5526426864639279104
5526415216687972352,5526426898999017472
5526415285407449088,5526414873090588672
5526415285407449088,5526414907450327040
5526415285407449088,5526415079249018880
5526415285407449088,5526415113608757248
5526415285407449088,5526415216687972352
5526415285407449088,5526415251047710720
5526415285407449088,5526415319767187456
5526415285407449088,5526415354126925824
5526415766443786240,5526415663364571136
5526415766443786240,5526415697724309504
5526415766443786240,5526415732084047872
5526415766443786240,5526415800803524608
5526415766443786240,5526415835163262976
5526415766443786240,5526415972602216448
5526415766443786240,5526416419278815232
5526415766443786240,5526416453638553600
5526415800803524608,5526415663364571136
5526415800803524608,5526415766443786240
5526415800803524608,5526415835163262976
5526415800803524608,5526415869523001344
5526415800803524608,5526415903882739712
5526415800803524608,5526415938242478080
5526415800803524608,5526415972602216448
5526415800803524608,5526416419278815232
5526415835163262976,5526415422846402560
5526415835163262976,5526415457206140928
5526415835163262976,5526415629004832768
5526415835163262976,5526415663364571136
5526415835163262976,5526415766443786240
5526415835163262976,5526415800803524608
5526415835163262976,5526415869523001344
5526415835163262976,5526415903882739712
5526416041321693184,5526415938242478080
5526416041321693184,5526415972602216448
5526416041321693184,5526416006961954816
5526416041321693184,5526416075681431552
5526416041321693184,5526416178760646656
5526416041321693184,5526418790100762624
5526416041321693184,5526418824460500992
5526416041321693184,5526418858820239360
5526416350559338496,5526416213120385024
5526416350559338496,5526416316199600128
5526416350559338496,5526416384919076864
5526416350559338496,5526416419278815232
5526416350559338496,5526416453638553600
5526416350559338496,5526416487998291968
5526416350559338496,5526416522358030336
5526416350559338496,5526416969034629120
5526416419278815232,5526415732084047872
5526416419278815232,5526415766443786240
5526416419278815232,5526415800803524608
5526416419278815232,5526415972602216448
5526416419278815232,5526416006961954816
5526416419278815232,5526416350559338496
5526416419278815232,5526416384919076864
5526416419278815232,5526416453638553600
5526416487998291968,5526413876658176000
5526416487998291968,5526413911017914368
5526416487998291968,5526415732084047872
5526416487998291968,5526416350559338496
5526416487998291968,5526416453638553600
5526416487998291968,5526416522358030336
5526416487998291968,5526416556717768704
5526416487998291968,5526416591077507072
5526416728516460544,5526416556717768704
5526416728516460544,5526416591077507072
5526416728516460544,5526416625437245440
5526416728516460544,5526416659796983808
5526416728516460544,5526416694156722176
5526416728516460544,5526416762876198912
5526416728516460544,5526416797235937280
5526416728516460544,5526416934674890752
5526418824460500992,5526415938242478080
5526418824460500992,5526416041321693184
5526418824460500992,5526416075681431552
5526418824460500992,5526418755741024256
5526418824460500992,5526418790100762624
5526418824460500992,5526418858820239360
5526418824460500992,5526418893179977728
5526418824460500992,5526418927539716096
5526420679886372864,5526420611166896128
5526420679886372864,5526420645526634496
5526420679886372864,5526420714246111232
5526420679886372864,5526421367081140224
5526420679886372864,5526421401440878592
5526420679886372864,5526421435800616960
5526420679886372864,5526422157355122688
5526420679886372864,5526422191714861056
5526429304180703232,5526428548266459136
5526429304180703232,5526428582626197504
5526429304180703232,5526428616985935872
5526429304180703232,5526429269820964864
5526429304180703232,5526429338540441600
5526429304180703232,5526429372900179968
5526429304180703232,5526431090887098368
5526429304180703232,5526431125246836736
5526429338540441600,5526429269820964864
5526429338540441600,5526429304180703232
5526429338540441600,5526429372900179968
5526429338540441600,5526429407259918336
5526429338540441600,5526429441619656704
5526429338540441600,5526430987807883264
5526429338540441600,5526431090887098368
5526429338540441600,5526431125246836736
5526429372900179968,5526429201101488128
5526429372900179968,5526429235461226496
5526429372900179968,5526429269820964864
5526429372900179968,5526429304180703232
5526429372900179968,5526429338540441600
5526429372900179968,5526429407259918336
5526429372900179968,5526429441619656704
5526429372900179968,5526429579058610176
5526429579058610176,5526429166741749760
5526429579058610176,5526429201101488128
5526429579058610176,5526429372900179968
5526429579058610176,5526429407259918336
5526429579058610176,5526429510339133440
5526429579058610176,5526429544698871808
5526429579058610176,5526429613418348544
5526429579058610176,5526429647778086912
5526430094454685696,5526429957015732224
5526430094454685696,5526430060094947328
5526430094454685696,5526430128814424064
5526430094454685696,5526430163174162432
5526430094454685696,5526430197533900800
5526430094454685696,5526430231893639168
5526430094454685696,5526430334972854272
5526430094454685696,5526430369332592640
5526430128814424064,5526429716497563648
5526430128814424064,5526429750857302016
5526430128814424064,5526429922655993856
5526430128814424064,5526429957015732224
5526430128814424064,5526430060094947328
5526430128814424064,5526430094454685696
5526430128814424064,5526430163174162432
5526430128814424064,5526430197533900800
5526430197533900800,5526429475979395072
5526430197533900800,5526429510339133440
5526430197533900800,5526430094454685696
5526430197533900800,5526430128814424064
5526430197533900800,5526430163174162432
5526430197533900800,5526430231893639168
5526430197533900800,5526430334972854272
5526430197533900800,5526430953448144896
5526430231893639168,5526429475979395072
5526430231893639168,5526430094454685696
5526430231893639168,5526430197533900800
5526430231893639168,5526430266253377536
5526430231893639168,5526430300613115904
5526430231893639168,5526430334972854272
5526430231893639168,5526430919088406528
5526430231893639168,5526430953448144896
5526430334972854272,5526430060094947328
5526430334972854272,5526430094454685696
5526430334972854272,5526430197533900800
5526430334972854272,5526430231893639168
5526430334972854272,5526430266253377536
5526430334972854272,5526430300613115904
5526430334972854272,5526430369332592640
5526430334972854272,5526430472411807744
5526430678570237952,5526430266253377536
5526430678570237952,5526430300613115904
5526430678570237952,5526430472411807744
5526430678570237952,5526430506771546112
5526430678570237952,5526430609850761216
5526430678570237952,5526430644210499584
5526430678570237952,5526430712929976320
5526430678570237952,5526430747289714688
5526430712929976320,5526430266253377536
5526430712929976320,5526430300613115904
5526430712929976320,5526430644210499584
5526430712929976320,5526430678570237952
5526430712929976320,5526430747289714688
5526430712929976320,5526430781649453056
5526430712929976320,5526430884728668160
5526430712929976320,5526430919088406528
5526430747289714688,5526430644210499584
5526430747289714688,5526430678570237952
5526430747289714688,5526430712929976320
5526430747289714688,5526430781649453056
5526430747289714688,5526430884728668160
5526430747289714688,5526431846801342464
5526430747289714688,5526431881161080832
5526430747289714688,5526431984240295936
5526432637075324928,5525963695366078464
5526432637075324928,5525963798445293568
5526432637075324928,5525963832805031936
5526432637075324928,5526432568355848192
5526432637075324928,5526432602715586560
5526432637075324928,5526432671435063296
5526432637075324928,5526432705794801664
5526432637075324928,5526432740154540032
5526432705794801664,5526432499636371456
5526432705794801664,5526432637075324928
5526432705794801664,5526432671435063296
5526432705794801664,5526432740154540032
5526432705794801664,5526432774514278400
5526432705794801664,5526432808874016768
5526432705794801664,5526432843233755136
5526432705794801664,5526432877593493504
5526432808874016768,5525400642333442048
5526432808874016768,5525400676693180416
5526432808874016768,5525400711052918784
5526432808874016768,5526432705794801664
5526432808874016768,5526432740154540032
5526432808874016768,5526432774514278400
5526432808874016768,5526432843233755136
5526432808874016768,5526432877593493504
5526434389421981696,5526428204669075456
5526434389421981696,5526428239028813824
5526434389421981696,5526428342108028928
5526434389421981696,5526434286342766592
5526434389421981696,5526434320702504960
5526434389421981696,5526434355062243328
5526434389421981696,5526434423781720064
5526434389421981696,5526434458141458432
5526435798171254784,5526435729451778048
5526435798171254784,5526435763811516416
5526435798171254784,5526435832530993152
5526435798171254784,5526435866890731520
5526435798171254784,5526435969969946624
5526435798171254784,5526436004329684992
5526435798171254784,5526436176128376832
5526435798171254784,5526436210488115200
5526439302864568320,5526439096706138112
5526439302864568320,5526439234145091584
5526439302864568320,5526439268504829952
5526439302864568320,5526439337224306688
5526439302864568320,5526439371584045056
5526439302864568320,5526439405943783424
5526439302864568320,5526439440303521792
5526439302864568320,5526439474663260160
5526439337224306688,5526414460773728256
