cid,frsId,isPfas,naicsCode,naicsLabel
5959160212874067968,110008744966,0,,
5959160212874067968,110068561121,0,,
5959160212874067968,110068953680,0,,
5959160212874067968,110071642837,0,,
5959160384672759808,110003856337,0,,
5959160384672759808,110008745000,0,,
5959160384672759808,110008821285,0,611110,Elementary and Secondary Schools 
5959160384672759808,110008829633,0,,
5959160384672759808,110068584990,0,,
5959160384672759808,110069158360,0,,
5959160384672759808,110070295047,0,,
5959160384672759808,110070295797,0,332710,Machine Shops
5959160762629881856,110068133184,0,,
5959160762629881856,110068333752,0,,
5959160762629881856,110068372834,0,,
5959160762629881856,110068715046,0,,
5959160762629881856,110069546968,0,,
5959160831349358592,110006420612,0,,
5959160831349358592,110006421087,0,,
5959160831349358592,110068549878,0,,
5959160831349358592,110069095543,0,,
5959160831349358592,110071476969,0,,
5959160831349358592,110071990927,0,,
5959160900068835328,110000798325,0,,
5959160900068835328,110003791326,0,,
5959160900068835328,110003893314,0,,
5959160900068835328,110008685743,0,,
5959160900068835328,110008744519,0,,
5959160900068835328,110008830131,0,811111,General Automotive Repair 
5959160900068835328,110008865406,0,621210,Offices of Dentists 
5959160900068835328,110009397223,0,,
5959160900068835328,110009408685,0,,
5959160900068835328,110020468297,0,311920,Coffee and Tea Manufacturing 
5959160900068835328,110038234586,0,,
5959160900068835328,110054112161,0,,
5959160900068835328,110055060865,0,446110,
5959160900068835328,110055060865,0,456110,Pharmacies and Drug Retailers 
5959160900068835328,110064167930,0,332721,Precision Turned Product Manufacturing 
5959160900068835328,110068077397,0,,
5959160900068835328,110068354186,0,,
5959160900068835328,110068434279,0,811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance 
5959160900068835328,110068637354,0,,
5959160900068835328,110068681723,0,,
5959160900068835328,110068867248,0,,
5959160900068835328,110068917088,0,,
5959160900068835328,110068949044,0,,
5959160900068835328,110069188505,0,423410,Photographic Equipment and Supplies Merchant Wholesalers 
5959160900068835328,110069195221,0,,
5959160900068835328,110070323057,0,332721,Precision Turned Product Manufacturing 
5959160900068835328,110071472256,0,,
5959160900068835328,110071479615,0,,
5959160900068835328,110071493890,0,,
5959160900068835328,110071494214,0,,
5959160900068835328,110071719480,0,,
5959160900068835328,110071719552,0,,
5959161037507788800,110003820900,0,,
5959161037507788800,110068654423,0,,
5959161655983079424,110001975658,0,322211,Corrugated and Solid Fiber Box Manufacturing 
5959161655983079424,110002122952,0,,
5959161655983079424,110003724355,0,,
5959161655983079424,110003756178,0,,
5959161655983079424,110003770447,0,333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing "
5959161655983079424,110003784520,0,,
5959161655983079424,110003801583,0,,
5959161655983079424,110008652840,0,,
5959161655983079424,110008655927,0,,
5959161655983079424,110011595158,0,,
5959161655983079424,110011830509,0,,
5959161655983079424,110039569277,0,,
5959161655983079424,110040423690,0,,
5959161655983079424,110040496987,0,212313,Crushed and Broken Granite Mining and Quarrying 
5959161655983079424,110061818225,0,000023,
5959161655983079424,110067770585,0,,
5959161655983079424,110068047483,0,,
5959161655983079424,110068413498,0,,
5959161655983079424,110068551953,0,,
5959161655983079424,110068583116,0,,
5959161655983079424,110068658857,0,322211,Corrugated and Solid Fiber Box Manufacturing 
5959161655983079424,110068707493,0,,
5959161655983079424,110069175779,0,,
5959161655983079424,110070330885,0,,
5959161655983079424,110070338829,0,325510,Paint and Coating Manufacturing
5959161655983079424,110070345204,0,322211,Corrugated and Solid Fiber Box Manufacturing 
5959161655983079424,110071494242,0,,
5959161724702556160,110000425638,1,332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers "
5959161724702556160,110000425656,0,221112,Fossil Fuel Electric Power Generation 
5959161724702556160,110003728208,0,,
5959161724702556160,110003748570,0,,
5959161724702556160,110003751066,0,561920,Convention and Trade Show Organizers
5959161724702556160,110003819903,0,333132,Oil and Gas Field Machinery and Equipment Manufacturing 
5959161724702556160,110003843770,0,,
5959161724702556160,110003904160,0,,
5959161724702556160,110003923381,0,,
5959161724702556160,110008652715,0,,
5959161724702556160,110008655231,0,,
5959161724702556160,110008829697,0,423930,Recyclable Material Merchant Wholesalers 
5959161724702556160,110008830499,0,236116,New Multifamily Housing Construction (except For-Sale Builders) 
5959161724702556160,110009293291,0,,
5959161724702556160,110009409336,0,,
5959161724702556160,110009410155,0,,
5959161724702556160,110017844216,0,321911,Wood Window and Door Manufacturing 
5959161724702556160,110020457263,0,482111,Line-Haul Railroads 
5959161724702556160,110020653700,0,,
5959161724702556160,110020710827,0,56192,Convention and Trade Show Organizers
5959161724702556160,110020847459,0,,
5959161724702556160,110020847477,0,,
5959161724702556160,110020861664,0,,
5959161724702556160,110061863416,0,,
5959161724702556160,110068152876,0,221112,Fossil Fuel Electric Power Generation 
5959161724702556160,110068378856,0,,
5959161724702556160,110068385125,0,,
5959161724702556160,110068390100,0,,
5959161724702556160,110068503792,0,,
5959161724702556160,110068525689,0,,
5959161724702556160,110068585766,0,,
5959161724702556160,110068639600,0,,
