cid,frsId,isPfas,naicsCode,naicsLabel
9805029957284397056,110012011704,0,,
9805089983747325952,110055158724,0,,
9805134891925372928,110003066137,0,811121,"Automotive Body, Paint, and Interior Repair and Maintenance "
9805134891925372928,110003096694,0,,
9805134891925372928,110003128936,0,,
9805134891925372928,110007565170,0,,
9805134891925372928,110011961261,0,,
9805134891925372928,110012010251,0,,
9805134891925372928,110012073870,0,,
9805134891925372928,110012073941,0,,
9805147879906476032,110071511459,0,,
9805149391734964224,110058797299,0,,
9805183717113593856,110012028714,0,,
9805183717113593856,110058513032,0,,
9805183717113593856,110058683081,0,,
9805183717113593856,110058755501,0,,
9805183717113593856,110058819952,0,,
9805183717113593856,110058852601,0,,
9805183717113593856,110071067833,0,,
9805191688572895232,110003114219,0,,
9805191688572895232,110003121443,0,,
9805191688572895232,110003130987,0,,
9805191688572895232,110006645522,0,,
9805191688572895232,110011389764,0,,
9805191688572895232,110011953467,0,,
9805191688572895232,110011955893,0,,
9805191688572895232,110011972696,0,,
9805191688572895232,110011992120,0,,
9805191688572895232,110012038954,0,,
9805191688572895232,110012052893,0,,
9805191688572895232,110012054150,0,,
9805191688572895232,110012071480,0,,
9805191688572895232,110012078713,0,,
9805191688572895232,110012079302,0,,
9805191688572895232,110012097667,0,,
9805191688572895232,110012097676,0,,
9805191688572895232,110012988561,0,,
9805191688572895232,110045541892,0,446110,
9805191688572895232,110050093563,0,,
9805191688572895232,110055155184,0,,
9805191688572895232,110058438962,0,,
9805191688572895232,110058445339,0,,
9805191688572895232,110058465227,0,,
9805191688572895232,110058514228,0,,
9805191688572895232,110058640868,0,,
9805191688572895232,110058711345,0,517110,
9805191688572895232,110058716108,0,,
9805191688572895232,110058732545,0,,
9805191688572895232,110058741811,0,,
9805191688572895232,110058821397,0,,
9805191688572895232,110059696903,0,,
9805191688572895232,110070631041,0,482111,Line-Haul Railroads 
9805191688572895232,110071540511,0,,
9805191688572895232,110071701315,0,,
9805209864874491904,110070939824,0,,
9805210277191352320,110006005223,0,,
9805210277191352320,110010832910,0,,
9805210277191352320,110040138106,0,,
9805226391908646912,110012140726,0,,
9805226391908646912,110012976440,0,,
9805226391908646912,110024231204,0,,
9805226391908646912,110058418029,0,,
9805226391908646912,110058514380,0,,
9805226666786553856,110070244959,0,237310,"Highway, Street, and Bridge Construction "
9805226666786553856,110070244959,0,238320,Painting and Wall Covering Contractors
9805226666786553856,110071955461,0,,
9805331189110669312,110003126616,0,,
9805366339123019776,110012078072,0,,
9805366339123019776,110012140771,0,,
9805374791618658304,110012032503,0,,
9805374791618658304,110012117253,0,,
9805374791618658304,110024550172,0,221111,Hydroelectric Power Generation 
9805374791618658304,110028019007,0,22,Utilities
9805374791618658304,110058436679,0,,
9805374791618658304,110063341245,0,,
9805432275460947968,110071970776,0,,
9805537244461662208,110011988037,0,,
9805537244461662208,110028077774,0,,
9805537244461662208,110028081885,0,,
9805537244461662208,110044970485,0,11111,Soybean Farming
9805537244461662208,110059694237,0,,
9805537244461662208,110071825381,0,,
9805537244461662208,110071968966,0,,
9805537313181138944,110000732057,0,,
9805537313181138944,110001352170,0,221112,Fossil Fuel Electric Power Generation 
9805537313181138944,110003078339,0,,
9805537313181138944,110003105194,0,,
9805537313181138944,110003106031,0,,
9805537313181138944,110007567775,0,,
9805537313181138944,110007568337,0,,
9805537313181138944,110007571001,0,,
9805537313181138944,110010455159,0,,
9805537313181138944,110011972981,0,,
9805537313181138944,110012019029,0,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum) "
9805537313181138944,110012052517,0,,
9805537313181138944,110025333235,0,331314,Secondary Smelting and Alloying of Aluminum 
9805537313181138944,110028082571,0,,
9805537313181138944,110044270213,0,44711,
9805537313181138944,110058432138,0,,
9805537313181138944,110058504523,0,,
9805537313181138944,110058519241,0,,
9805537313181138944,110058859793,0,331314,Secondary Smelting and Alloying of Aluminum 
9805537313181138944,110070117128,0,,
9805537313181138944,110070318861,0,,
9805537313181138944,110070324280,0,331314,Secondary Smelting and Alloying of Aluminum 
9805537313181138944,110070343635,0,331314,Secondary Smelting and Alloying of Aluminum 
9805538550131720192,110006766339,0,,
9805542535861370880,110000401431,0,327993,Mineral Wool Manufacturing 
9805542535861370880,110028081616,0,,
9805542535861370880,110058619393,0,,
9805542535861370880,110058656459,0,,
9805542535861370880,110058826828,0,,
9805542535861370880,110064391359,0,,
9805542535861370880,110070109895,0,,
9805556520274886656,110011962572,0,,
9805556520274886656,110012026823,0,,
9805585519894069248,110003098255,0,22121,Natural Gas Distribution 
9805585519894069248,110007571305,1,424710,Petroleum Bulk Stations and Terminals 
9805585519894069248,110029239161,0,,
9805585519894069248,110058666180,0,,
9805585519894069248,110058736060,0,,
9805585519894069248,110070543279,0,,
9805596789888253952,110028091918,0,,
9805597580162236416,110006765161,0,,
9805597580162236416,110012976075,0,,
9805597580162236416,110071139400,0,23731,"Highway, Street, and Bridge Construction"
9805607510126624768,110000401351,0,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding "
9805607510126624768,110009326327,0,,
9805607510126624768,110012020794,0,,
9805607510126624768,110045395158,1,,
9805607510126624768,110058585990,0,,
9805607510126624768,110058766802,0,,
9805607510126624768,110071982841,0,,
9805607750644793344,110020842258,0,,
9805607750644793344,110070313505,0,336350,Motor Vehicle Transmission and Power Train Parts Manufacturing
9805649875684032512,110028077989,1,,
9805649875684032512,110070925652,0,,
9805649875684032512,110071817630,0,,
9805649875684032512,110071904619,0,,
9805651628030689280,110003133564,0,81232,Drycleaning and Laundry Services (except Coin-Operated) 
9805651628030689280,110045542908,0,,
9805651628030689280,110070114480,0,,
9805651628030689280,110070929459,0,,
9805656678912229376,110000536331,0,,
9805656678912229376,110003068215,0,,
9805656678912229376,110003089504,0,11111,Soybean Farming
9805656678912229376,110003093731,0,81232,Drycleaning and Laundry Services (except Coin-Operated) 
9805656678912229376,110003101303,0,11111,Soybean Farming
9805656678912229376,110003110507,0,,
9805656678912229376,110007572689,0,,
9805656678912229376,110011946118,0,,
9805656678912229376,110011953494,0,,
9805656678912229376,110011971483,0,,
9805656678912229376,110012013953,0,,
9805656678912229376,110012027715,0,,
9805656678912229376,110012069689,0,,
9805656678912229376,110012076369,0,,
9805656678912229376,110012111507,0,,
9805656678912229376,110014458489,0,81232,Drycleaning and Laundry Services (except Coin-Operated) 
9805656678912229376,110020659544,0,,
9805656678912229376,110032666167,0,445110,Supermarkets and Other Grocery Retailers (except Convenience Retailers) 
9805656678912229376,110058437945,0,,
9805656678912229376,110058716705,0,,
9805656678912229376,110058869336,0,,
9805656678912229376,110064392866,0,,
9805656678912229376,110070116007,0,,
9805656678912229376,110071726608,0,,
9805656678912229376,110071964169,0,,
9805656678912229376,110071964700,0,,
9805658396899147776,110071091437,0,,
9805663275981996032,110012021016,0,,
9805663275981996032,110024430383,0,22121,Natural Gas Distribution 
9805663275981996032,110037388608,0,23731,"Highway, Street, and Bridge Construction"
9805664375493623808,110007362870,0,324121,Asphalt Paving Mixture and Block Manufacturing 
9805664375493623808,110071669490,0,,
9805664375493623808,110071669922,0,,
9805667261711646720,110011973917,0,,
9805667261711646720,110070114548,0,,
9805703820473270272,110003090663,0,,
9805703820473270272,110003093526,0,,
9805703820473270272,110006645434,0,,
9805703820473270272,110009567325,0,11111,Soybean Farming
9805703820473270272,110012071202,0,,
9805703820473270272,110017712509,0,,
9805759792487071744,110059696618,0,238160,Roofing Contractors 
9805759861206548480,110000402733,1,32222,Paper Bag and Coated and Treated Paper Manufacturing
9805759861206548480,110000402733,1,322220,Paper Bag and Coated and Treated Paper Manufacturing
9805759861206548480,110000402733,1,322222,
9805759861206548480,110000402733,1,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing 
9805759861206548480,110000402733,1,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing 
9805759861206548480,110000493868,1,322120,Paper Mills 
9805759861206548480,110000493868,1,322121,
9805759861206548480,110000493868,1,322130,Paperboard Mills 
9805759861206548480,110011861333,0,,
9805759861206548480,110011990462,0,,
9805759861206548480,110070346393,0,322121,
9805759964285763584,110011966382,0,,
9805759964285763584,110011972767,0,,
9805759964285763584,110011974774,0,,
9805759964285763584,110011982587,0,,
9805759964285763584,110012007540,0,,
9805759964285763584,110012059280,0,,
9805759964285763584,110012081157,0,,
9805759964285763584,110012088873,0,,
9805759964285763584,110024829587,0,,
9805759964285763584,110058447603,0,,
9805759964285763584,110058474191,0,,
9805759964285763584,110058681715,0,,
9805759964285763584,110058729069,0,,
9805759964285763584,110058805379,0,,
9805759964285763584,110058832321,0,,
9805760170444193792,110006645611,0,,
9805760239163670528,110003093465,0,,
9805760239163670528,110071668621,0,,
9805773158425296896,110069505280,0,,
9805783019670208512,110003073398,0,,
9805783019670208512,110003122503,0,,
9805783019670208512,110007569693,0,,
9805783019670208512,110011882141,0,,
9805783019670208512,110011974033,0,,
9805783019670208512,110011976576,0,,
9805783019670208512,110055146300,0,,
9805783019670208512,110055150759,0,,
9805783019670208512,110055156959,0,44711,
9805783019670208512,110058647380,0,,
9805783019670208512,110058718721,0,,
9805783019670208512,110058782358,0,,
9805783019670208512,110070101051,0,,
9805783019670208512,110070794443,0,,
9805783019670208512,110070940384,0,,
9805783019670208512,110071965037,0,,
9805828202726162432,110041587388,1,,
9805828202726162432,110071662117,0,,
9805963889332977664,110000400575,0,327993,Mineral Wool Manufacturing 
9805963889332977664,110003071238,0,,
9805963889332977664,110003071283,0,327999,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing 
9805963889332977664,110003071283,0,336399,
9805963889332977664,110003119508,0,324121,Asphalt Paving Mixture and Block Manufacturing 
9805963889332977664,110011948385,0,,
9805963889332977664,110011990355,0,,
9805963889332977664,110011991425,0,,
9805963889332977664,110011996331,0,,
9805963889332977664,110012038008,0,,
9805963889332977664,110043715496,0,,
9805963889332977664,110058569650,0,,
9805963889332977664,110059691310,0,,
9805963889332977664,110070113687,0,,
9805963889332977664,110070149402,0,,
9805963889332977664,110071973535,0,,
9805963992412192768,110000744543,1,334419,Other Electronic Component Manufacturing 
9805963992412192768,110000744543,1,541420,Industrial Design Services
9805993644866404352,110003131502,0,,
9805993644866404352,110011828834,0,,
9805993644866404352,110011970448,0,,
9805993644866404352,110012072265,0,,
9805993644866404352,110058591000,0,,
9805993644866404352,110070829607,0,,
9805994881816985600,110001234272,0,,
9805994881816985600,110001366619,0,,
9805994881816985600,110003071853,1,323111,Commercial Printing (except Screen and Books) 
9805994881816985600,110003071853,1,323113,Commercial Screen Printing 
9805994881816985600,110003080022,0,,
9805994881816985600,110003082921,0,,
9805994881816985600,110003086133,0,811121,"Automotive Body, Paint, and Interior Repair and Maintenance "
9805994881816985600,110003093535,0,,
9805994881816985600,110003097719,0,,
9805994881816985600,110011861583,0,,
9805994881816985600,110011970288,0,,
9805994881816985600,110011979190,0,,
9805994881816985600,110011988117,0,,
9805994881816985600,110012012419,0,62211,General Medical and Surgical Hospitals
9805994881816985600,110012028910,0,,
9805994881816985600,110012097328,0,,
9805994881816985600,110012109592,0,,
9805994881816985600,110015325968,0,,
9805994881816985600,110016676738,0,,
9805994881816985600,110041447930,1,488119,Other Airport Operations 
9805994881816985600,110058449727,0,,
9805994881816985600,110058515771,0,,
9805994881816985600,110058664869,0,,
9805994881816985600,110058720585,0,,
9805994881816985600,110058753415,0,,
9805994881816985600,110058789538,0,,
9805994881816985600,110064685210,0,,
9805994881816985600,110070115654,0,,
9805994881816985600,110071972332,0,,
9805994881816985600,110071974330,0,,
9806006873365676032,110001366600,0,335910,Battery Manufacturing 
9806006873365676032,110003071602,0,,
9806006873365676032,110003085312,0,,
9806006873365676032,110003086151,0,,
9806006873365676032,110003092723,0,,
9806006873365676032,110041672179,0,42469,Other Chemical and Allied Products Merchant Wholesalers 
9806006873365676032,110041672179,0,424690,Other Chemical and Allied Products Merchant Wholesalers 
9806006873365676032,110055146195,0,221122,Electric Power Distribution 
9806006873365676032,110069083315,0,,
9806006873365676032,110070032823,0,335911,
9806006873365676032,110070931216,0,,
9806006873365676032,110072002257,0,,
9806013539154919424,110007566142,0,42193,
9806013539154919424,110012049684,0,,
9806013539154919424,110058813208,0,,
9806017902841692160,110070112792,0,,
9806017902841692160,110070939078,0,,
9806017902841692160,110071325012,0,,
9806026492776284160,110011958505,0,,
9806026492776284160,110028078041,0,,
9806026492776284160,110071672034,0,,
9806059031448518656,110009975429,1,221320,Sewage Treatment Facilities 
9806059031448518656,110071670091,0,,
9806066865468866560,110058544767,0,,
9806066865468866560,110058553667,0,,
9806066865468866560,110064295999,0,,
9806101637524094976,110003124413,0,,
9806114659864936448,110058769319,0,336214,Travel Trailer and Camper Manufacturing 
9806120397941243904,110012114372,0,,
9806120397941243904,110024229280,0,,
9806120397941243904,110071503774,0,,
9806132733087318016,110003076750,0,,
9806132733087318016,110003079784,0,81232,Drycleaning and Laundry Services (except Coin-Operated) 
9806132733087318016,110003103187,0,,
9806132733087318016,110009567021,0,,
9806132733087318016,110012062873,0,,
9806132733087318016,110012068109,0,,
9806132733087318016,110012069466,0,,
9806132733087318016,110012093661,0,,
9806132733087318016,110012123503,0,,
9806132733087318016,110013321280,0,,
9806132733087318016,110032666700,0,44511,Supermarkets and Other Grocery Retailers (except Convenience Retailers) 
9806132733087318016,110045395808,0,,
9806132733087318016,110051863603,0,,
9806132733087318016,110058485679,0,,
9806132733087318016,110058505755,0,,
9806132733087318016,110058829781,0,,
9806132733087318016,110058835685,0,,
9806132733087318016,110064148042,0,,
9806132733087318016,110064502140,0,,
9806132733087318016,110064698670,0,,
9806132733087318016,110069505253,0,,
9806132733087318016,110070865197,0,,
9806141529180340224,110011948063,0,,
9806141529180340224,110011966060,0,,
9806141529180340224,110012032905,0,,
9806141529180340224,110012037544,0,,
9806141529180340224,110012037553,0,,
9806141529180340224,110012037562,0,,
9806141529180340224,110012080559,0,,
9806141529180340224,110021559534,0,,
9806141529180340224,110049510668,0,,
9806141529180340224,110049511097,0,,
9806141529180340224,110049984861,0,,
9806141529180340224,110049992861,0,,
9806141529180340224,110049993003,0,,
9806141529180340224,110050080504,0,,
9806141529180340224,110055145114,0,,
9806141529180340224,110058429927,0,,
9806141529180340224,110058513176,0,,
9806141529180340224,110058582895,0,,
9806141529180340224,110058585883,0,,
9806141529180340224,110058623413,0,,
9806141529180340224,110058728391,0,,
9806141529180340224,110058816232,0,,
9806141529180340224,110070525052,0,,
9806141529180340224,110071964194,0,,
9806143109728305152,110003114932,0,,
9806143109728305152,110003118126,0,,
9806143109728305152,110003125993,0,,
9806143109728305152,110003135081,0,42495,"Paint, Varnish, and Supplies Merchant Wholesalers "
9806143109728305152,110005973900,0,,
9806143109728305152,110007567622,0,,
9806143109728305152,110007570208,0,,
9806143109728305152,110007573063,0,,
9806143109728305152,110008340884,0,,
9806143109728305152,110011968852,0,,
9806143109728305152,110012022710,0,,
9806143109728305152,110012069787,0,,
9806143109728305152,110012091672,0,,
9806143109728305152,110012135974,0,,
9806143109728305152,110058425501,0,,
9806143109728305152,110058581084,0,,
9806143109728305152,110058735445,0,,
9806143109728305152,110058784365,0,,
9806143109728305152,110058829709,0,,
9806143109728305152,110058857731,0,,
9806143109728305152,110070131433,0,,
9806164344046616576,110012008709,0,,
9806164481485570048,110071147568,0,,
9806164859442692096,110050212596,0,,
9806187468150538240,110012050644,0,,
9806187468150538240,110041192214,0,339999,All Other Miscellaneous Manufacturing 
9806187468150538240,110046368104,0,,
9806199528418705408,110001306140,0,331511,Iron Foundries 
9806199528418705408,110003103141,0,,
9806199528418705408,110007565571,0,333248,All Other Industrial Machinery Manufacturing 
9806199528418705408,110008335836,0,,
9806199528418705408,110011957668,0,,
9806199528418705408,110011991069,0,,
9806199528418705408,110012097444,0,,
9806199528418705408,110012134975,0,,
9806199528418705408,110012135331,0,,
9806199528418705408,110049833285,0,,
9806199528418705408,110050027207,0,,
9806199528418705408,110058536044,0,,
9806199528418705408,110058623048,0,,
9806199528418705408,110058885372,0,44412,Paint and Wallpaper Retailers 
9806199528418705408,110071644544,1,332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring "
9806200765369286656,110000399729,1,32591,Printing Ink Manufacturing
9806200765369286656,110000399729,1,325910,Printing Ink Manufacturing
9806239179556782080,110002115210,0,332510,Hardware Manufacturing
9806239179556782080,110003080610,0,,
9806239179556782080,110003089808,0,,
9806239179556782080,110003096417,0,,
9806239179556782080,110003096774,0,,
9806239179556782080,110003115254,0,,
9806239179556782080,110011954590,0,,
9806239179556782080,110012011241,0,,
9806239179556782080,110012022088,0,,
9806239179556782080,110012072130,0,,
9806239179556782080,110024230358,0,,
9806239179556782080,110046436978,0,811111,General Automotive Repair 
9806239179556782080,110058458538,0,,
9806239179556782080,110058570194,0,,
9806239179556782080,110058607173,0,,
9806239179556782080,110058738987,0,,
9806239179556782080,110058755397,0,,
9806239179556782080,110070114620,0,,
9806239385715212288,110000399248,0,336999,All Other Transportation Equipment Manufacturing 
9806239385715212288,110003071915,0,,
9806239385715212288,110003072193,0,,
9806239385715212288,110003108565,0,,
9806239385715212288,110003113014,0,,
9806239385715212288,110003122406,0,,
9806239385715212288,110009567940,0,,
9806239385715212288,110011971036,0,,
9806239385715212288,110012111151,0,,
9806239385715212288,110012116478,0,,
9806239385715212288,110058449380,0,,
9806239385715212288,110058649547,0,,
9806239385715212288,110058743917,0,,
9806239385715212288,110058760960,0,,
9806239385715212288,110060451103,0,,
9806239385715212288,110060460852,0,,
9806239385715212288,110063851425,0,,
9806239385715212288,110070112318,0,,
9806239385715212288,110070157222,0,,
9806239385715212288,110071718869,0,32614,Polystyrene Foam Product Manufacturing
9806239385715212288,110071968110,0,,
9806239385715212288,110071979283,0,,
9806239420074950656,110003118750,0,,
9806239420074950656,110012009922,0,,
9806239420074950656,110046595582,0,,
9806239420074950656,110058608582,0,,
9806239420074950656,110058838192,0,,
9806239420074950656,110058846664,0,,
9806239935471026176,110003112462,0,,
9806239935471026176,110003126750,0,,
9806239935471026176,110012079151,0,,
9806239935471026176,110012087464,0,,
9806239935471026176,110039060798,0,,
9806239935471026176,110039060805,0,,
9806239935471026176,110046367980,0,,
9806239935471026176,110046368042,0,,
9806239935471026176,110046368079,0,,
9806239935471026176,110046368097,0,,
9806239935471026176,110051807791,0,,
9806239935471026176,110058642795,0,,
9806239935471026176,110058746086,0,,
9806239935471026176,110058852344,0,,
9806239935471026176,110064113962,0,622110,General Medical and Surgical Hospitals 
9806239935471026176,110064262499,1,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing 
9806239935471026176,110064293401,0,,
9806239935471026176,110071404568,0,,
9806242306292973568,110012012044,0,,
9806242306292973568,110012083011,0,,
9806242306292973568,110012094394,0,,
9806242306292973568,110012136973,0,,
9806242306292973568,110012136991,0,,
9806242306292973568,110058798920,0,,
9806242306292973568,110071996593,0,,
9806250964947042304,110000718162,0,,
9806250964947042304,110008341874,0,622110,General Medical and Surgical Hospitals 
9806250964947042304,110012002518,0,,
9806250964947042304,110012079044,0,,
9806250964947042304,110012083093,0,,
9806250964947042304,110012127910,0,,
9806250964947042304,110033594581,0,621511,Medical Laboratories 
9806250964947042304,110033594581,0,62211,General Medical and Surgical Hospitals
9806250964947042304,110033594581,0,622110,General Medical and Surgical Hospitals 
9806250964947042304,110041494326,1,,
9806250964947042304,110049699518,0,,
9806250964947042304,110058433093,0,,
9806250964947042304,110058450625,0,,
9806250964947042304,110058465334,0,,
9806250964947042304,110058489149,0,,
9806250964947042304,110058570951,0,,
9806250964947042304,110058574859,0,,
9806250964947042304,110058595596,0,,
9806250964947042304,110058650339,0,,
9806250964947042304,110058681564,0,,
9806250964947042304,110058715779,0,,
9806250964947042304,110058772350,0,,
9806250964947042304,110058789182,0,,
9806250964947042304,110070563037,0,,
9806250964947042304,110071293382,0,,
9806250964947042304,110071709590,0,,
9806250964947042304,110071930864,0,,
9806250964947042304,110071941266,0,,
9806250964947042304,110071997472,0,,
9806256874822041600,110062914850,0,61131,"Colleges, Universities, and Professional Schools"
9806256874822041600,110070742872,0,,
9806256874822041600,110071729545,0,,
9806268076096749568,110003088435,0,,
9806268076096749568,110003097853,0,,
9806268076096749568,110003104587,0,,
9806268076096749568,110007002331,0,,
9806268076096749568,110007573848,0,,
9806268076096749568,110008334383,0,,
9806268076096749568,110011969771,0,,
9806268076096749568,110011972883,0,,
9806268076096749568,110011982952,0,,
9806268076096749568,110012011278,0,,
9806268076096749568,110012060081,0,,
9806268076096749568,110012076804,0,,
9806268076096749568,110012118635,0,,
9806268076096749568,110012279426,0,,
9806268076096749568,110020873134,0,,
9806268076096749568,110058460669,0,,
9806268076096749568,110058480059,0,,
9806268076096749568,110058731234,0,,
9806280205084393472,110001352937,0,326140,Polystyrene Foam Product Manufacturing
9806280205084393472,110003129427,0,,
9806280205084393472,110012131656,0,,
9806282232308957184,110058503711,0,,
9806282232308957184,110058777845,0,,
9806285359045148672,110012000119,0,,
9806285359045148672,110012004794,0,,
9806285359045148672,110012043252,0,,
9806285359045148672,110012061017,0,,
9806285359045148672,110058699859,0,,
9806285359045148672,110058739478,0,,
9806285359045148672,110058745960,0,,
9806285359045148672,110058863733,0,112340,Poultry Hatcheries
9806285359045148672,110070114492,0,,
9806285359045148672,110070116984,0,,
9806289825811136512,110003122451,0,,
9806289825811136512,110011971580,0,,
9806289825811136512,110011974658,0,,
9806289825811136512,110012069420,0,,
9806289825811136512,110012133271,0,,
9806289825811136512,110058750089,0,,
9806289825811136512,110058788003,0,,
9806289825811136512,110058827042,0,,
9806289825811136512,110070345650,0,332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive) "
9806289825811136512,110071540926,0,,
9806289825811136512,110071823482,0,,
9817277382946455552,110071822015,0,,
9817324249629589504,110012073326,0,,
9817847617164410880,110000402984,1,332115,
9817847617164410880,110000402984,1,332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive) "
9817847617164410880,110000792777,0,,
9817847617164410880,110001352161,0,,
9817847617164410880,110003114558,0,,
9817847617164410880,110012272085,0,,
9817847617164410880,110018890137,0,33636,Motor Vehicle Seating and Interior Trim Manufacturing
9817847617164410880,110020952888,0,,
9817847617164410880,110028094513,0,,
9817847617164410880,110038933777,0,335222,
9817847617164410880,110058600768,0,,
9817847617164410880,110070875043,0,,
9818364834306064384,110000792312,0,,
9818364834306064384,110002066665,1,325120,Industrial Gas Manufacturing
9818364834306064384,110003137971,0,44611,
9818364834306064384,110003137971,0,812922,One-Hour Photofinishing 
9818364834306064384,110010593508,0,,
9818364834306064384,110011598315,0,,
9818364834306064384,110012002974,0,,
9818364834306064384,110012005999,0,,
9818364834306064384,110012028885,0,,
9818364834306064384,110012085082,0,,
9818364834306064384,110012127340,0,,
9818364834306064384,110012277160,0,,
9818364834306064384,110012534230,0,312140,Distilleries 
9818364834306064384,110020963634,0,,
9818364834306064384,110029239438,1,325120,Industrial Gas Manufacturing
9818364834306064384,110032667059,0,44511,Supermarkets and Other Grocery Retailers (except Convenience Retailers) 
9818364834306064384,110055149593,0,424820,Wine and Distilled Alcoholic Beverage Merchant Wholesalers 
9818364834306064384,110058532592,0,,
9818364834306064384,110058546523,0,,
9818364834306064384,110058598496,0,31214,Distilleries
9818364834306064384,110058598496,0,312140,Distilleries 
9818364834306064384,110058668464,0,,
9818364834306064384,110058699788,0,,
9818364834306064384,110058701766,0,,
9818364834306064384,110058709081,0,,
9818364834306064384,110058729185,0,517110,
9818364834306064384,110058743267,0,,
9818364834306064384,110058778997,0,,
9818364834306064384,110058838575,0,,
9818364834306064384,110059695735,0,,
9818364834306064384,110064685639,0,,
9818364834306064384,110071708060,0,,
9818382701370015744,110070924219,0,,
9824034362935476224,110071925831,0,,
