cid,nDet,nDetAnalytes
9280279133756063744,8,8
9281061573718179840,4,4
9281391014889652224,7,7
9281427195694153728,7,7
9282260522428792832,4,4
9282270108795797504,4,4
9282298249421520896,2,2
9282461836135890944,3,3
9282461870495629312,35,9
9282461904855367680,23,8
9282461939215106048,4,4
9282533373111173120,1,1
9283878144551419904,26,12
9283878178911158272,34,9
