cid,stateFips,stateName,countyFips,countyName
9936048243886522368,25,Massachusetts,25027,"Worcester County, Massachusetts"
9936048312605999104,25,Massachusetts,25027,"Worcester County, Massachusetts"
9936048656203382784,25,Massachusetts,25027,"Worcester County, Massachusetts"
9936050820866899968,25,Massachusetts,25027,"Worcester County, Massachusetts"
9936054531718643712,25,Massachusetts,25027,"Worcester County, Massachusetts"
9936054531718643712,25,Massachusetts,25017,"Middlesex County, Massachusetts"
9936061197507887104,25,Massachusetts,25027,"Worcester County, Massachusetts"
9936072845459193856,25,Massachusetts,25027,"Worcester County, Massachusetts"
9936073017257885696,25,Massachusetts,25027,"Worcester County, Massachusetts"
9936078136858902528,25,Massachusetts,25027,"Worcester County, Massachusetts"
9936078343017332736,25,Massachusetts,25027,"Worcester County, Massachusetts"
9936081641552216064,25,Massachusetts,25027,"Worcester County, Massachusetts"
9936081675911954432,25,Massachusetts,25027,"Worcester County, Massachusetts"
9936162833613979648,25,Massachusetts,25005,"Bristol County, Massachusetts"
9936173725651042304,25,Massachusetts,25005,"Bristol County, Massachusetts"
9936178158057291776,25,Massachusetts,25021,"Norfolk County, Massachusetts"
9936187125949005824,25,Massachusetts,25027,"Worcester County, Massachusetts"
9936187125949005824,25,Massachusetts,25021,"Norfolk County, Massachusetts"
9936190355764412416,25,Massachusetts,25021,"Norfolk County, Massachusetts"
9936191833233162240,25,Massachusetts,25021,"Norfolk County, Massachusetts"
9936201419600166912,25,Massachusetts,25021,"Norfolk County, Massachusetts"
9936213239350165504,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936213273709903872,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936213514228072448,25,Massachusetts,25005,"Bristol County, Massachusetts"
9936213514228072448,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936213995264409600,25,Massachusetts,25005,"Bristol County, Massachusetts"
9936217190720077824,25,Massachusetts,25005,"Bristol County, Massachusetts"
9936219389743333376,25,Massachusetts,25005,"Bristol County, Massachusetts"
9936219458462810112,25,Massachusetts,25005,"Bristol County, Massachusetts"
9936222447760048128,25,Massachusetts,25005,"Bristol County, Massachusetts"
9936225333978071040,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936226089892315136,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936226399129960448,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936226433489698816,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936226674007867392,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936227361202634752,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936228838671384576,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936228941750599680,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936229250988244992,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936229354067460096,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936229388427198464,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936232343364698112,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936235985496965120,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936236707051470848,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936236947569639424,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936240486622691328,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936241345616150528,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936242410768039936,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936243578999144448,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936245228266586112,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936246430857428992,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936247667808010240,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936271513466437632,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936273643770216448,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936274262245507072,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936276220750594048,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936276426909024256,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936284638886494208,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936297077111783424,25,Massachusetts,25001,"Barnstable County, Massachusetts"
9936297455068905472,25,Massachusetts,25001,"Barnstable County, Massachusetts"
9936297626867597312,25,Massachusetts,25001,"Barnstable County, Massachusetts"
9936297661227335680,25,Massachusetts,25001,"Barnstable County, Massachusetts"
9936326385968611328,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936326557767303168,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936327244962070528,25,Massachusetts,25023,"Plymouth County, Massachusetts"
9936332020965703680,25,Massachusetts,25005,"Bristol County, Massachusetts"
9936334288708435968,25,Massachusetts,25005,"Bristol County, Massachusetts"
9936335525659017216,25,Massachusetts,25005,"Bristol County, Massachusetts"
9936832573634248704,25,Massachusetts,25013,"Hampden County, Massachusetts"
9936841644605177856,25,Massachusetts,25015,"Hampshire County, Massachusetts"
9936841644605177856,25,Massachusetts,25013,"Hampden County, Massachusetts"
9936843809268695040,25,Massachusetts,25013,"Hampden County, Massachusetts"
9936865799501250560,25,Massachusetts,25015,"Hampshire County, Massachusetts"
9936869647791947776,25,Massachusetts,25015,"Hampshire County, Massachusetts"
9936869682151686144,25,Massachusetts,25015,"Hampshire County, Massachusetts"
9936870438065930240,25,Massachusetts,25015,"Hampshire County, Massachusetts"
9936870850382790656,25,Massachusetts,25015,"Hampshire County, Massachusetts"
9936870850382790656,25,Massachusetts,25013,"Hampden County, Massachusetts"
9936870953462005760,25,Massachusetts,25015,"Hampshire County, Massachusetts"
9936871228339912704,25,Massachusetts,25015,"Hampshire County, Massachusetts"
9936871778095726592,25,Massachusetts,25013,"Hampden County, Massachusetts"
9936871984254156800,25,Massachusetts,25013,"Hampden County, Massachusetts"
9936872465290493952,25,Massachusetts,25013,"Hampden County, Massachusetts"
9936872499650232320,25,Massachusetts,25013,"Hampden County, Massachusetts"
9936872568369709056,25,Massachusetts,25013,"Hampden County, Massachusetts"
9936872877607354368,25,Massachusetts,25013,"Hampden County, Massachusetts"
9936873255564476416,25,Massachusetts,25013,"Hampden County, Massachusetts"
9936873289924214784,25,Massachusetts,25013,"Hampden County, Massachusetts"
9936873702241075200,25,Massachusetts,25013,"Hampden County, Massachusetts"
9936873839680028672,25,Massachusetts,25013,"Hampden County, Massachusetts"
9936874217637150720,25,Massachusetts,25013,"Hampden County, Massachusetts"
9936876657178574848,25,Massachusetts,25013,"Hampden County, Massachusetts"
9936877275653865472,25,Massachusetts,25013,"Hampden County, Massachusetts"
9936931701479440384,25,Massachusetts,25013,"Hampden County, Massachusetts"
9936931701479440384,25,Massachusetts,25003,"Berkshire County, Massachusetts"
9936949465464176640,25,Massachusetts,25015,"Hampshire County, Massachusetts"
9936949465464176640,25,Massachusetts,25013,"Hampden County, Massachusetts"
9936987501694550016,25,Massachusetts,25003,"Berkshire County, Massachusetts"
9937024507132772352,25,Massachusetts,25003,"Berkshire County, Massachusetts"
9942563812353769472,25,Massachusetts,25001,"Barnstable County, Massachusetts"
