pt,cid,lat,lon,layer
samplePoint.80808,5525220494225178624,43.899702,-69.927021,EGAD
samplePoint.80912,5525220494225178624,43.892370,-69.928113,EGAD
samplePoint.80913,5525220494225178624,43.892419,-69.927654,EGAD
samplePoint.83691,5525220494225178624,43.891326,-69.921985,EGAD
samplePoint.89866,5525220494225178624,43.891173,-69.921954,EGAD
samplePoint.92624,5525220494225178624,43.896002,-69.930679,EGAD
samplePoint.92898,5525220494225178624,43.892362,-69.920686,EGAD
samplePoint.92908,5525220494225178624,43.894572,-69.922910,EGAD
samplePoint.93340,5525220494225178624,43.895282,-69.929733,EGAD
samplePoint.93343,5525220494225178624,43.895587,-69.930339,EGAD
samplePoint.106884,5525220528584916992,43.887707,-69.930311,EGAD
samplePoint.106885,5525220528584916992,43.887707,-69.930316,EGAD
samplePoint.106886,5525220528584916992,43.887647,-69.930464,EGAD
samplePoint.106887,5525220528584916992,43.887552,-69.930468,EGAD
samplePoint.106888,5525220528584916992,43.887434,-69.930254,EGAD
samplePoint.106889,5525220528584916992,43.887434,-69.930245,EGAD
samplePoint.106890,5525220528584916992,43.887547,-69.929878,EGAD
samplePoint.106891,5525220528584916992,43.887546,-69.929887,EGAD
samplePoint.106892,5525220528584916992,43.888126,-69.930515,EGAD
samplePoint.106893,5525220528584916992,43.888126,-69.930531,EGAD
samplePoint.116156,5525220528584916992,43.886486,-69.931805,EGAD
samplePoint.117707,5525220528584916992,43.889733,-69.934765,EGAD
samplePoint.117708,5525220528584916992,43.889660,-69.929680,EGAD
samplePoint.117709,5525220528584916992,43.891211,-69.929934,EGAD
samplePoint.131333,5525220528584916992,43.888355,-69.928861,EGAD
samplePoint.131338,5525220528584916992,43.887934,-69.928415,EGAD
samplePoint.134728,5525220528584916992,43.888345,-69.928876,EGAD
samplePoint.134729,5525220528584916992,43.887918,-69.928412,EGAD
samplePoint.139810,5525220528584916992,43.889724,-69.928729,EGAD
samplePoint.139811,5525220528584916992,43.889256,-69.928407,EGAD
samplePoint.139812,5525220528584916992,43.888845,-69.928470,EGAD
samplePoint.139813,5525220528584916992,43.889170,-69.929079,EGAD
samplePoint.139814,5525220528584916992,43.889164,-69.929079,EGAD
samplePoint.64175,5525220528584916992,43.888069,-69.926113,EGAD
samplePoint.64185,5525220528584916992,43.887550,-69.923985,EGAD
samplePoint.64193,5525220528584916992,43.888311,-69.925646,EGAD
samplePoint.64220,5525220528584916992,43.888936,-69.927337,EGAD
samplePoint.64781,5525220528584916992,43.882803,-69.931073,EGAD
samplePoint.64791,5525220528584916992,43.882045,-69.930312,EGAD
samplePoint.64793,5525220528584916992,43.884204,-69.929655,EGAD
samplePoint.64803,5525220528584916992,43.885491,-69.930113,EGAD
samplePoint.68427,5525220528584916992,43.883796,-69.926435,EGAD
samplePoint.68433,5525220528584916992,43.884009,-69.926278,EGAD
samplePoint.68438,5525220528584916992,43.886147,-69.927721,EGAD
samplePoint.80549,5525220528584916992,43.882852,-69.933506,EGAD
samplePoint.81564,5525220528584916992,43.888936,-69.927337,EGAD
samplePoint.81565,5525220528584916992,43.888936,-69.927337,EGAD
samplePoint.88678,5525220528584916992,43.889930,-69.927612,EGAD
samplePoint.117706,5525220562944655360,43.890942,-69.934846,EGAD
samplePoint.92911,5525220562944655360,43.886863,-69.941447,EGAD
samplePoint.117308,5525220597304393728,43.897034,-69.931371,EGAD
samplePoint.117309,5525220597304393728,43.896661,-69.931505,EGAD
samplePoint.117310,5525220597304393728,43.896717,-69.931218,EGAD
samplePoint.117311,5525220597304393728,43.894792,-69.933005,EGAD
samplePoint.117312,5525220597304393728,43.894956,-69.932096,EGAD
samplePoint.117313,5525220597304393728,43.896708,-69.933736,EGAD
samplePoint.117314,5525220597304393728,43.896822,-69.932814,EGAD
samplePoint.117315,5525220597304393728,43.896828,-69.932800,EGAD
samplePoint.117316,5525220597304393728,43.897427,-69.933615,EGAD
samplePoint.117317,5525220597304393728,43.897433,-69.933602,EGAD
samplePoint.117703,5525220597304393728,43.900085,-69.935598,EGAD
samplePoint.117704,5525220597304393728,43.896763,-69.935597,EGAD
samplePoint.117705,5525220597304393728,43.893039,-69.935124,EGAD
samplePoint.92617,5525220597304393728,43.896307,-69.931048,EGAD
samplePoint.92619,5525220597304393728,43.896267,-69.930752,EGAD
samplePoint.93677,5525220597304393728,43.895803,-69.932781,EGAD
samplePoint.93686,5525220597304393728,43.900565,-69.929846,EGAD
samplePoint.102259,5525220631664132096,43.906185,-69.929702,EGAD
samplePoint.116155,5525220631664132096,43.906034,-69.924532,EGAD
samplePoint.117697,5525220631664132096,43.903767,-69.932016,EGAD
samplePoint.117699,5525220631664132096,43.903142,-69.928000,EGAD
samplePoint.117700,5525220631664132096,43.903552,-69.928306,EGAD
samplePoint.117701,5525220631664132096,43.904187,-69.928975,EGAD
samplePoint.117702,5525220631664132096,43.903013,-69.931497,EGAD
samplePoint.122431,5525220631664132096,43.905154,-69.927408,EGAD
samplePoint.122432,5525220631664132096,43.905947,-69.928993,EGAD
samplePoint.131772,5525220631664132096,43.901805,-69.928916,EGAD
samplePoint.131773,5525220631664132096,43.902048,-69.927656,EGAD
samplePoint.131775,5525220631664132096,43.902917,-69.929575,EGAD
samplePoint.131776,5525220631664132096,43.903382,-69.927095,EGAD
samplePoint.131777,5525220631664132096,43.903799,-69.925940,EGAD
samplePoint.137413,5525220631664132096,43.900798,-69.928107,EGAD
samplePoint.137414,5525220631664132096,43.901284,-69.927855,EGAD
samplePoint.139807,5525220631664132096,43.905169,-69.928018,EGAD
samplePoint.139808,5525220631664132096,43.904931,-69.927611,EGAD
samplePoint.139809,5525220631664132096,43.904665,-69.927817,EGAD
samplePoint.105997,5525220666023870464,43.899669,-69.921939,EGAD
samplePoint.116301,5525220666023870464,43.900928,-69.926126,EGAD
samplePoint.116303,5525220666023870464,43.900141,-69.924999,EGAD
samplePoint.117712,5525220666023870464,43.905254,-69.923725,EGAD
samplePoint.117713,5525220666023870464,43.905508,-69.921631,EGAD
samplePoint.122434,5525220666023870464,43.905768,-69.921173,EGAD
samplePoint.131774,5525220666023870464,43.902714,-69.925527,EGAD
samplePoint.134786,5525220666023870464,43.900164,-69.918418,EGAD
samplePoint.134787,5525220666023870464,43.902779,-69.913836,EGAD
samplePoint.137416,5525220666023870464,43.900698,-69.927374,EGAD
samplePoint.137417,5525220666023870464,43.901956,-69.921895,EGAD
samplePoint.137418,5525220666023870464,43.901956,-69.921881,EGAD
samplePoint.137419,5525220666023870464,43.901820,-69.921397,EGAD
samplePoint.137420,5525220666023870464,43.902955,-69.921266,EGAD
samplePoint.137421,5525220666023870464,43.902463,-69.920442,EGAD
samplePoint.136999,5525220803462823936,43.915414,-69.946121,EGAD
samplePoint.137006,5525220803462823936,43.915676,-69.946954,EGAD
samplePoint.137007,5525220803462823936,43.915688,-69.946829,EGAD
samplePoint.149993,5525220803462823936,43.916670,-69.944307,EGAD
samplePoint.85385,5525220803462823936,43.915414,-69.946121,EGAD
samplePoint.83660,5525220872182300672,43.905701,-69.947307,EGAD
samplePoint.83685,5525220872182300672,43.908730,-69.937699,EGAD
samplePoint.65461,5525221250139422720,43.921101,-69.963430,EGAD
samplePoint.146444,5525221456297852928,43.923703,-69.938263,EGAD
samplePoint.110226,5525221525017329664,43.935587,-69.918238,EGAD
samplePoint.110234,5525221525017329664,43.934761,-69.921216,EGAD
samplePoint.110241,5525221628096544768,43.938488,-69.919569,EGAD
samplePoint.146445,5525221902974451712,43.962574,-69.929527,EGAD
samplePoint.136998,5525224479954829312,44.053270,-69.861378,EGAD
samplePoint.141211,5525224479954829312,44.053296,-69.860466,EGAD
samplePoint.141212,5525224479954829312,44.050471,-69.862756,EGAD
samplePoint.141213,5525224479954829312,44.053247,-69.860627,EGAD
samplePoint.141214,5525224479954829312,44.050637,-69.862752,EGAD
samplePoint.141281,5525224479954829312,44.050952,-69.863595,EGAD
samplePoint.141282,5525224479954829312,44.050952,-69.863635,EGAD
samplePoint.141283,5525224479954829312,44.052398,-69.862617,EGAD
samplePoint.136997,5525224651753521152,44.062847,-69.858819,EGAD
samplePoint.146095,5525224651753521152,44.063470,-69.855416,EGAD
samplePoint.146099,5525224651753521152,44.062847,-69.858819,EGAD
samplePoint.146211,5525224651753521152,44.064320,-69.852223,EGAD
samplePoint.146213,5525224651753521152,44.066304,-69.849628,EGAD
samplePoint.146214,5525224651753521152,44.063122,-69.851890,EGAD
samplePoint.146215,5525224651753521152,44.066915,-69.852934,EGAD
samplePoint.146216,5525224651753521152,44.065803,-69.848289,EGAD
samplePoint.137005,5525224686113259520,44.069231,-69.858205,EGAD
samplePoint.146096,5525224686113259520,44.069964,-69.851499,EGAD
samplePoint.146207,5525224686113259520,44.071321,-69.854559,EGAD
samplePoint.146210,5525224686113259520,44.072153,-69.855166,EGAD
samplePoint.147311,5525224686113259520,44.071370,-69.853502,EGAD
samplePoint.146106,5525224720472997888,44.074839,-69.855192,EGAD
samplePoint.146107,5525224720472997888,44.075636,-69.854614,EGAD
samplePoint.146108,5525224720472997888,44.076187,-69.854544,EGAD
samplePoint.146109,5525224754832736256,44.077837,-69.854394,EGAD
samplePoint.146204,5525224754832736256,44.078964,-69.854208,EGAD
samplePoint.146616,5525224926631428096,44.082010,-69.829885,EGAD
samplePoint.152264,5525224995350904832,44.077121,-69.811992,EGAD
samplePoint.107795,5525225132789858304,44.056134,-69.836534,EGAD
samplePoint.150301,5525225132789858304,44.056451,-69.838618,EGAD
samplePoint.152259,5525225304588550144,44.077074,-69.811644,EGAD
samplePoint.152260,5525225304588550144,44.075918,-69.812556,EGAD
samplePoint.152261,5525225304588550144,44.076143,-69.811718,EGAD
samplePoint.152262,5525225304588550144,44.076536,-69.812225,EGAD
samplePoint.152265,5525225304588550144,44.077454,-69.809786,EGAD
samplePoint.136566,5525225338948288512,44.082104,-69.800747,EGAD
samplePoint.134640,5525229977512968192,43.943462,-69.822687,EGAD
samplePoint.143348,5525230114951921664,43.936801,-69.799078,EGAD
samplePoint.143349,5525230114951921664,43.937800,-69.800157,EGAD
samplePoint.63805,5525230114951921664,43.934210,-69.801183,EGAD
samplePoint.137446,5525233138608898048,44.005272,-69.661383,EGAD
samplePoint.149999,5525233138608898048,44.004410,-69.661878,EGAD
samplePoint.152520,5525233413486804992,44.031180,-69.670184,EGAD
samplePoint.152521,5525233413486804992,44.033132,-69.672481,EGAD
samplePoint.101780,5525233482206281728,44.034826,-69.662376,EGAD
samplePoint.145132,5525233482206281728,44.035950,-69.659880,EGAD
samplePoint.101782,5525233516566020096,44.036531,-69.664277,EGAD
samplePoint.145130,5525233516566020096,44.038166,-69.665591,EGAD
samplePoint.145131,5525233516566020096,44.037558,-69.665013,EGAD
samplePoint.145133,5525233516566020096,44.036639,-69.661756,EGAD
samplePoint.145134,5525233516566020096,44.036954,-69.662741,EGAD
samplePoint.145135,5525233516566020096,44.037107,-69.662826,EGAD
samplePoint.145136,5525233516566020096,44.037542,-69.663430,EGAD
samplePoint.145137,5525233516566020096,44.038087,-69.663014,EGAD
samplePoint.145138,5525233516566020096,44.037320,-69.665504,EGAD
samplePoint.145139,5525233516566020096,44.037690,-69.666117,EGAD
samplePoint.152518,5525233516566020096,44.034083,-69.671451,EGAD
samplePoint.152519,5525233516566020096,44.035030,-69.671014,EGAD
samplePoint.152523,5525233516566020096,44.036528,-69.664306,EGAD
samplePoint.152524,5525233516566020096,44.036483,-69.668446,EGAD
samplePoint.52767,5525233516566020096,44.036140,-69.665903,EGAD
samplePoint.52768,5525233516566020096,44.034723,-69.664447,EGAD
samplePoint.52769,5525233516566020096,44.033664,-69.665591,EGAD
samplePoint.150226,5525235921747705856,44.032221,-69.533753,EGAD
samplePoint.152491,5525236334064566272,44.024652,-69.515202,EGAD
samplePoint.153082,5525236471503519744,44.019802,-69.480196,EGAD
samplePoint.153084,5525236471503519744,44.021070,-69.484254,EGAD
samplePoint.153080,5525236505863258112,44.018195,-69.477184,EGAD
samplePoint.153081,5525236505863258112,44.017448,-69.479162,EGAD
samplePoint.153083,5525236505863258112,44.021888,-69.473327,EGAD
samplePoint.153089,5525236505863258112,44.019128,-69.477289,EGAD
samplePoint.153090,5525236505863258112,44.017957,-69.477831,EGAD
samplePoint.153091,5525236505863258112,44.018338,-69.477894,EGAD
samplePoint.121792,5525240457233170432,43.848587,-69.631941,EGAD
samplePoint.136428,5525240457233170432,43.851116,-69.632686,EGAD
samplePoint.136429,5525240457233170432,43.851113,-69.632809,EGAD
samplePoint.149508,5525240457233170432,43.848211,-69.631624,EGAD
samplePoint.152511,5525241934701920256,43.895542,-69.710082,EGAD
samplePoint.152516,5525241934701920256,43.896276,-69.708636,EGAD
samplePoint.152510,5525242072140873728,43.898992,-69.708959,EGAD
samplePoint.152512,5525242106500612096,43.898605,-69.707907,EGAD
samplePoint.152514,5525242106500612096,43.898605,-69.707907,EGAD
samplePoint.138724,5525245782992617472,43.800886,-69.756122,EGAD
samplePoint.152097,5525247535339274240,43.810132,-69.630531,EGAD
samplePoint.146469,5525285880807292928,44.097205,-69.379100,EGAD
samplePoint.150028,5525286258764414976,44.134426,-69.353131,EGAD
samplePoint.81832,5525286636721537024,44.134329,-69.347345,EGAD
samplePoint.153059,5525289248061652992,44.120860,-69.183694,EGAD
samplePoint.153061,5525289248061652992,44.119518,-69.183727,EGAD
samplePoint.70287,5525289454220083200,44.090642,-69.198639,EGAD
samplePoint.142539,5525298971867611136,44.104885,-69.108066,EGAD
samplePoint.149986,5525298971867611136,44.102164,-69.104020,EGAD
samplePoint.146434,5525299143666302976,44.088860,-69.131859,EGAD
samplePoint.151838,5525299315464994816,44.081023,-69.089967,EGAD
samplePoint.152451,5525299315464994816,44.079392,-69.089009,EGAD
samplePoint.152452,5525299315464994816,44.079340,-69.092234,EGAD
samplePoint.152453,5525299315464994816,44.079997,-69.089552,EGAD
samplePoint.152454,5525299315464994816,44.079162,-69.087466,EGAD
samplePoint.152455,5525299315464994816,44.078057,-69.088099,EGAD
samplePoint.152458,5525299349824733184,44.075330,-69.093436,EGAD
samplePoint.150035,5525300380616884224,44.071119,-69.181647,EGAD
samplePoint.145971,5525300861653221376,44.109081,-69.134781,EGAD
samplePoint.41287,5525300861653221376,44.104843,-69.136821,EGAD
samplePoint.146433,5525301205250605056,44.119718,-69.123253,EGAD
samplePoint.149987,5525308764393046016,44.209666,-69.062473,EGAD
samplePoint.74195,5525308798752784384,44.197639,-69.067468,EGAD
samplePoint.142489,5525309211069644800,44.210424,-69.072409,EGAD
samplePoint.146435,5525309520307290112,44.230579,-69.048970,EGAD
samplePoint.135713,5525311238294208512,44.214723,-69.195404,EGAD
samplePoint.135714,5525311238294208512,44.214479,-69.195572,EGAD
samplePoint.135716,5525311238294208512,44.214289,-69.197037,EGAD
samplePoint.135717,5525311238294208512,44.213571,-69.195696,EGAD
samplePoint.135718,5525311238294208512,44.214472,-69.195364,EGAD
samplePoint.135758,5525311513172115456,44.193365,-69.146326,EGAD
samplePoint.133647,5525312990640865280,44.148915,-69.191417,EGAD
samplePoint.133648,5525312990640865280,44.147611,-69.189745,EGAD
samplePoint.133651,5525312990640865280,44.145321,-69.190235,EGAD
samplePoint.133652,5525312990640865280,44.147482,-69.191593,EGAD
samplePoint.133653,5525312990640865280,44.145523,-69.192761,EGAD
samplePoint.133655,5525312990640865280,44.148949,-69.190880,EGAD
samplePoint.133656,5525312990640865280,44.145765,-69.190790,EGAD
samplePoint.133657,5525312990640865280,44.147383,-69.191539,EGAD
samplePoint.133658,5525312990640865280,44.146468,-69.192522,EGAD
samplePoint.133659,5525312990640865280,44.147610,-69.189527,EGAD
samplePoint.133660,5525312990640865280,44.146816,-69.189169,EGAD
samplePoint.133665,5525312990640865280,44.146816,-69.189169,EGAD
samplePoint.133666,5525312990640865280,44.146471,-69.189342,EGAD
samplePoint.133667,5525312990640865280,44.145515,-69.189555,EGAD
samplePoint.133674,5525312990640865280,44.145748,-69.189900,EGAD
samplePoint.133675,5525312990640865280,44.146625,-69.192461,EGAD
samplePoint.133676,5525312990640865280,44.145779,-69.189720,EGAD
samplePoint.133677,5525312990640865280,44.145739,-69.189271,EGAD
samplePoint.133678,5525312990640865280,44.146135,-69.189251,EGAD
samplePoint.134266,5525312990640865280,44.150733,-69.190374,EGAD
samplePoint.134267,5525312990640865280,44.150557,-69.188816,EGAD
samplePoint.134268,5525312990640865280,44.148532,-69.192630,EGAD
samplePoint.134269,5525312990640865280,44.149818,-69.192170,EGAD
samplePoint.134697,5525312990640865280,44.146434,-69.192461,EGAD
samplePoint.134698,5525312990640865280,44.147003,-69.191759,EGAD
samplePoint.134701,5525312990640865280,44.146665,-69.189232,EGAD
samplePoint.134702,5525312990640865280,44.147227,-69.188925,EGAD
samplePoint.134703,5525312990640865280,44.149120,-69.189937,EGAD
samplePoint.134704,5525312990640865280,44.149175,-69.190774,EGAD
samplePoint.133649,5525313025000603648,44.145255,-69.188091,EGAD
samplePoint.133650,5525313025000603648,44.145262,-69.187319,EGAD
samplePoint.133661,5525313025000603648,44.146549,-69.187685,EGAD
samplePoint.133662,5525313025000603648,44.146236,-69.187115,EGAD
samplePoint.133663,5525313025000603648,44.145292,-69.187524,EGAD
samplePoint.133664,5525313025000603648,44.145299,-69.188014,EGAD
samplePoint.133673,5525313025000603648,44.146212,-69.187422,EGAD
samplePoint.134699,5525313025000603648,44.146569,-69.186943,EGAD
samplePoint.134700,5525313025000603648,44.145862,-69.188607,EGAD
samplePoint.106469,5525314846066737152,44.164427,-69.271431,EGAD
samplePoint.108332,5525314846066737152,44.164678,-69.271660,EGAD
samplePoint.129682,5525314846066737152,44.164312,-69.271724,EGAD
samplePoint.81261,5525314846066737152,44.164502,-69.271529,EGAD
samplePoint.152494,5525315155304382464,44.158200,-69.297829,EGAD
samplePoint.152495,5525315155304382464,44.159068,-69.298117,EGAD
samplePoint.152499,5525315155304382464,44.162740,-69.302009,EGAD
samplePoint.152496,5525315464542027776,44.163867,-69.302822,EGAD
samplePoint.152498,5525315464542027776,44.163795,-69.302294,EGAD
samplePoint.146436,5525317388687376384,44.238065,-69.227796,EGAD
samplePoint.146439,5525325050909032448,44.198292,-69.453016,EGAD
samplePoint.153053,5525325909902491648,44.228175,-69.413191,EGAD
samplePoint.151759,5525326597097259008,44.217718,-69.342201,EGAD
samplePoint.151761,5525326597097259008,44.217496,-69.341109,EGAD
samplePoint.151760,5525326631456997376,44.221464,-69.338359,EGAD
samplePoint.63282,5525327765328363520,44.138055,-69.432678,EGAD
samplePoint.114048,5525328486882869248,44.136275,-69.436665,EGAD
samplePoint.114050,5525328486882869248,44.139686,-69.433643,EGAD
samplePoint.63278,5525328486882869248,44.134903,-69.436051,EGAD
samplePoint.63279,5525328486882869248,44.139108,-69.433880,EGAD
samplePoint.63280,5525328486882869248,44.138562,-69.435736,EGAD
samplePoint.152567,5525329792552927232,44.090831,-69.466481,EGAD
samplePoint.152570,5525329792552927232,44.093156,-69.461794,EGAD
samplePoint.152571,5525329792552927232,44.091205,-69.467274,EGAD
samplePoint.152549,5525330720265863168,44.060592,-69.497436,EGAD
samplePoint.152550,5525330720265863168,44.062453,-69.494127,EGAD
samplePoint.152553,5525330720265863168,44.060978,-69.496131,EGAD
samplePoint.152554,5525330720265863168,44.059703,-69.497106,EGAD
samplePoint.153168,5525330720265863168,44.060828,-69.498940,EGAD
samplePoint.153702,5525330720265863168,44.060047,-69.498384,EGAD
samplePoint.153823,5525330720265863168,44.063249,-69.495402,EGAD
samplePoint.154327,5525330720265863168,44.060054,-69.499287,EGAD
samplePoint.154328,5525330720265863168,44.062002,-69.497849,EGAD
samplePoint.154329,5525330720265863168,44.063419,-69.493877,EGAD
samplePoint.154330,5525330720265863168,44.063711,-69.493763,EGAD
samplePoint.154331,5525330720265863168,44.061196,-69.497841,EGAD
samplePoint.154332,5525330720265863168,44.061533,-69.497276,EGAD
samplePoint.155035,5525330720265863168,44.061235,-69.497350,EGAD
samplePoint.155036,5525330720265863168,44.062301,-69.500060,EGAD
samplePoint.155037,5525330720265863168,44.061327,-69.498544,EGAD
samplePoint.155038,5525330720265863168,44.060562,-69.500235,EGAD
samplePoint.155039,5525330720265863168,44.061442,-69.500187,EGAD
samplePoint.147919,5525330754625601536,44.067352,-69.512287,EGAD
samplePoint.151811,5525330754625601536,44.067189,-69.512775,EGAD
samplePoint.151812,5525330754625601536,44.066706,-69.512881,EGAD
samplePoint.151815,5525330754625601536,44.068483,-69.508236,EGAD
samplePoint.151816,5525330754625601536,44.067672,-69.509583,EGAD
samplePoint.152548,5525330823345078272,44.057515,-69.497217,EGAD
samplePoint.152555,5525330823345078272,44.057515,-69.497217,EGAD
samplePoint.151813,5525331201302200320,44.066867,-69.514917,EGAD
samplePoint.152565,5525331579259322368,44.090869,-69.471717,EGAD
samplePoint.152564,5525331613619060736,44.091425,-69.471011,EGAD
samplePoint.152566,5525331613619060736,44.092092,-69.473728,EGAD
samplePoint.152568,5525331613619060736,44.092706,-69.473839,EGAD
samplePoint.152572,5525331613619060736,44.091269,-69.470256,EGAD
samplePoint.152227,5525332197734612992,44.081971,-69.561688,EGAD
samplePoint.152228,5525332197734612992,44.082677,-69.563587,EGAD
samplePoint.153028,5525332197734612992,44.081467,-69.559995,EGAD
samplePoint.152709,5525332232094351360,44.080807,-69.553525,EGAD
samplePoint.153056,5525332232094351360,44.082538,-69.556596,EGAD
samplePoint.146438,5525335702427926528,44.185948,-69.525527,EGAD
samplePoint.154848,5525335736787664896,44.176707,-69.539668,EGAD
samplePoint.154583,5525335908586356736,44.163086,-69.547805,EGAD
samplePoint.148977,5525336561421385728,44.173007,-69.627668,EGAD
samplePoint.149472,5525336561421385728,44.176225,-69.626151,EGAD
samplePoint.149473,5525336561421385728,44.173473,-69.627635,EGAD
samplePoint.151251,5525336561421385728,44.170188,-69.628916,EGAD
samplePoint.151253,5525336561421385728,44.169359,-69.630883,EGAD
samplePoint.151434,5525336561421385728,44.170199,-69.628273,EGAD
samplePoint.149471,5525337282975891456,44.176257,-69.629566,EGAD
samplePoint.151250,5525337282975891456,44.169651,-69.632843,EGAD
samplePoint.151252,5525337282975891456,44.170871,-69.633167,EGAD
samplePoint.148022,5525339069682286592,44.084618,-69.640212,EGAD
samplePoint.146437,5525340237913391104,44.106117,-69.689974,EGAD
samplePoint.65490,5525340959467896832,44.124432,-69.763201,EGAD
samplePoint.148771,5525341921540571136,44.098289,-69.816844,EGAD
samplePoint.148708,5525341955900309504,44.107551,-69.815918,EGAD
samplePoint.148710,5525342162058739712,44.115479,-69.816876,EGAD
samplePoint.148741,5525342162058739712,44.117171,-69.819937,EGAD
samplePoint.148777,5525342162058739712,44.117708,-69.821484,EGAD
samplePoint.148778,5525342162058739712,44.117064,-69.821083,EGAD
samplePoint.148779,5525342162058739712,44.113788,-69.817106,EGAD
samplePoint.148780,5525342196418478080,44.119043,-69.821609,EGAD
samplePoint.148740,5525342230778216448,44.121231,-69.822135,EGAD
samplePoint.148742,5525342230778216448,44.119836,-69.822513,EGAD
samplePoint.148781,5525342230778216448,44.120718,-69.821719,EGAD
samplePoint.137373,5525344773398855680,44.193324,-69.758443,EGAD
samplePoint.150032,5525344773398855680,44.194983,-69.755439,EGAD
samplePoint.153732,5525344945197547520,44.223274,-69.733921,EGAD
samplePoint.152271,5525345220075454464,44.238671,-69.701137,EGAD
samplePoint.152270,5525345254435192832,44.236830,-69.711174,EGAD
samplePoint.152837,5525345598032576512,44.267283,-69.702870,EGAD
samplePoint.152835,5525346010349436928,44.273027,-69.691637,EGAD
samplePoint.152836,5525346010349436928,44.272389,-69.689766,EGAD
samplePoint.154059,5525347006781849600,44.224830,-69.701887,EGAD
samplePoint.151828,5525349789920657408,44.289952,-69.548640,EGAD
samplePoint.152298,5525349789920657408,44.291517,-69.553348,EGAD
samplePoint.152299,5525349789920657408,44.291816,-69.551995,EGAD
samplePoint.152300,5525349789920657408,44.290651,-69.551249,EGAD
samplePoint.152301,5525349789920657408,44.290324,-69.549648,EGAD
samplePoint.152302,5525349789920657408,44.289677,-69.549529,EGAD
samplePoint.152303,5525349789920657408,44.289984,-69.549375,EGAD
samplePoint.152306,5525349789920657408,44.288581,-69.549323,EGAD
samplePoint.152307,5525349789920657408,44.290184,-69.547317,EGAD
samplePoint.152304,5525350442755686400,44.286919,-69.544896,EGAD
samplePoint.152305,5525350442755686400,44.287480,-69.543499,EGAD
samplePoint.85788,5525353191534755840,44.324452,-69.658119,EGAD
MEDEP_WQX-116224,5525354050528215040,44.379440,-69.622220,WQP
samplePoint.116224,5525354050528215040,44.379449,-69.622220,EGAD
samplePoint.65519,5525355459277488128,44.416797,-69.563843,EGAD
samplePoint.146650,5525355665435918336,44.394162,-69.596433,EGAD
samplePoint.146652,5525355665435918336,44.394216,-69.597145,EGAD
samplePoint.147515,5525355665435918336,44.396783,-69.596757,EGAD
samplePoint.154586,5525355665435918336,44.400099,-69.597488,EGAD
samplePoint.154587,5525355665435918336,44.395382,-69.603965,EGAD
samplePoint.154585,5525355699795656704,44.401502,-69.597110,EGAD
samplePoint.154174,5525355768515133440,44.402375,-69.607597,EGAD
samplePoint.154588,5525355768515133440,44.400752,-69.610229,EGAD
samplePoint.154589,5525355768515133440,44.403301,-69.608538,EGAD
samplePoint.147038,5525357452142313472,44.473822,-69.462831,EGAD
samplePoint.147043,5525357452142313472,44.479452,-69.459121,EGAD
samplePoint.147046,5525357452142313472,44.475463,-69.460848,EGAD
samplePoint.147557,5525357452142313472,44.474872,-69.462907,EGAD
samplePoint.147892,5525357452142313472,44.481137,-69.460151,EGAD
samplePoint.148014,5525357452142313472,44.478084,-69.460925,EGAD
samplePoint.153027,5525357452142313472,44.480206,-69.459047,EGAD
samplePoint.113307,5525358070617604096,44.424502,-69.525216,EGAD
samplePoint.113308,5525358070617604096,44.423183,-69.527157,EGAD
samplePoint.113309,5525358070617604096,44.422105,-69.524772,EGAD
samplePoint.146956,5525358482934464512,44.426584,-69.463866,EGAD
samplePoint.146594,5525358620373417984,44.438053,-69.472089,EGAD
samplePoint.146957,5525358620373417984,44.437608,-69.466336,EGAD
samplePoint.146958,5525358723452633088,44.439600,-69.475862,EGAD
samplePoint.147024,5525358723452633088,44.439647,-69.476384,EGAD
samplePoint.147048,5525358929611063296,44.480269,-69.455568,EGAD
samplePoint.147049,5525358929611063296,44.479062,-69.455168,EGAD
samplePoint.147446,5525358929611063296,44.479592,-69.455017,EGAD
samplePoint.152656,5525358929611063296,44.474582,-69.458796,EGAD
samplePoint.152286,5525359032690278400,44.464512,-69.432028,EGAD
samplePoint.152293,5525359101409755136,44.470212,-69.418667,EGAD
samplePoint.146835,5525359341927923712,44.434145,-69.412627,EGAD
samplePoint.146950,5525359341927923712,44.437035,-69.412750,EGAD
samplePoint.146951,5525359341927923712,44.439569,-69.409752,EGAD
samplePoint.146954,5525359341927923712,44.436670,-69.418493,EGAD
samplePoint.146955,5525359341927923712,44.438916,-69.413956,EGAD
samplePoint.149504,5525359341927923712,44.438945,-69.409201,EGAD
samplePoint.149505,5525359341927923712,44.437733,-69.416954,EGAD
samplePoint.146597,5525359994762952704,44.428535,-69.415956,EGAD
samplePoint.146598,5525359994762952704,44.433310,-69.414069,EGAD
samplePoint.147034,5525359994762952704,44.432735,-69.413123,EGAD
samplePoint.147035,5525360063482429440,44.421466,-69.433148,EGAD
samplePoint.147036,5525360063482429440,44.420009,-69.434415,EGAD
samplePoint.147037,5525360063482429440,44.420068,-69.434658,EGAD
samplePoint.146596,5525360097842167808,44.422933,-69.415522,EGAD
samplePoint.146953,5525360097842167808,44.422646,-69.418588,EGAD
samplePoint.148031,5525360235281121280,44.406295,-69.441554,EGAD
samplePoint.148072,5525360235281121280,44.406794,-69.440135,EGAD
