cid,neighborCid
9797525446827442176,9797525378107965440
9797525446827442176,9797525412467703808
9797525446827442176,9797525481187180544
9797525446827442176,9797525584266395648
9797525446827442176,9797530944385581056
9797525446827442176,9797530978745319424
9797525446827442176,9797531081824534528
9797525996583256064,9797525893504040960
9797525996583256064,9797525927863779328
9797525996583256064,9797525962223517696
9797525996583256064,9797526030942994432
9797525996583256064,9797526065302732800
9797525996583256064,9797530394629767168
9797525996583256064,9797530428989505536
9797525996583256064,9797530463349243904
9797526030942994432,9797525893504040960
9797526030942994432,9797525996583256064
9797526030942994432,9797526065302732800
9797526030942994432,9797526099662471168
9797526030942994432,9797526134022209536
9797526030942994432,9797530291550552064
9797526030942994432,9797530394629767168
9797526030942994432,9797530428989505536
9797526134022209536,9797526030942994432
9797526134022209536,9797526065302732800
9797526134022209536,9797526099662471168
9797526134022209536,9797526168381947904
9797526134022209536,9797526271461163008
9797526134022209536,9797530257190813696
9797526134022209536,9797530291550552064
9797526134022209536,9797530394629767168
9797526202741686272,9797526168381947904
9797526202741686272,9797526237101424640
9797526202741686272,9797526271461163008
9797526202741686272,9797527989448081408
9797526202741686272,9797528023807819776
9797526202741686272,9797528401764941824
9797526202741686272,9797530222831075328
9797526202741686272,9797530257190813696
9797526237101424640,9797526168381947904
9797526237101424640,9797526202741686272
9797526237101424640,9797526271461163008
9797526237101424640,9797526305820901376
9797526237101424640,9797526340180639744
9797526237101424640,9797527886368866304
9797526237101424640,9797527989448081408
9797526237101424640,9797528023807819776
9797526271461163008,9797526099662471168
9797526271461163008,9797526134022209536
9797526271461163008,9797526168381947904
9797526271461163008,9797526202741686272
9797526271461163008,9797526237101424640
9797526271461163008,9797526305820901376
9797526271461163008,9797526340180639744
9797526271461163008,9797526477619593216
9797526546339069952,9797524003718430720
9797526546339069952,9797525824784564224
9797526546339069952,9797525859144302592
9797526546339069952,9797526443259854848
9797526546339069952,9797526477619593216
9797526546339069952,9797526511979331584
9797526546339069952,9797526580698808320
9797526546339069952,9797526615058546688
9797527061735145472,9797526374540378112
9797527061735145472,9797526408900116480
9797527061735145472,9797526443259854848
9797527061735145472,9797526615058546688
9797527061735145472,9797526649418285056
9797527061735145472,9797526993015668736
9797527061735145472,9797527027375407104
9797527061735145472,9797527096094883840
9797527164814360576,9797527130454622208
9797527164814360576,9797527199174098944
9797527164814360576,9797527233533837312
9797527164814360576,9797527577131220992
9797527164814360576,9797527611490959360
9797527164814360576,9797527783289651200
