pt,cid,lat,lon,layer
AZDEQ_WPD-55-920958_83051,9716077954768830464,32.252128,-110.973839,WQP
AZDEQ_WPD-55-920959_83055,9716077954768830464,32.252122,-110.971517,WQP
AZDEQ_WPD-55-921001_83052,9716077954768830464,32.250150,-110.971500,WQP
AZDEQ_WPD-55-921595_83135,9716077954768830464,32.251281,-110.972300,WQP
AZDEQ_WPD-55-922715_83054,9716077954768830464,32.250836,-110.973225,WQP
AZDEQ_WPD-55-NOCODE_83131,9716077954768830464,32.252111,-110.973836,WQP
AZDEQ_WPD-55-529843_57685,9716080806627115008,32.270956,-111.003232,WQP
AZDEQ_WPD-55-557128_57687,9716080840986853376,32.275633,-111.004649,WQP
AZDEQ_WPD-55-586372_61486,9716080840986853376,32.278713,-111.005575,WQP
AZDEQ_WPD-55-509472_83167,9716080875346591744,32.268900,-111.019700,WQP
AZDEQ_WPD-55-559881_83169,9716080909706330112,32.264600,-111.014200,WQP
AZDEQ_WPD-55-582604_83168,9716080909706330112,32.267000,-111.015800,WQP
AZDEQ_WPD-55-220759_83165,9716081047145283584,32.269800,-111.022200,WQP
AZDEQ_WPD-55-530634_83164,9716081047145283584,32.272944,-111.027028,WQP
AZDEQ_WPD-55-903384_83166,9716081047145283584,32.273800,-111.024300,WQP
AZDEQ_WPD-55-913099_78085,9716081287663452160,32.288772,-111.007933,WQP
AZDEQ_WPD-55-596342_60287,9716081803059527680,32.314810,-111.028850,WQP
AZDEQ_WPD-55-596343_60288,9716081803059527680,32.314842,-111.028852,WQP
AZDEQ_WPD-55-597309_68057,9716081803059527680,32.312540,-111.031836,WQP
AZDEQ_WPD-55-597308_60292,9716081871779004416,32.301401,-111.034822,WQP
AZDEQ_WPD-55-908350_72061,9716081871779004416,32.307418,-111.035234,WQP
AZDEQ_WPD-55-908353_72064,9716081871779004416,32.300929,-111.035305,WQP
AZDEQ_WPD-55-527396_83170,9716083727204876288,32.254000,-111.009400,WQP
11NPSWRD_WQX-TUMA_3P_SGLS,9716130078491934720,31.562036,-111.047035,WQP
GLEC-20069,9716286999417061376,31.611559,-110.166736,WQP
GLEC-20385,9716289576397438976,31.550298,-110.136788,WQP
AZDEQ_SW-SPSPR141.75_112004,9716290538470113280,31.470570,-110.108940,WQP
GLEC-20531,9716498311808024576,32.699130,-109.787981,WQP
AZDEQ_GW-57920,9716511712105988096,32.815107,-109.680934,WQP
AZDEQ_GW-57923,9716512261861801984,32.841147,-109.692482,WQP
GLEC-20177,9716635956919926784,32.768907,-109.159516,WQP
USGS-370458101514401,9730246570841997312,37.082750,-101.862111,WQP
USGS-373229101193201,9730495129189351424,37.541500,-101.325417,WQP
USGS-382947100443201,9730716612062871552,38.496333,-100.742167,WQP
USGS-385127101584401,9731007054931296256,38.857408,-101.978747,WQP
USGS-383008101315601,9731075946206724096,38.502250,-101.532194,WQP
GLEC-10060,9738487101254533120,34.215780,-109.302570,WQP
GLEC-10055,9738528195501621248,33.738620,-109.326760,WQP
AZDEQ_SW-UGSFR033.99_111997,9738914330241400832,33.207950,-109.152100,WQP
GLEC-20532,9739011293423075328,33.292005,-109.195640,WQP
GLEC-10014,9739066921839493120,32.920380,-109.838410,WQP
AZDEQ_WPD-55-641471_80434,9739255797321302016,34.152642,-109.977394,WQP
AZDEQ_WPD-81618_81618,9739255797321302016,34.154492,-109.980372,WQP
AZDEQ_WPD-55-643137_80430,9739256243997900800,34.151411,-109.971972,WQP
AZDEQ_WPD-55-650143_80227,9739256243997900800,34.149383,-109.972331,WQP
AZDEQ_WPD-55-921119_49649,9739256243997900800,34.149809,-109.973416,WQP
AZDEQ_WPD-55-921120_49738,9739256243997900800,34.149659,-109.972995,WQP
AZDEQ_SW-SRCHE000.01_112011,9739403647275499520,33.913550,-110.905870,WQP
GLEC-20279,9739570120207892480,32.858921,-110.728786,WQP
AZDEQ_WPD-55-516146_56537,9739891899157708800,33.478209,-111.965621,WQP
AZDEQ_WPD-55-531215_56541,9739891899157708800,33.479887,-111.973587,WQP
AZDEQ_WPD-55-548368_56826,9739892036596662272,33.476503,-111.996605,WQP
AZDEQ_WPD-55-548369_56840,9739892036596662272,33.473089,-111.994492,WQP
AZDEQ_WPD-55-817659_80535,9739892139675877376,33.490087,-111.994638,WQP
AZDEQ_WPD-55-908744_71387,9739892139675877376,33.489527,-111.992944,WQP
AZDEQ_WPD-55-919290_81222,9739892139675877376,33.491554,-111.988582,WQP
AZDEQ_WPD-55-922024_81659,9739892139675877376,33.491290,-111.990413,WQP
AZDEQ_WPD-55-916203_79630,9739892174035615744,33.492513,-111.989520,WQP
AZDEQ_WPD-55-535795_46687,9739892208395354112,33.496170,-111.978159,WQP
AZDEQ_WPD-55-907363_71392,9739892208395354112,33.495016,-111.980929,WQP
AZDEQ_WPD-55-921439_81658,9739892208395354112,33.494991,-111.980187,WQP
AZDEQ_WPD-55-924614_81978,9739892208395354112,33.493400,-111.986300,WQP
AZDEQ_WPD-55-909451_79626,9739893548425150464,33.480761,-112.029830,WQP
AZDEQ_WPD-55-916481_79624,9739893548425150464,33.480506,-112.031122,WQP
AZDEQ_WPD-55-917658_80533,9739893548425150464,33.481533,-112.029064,WQP
AZDEQ_WPD-55-917720_80534,9739893548425150464,33.479403,-112.032472,WQP
AZDEQ_WPD-55-919837_81374,9739893548425150464,33.482306,-112.035253,WQP
AZDEQ_WPD-55-922293_81730,9739893548425150464,33.481097,-112.029919,WQP
AZDEQ_WPD-55-925150_82177,9739893548425150464,33.473033,-112.034186,WQP
AZDEQ_WPD-55-903935_62154,9739893617144627200,33.496164,-112.013314,WQP
AZDEQ_WPD-55-903936_62155,9739893617144627200,33.495911,-112.013386,WQP
AZDEQ_WPD-55-904171_62157,9739893617144627200,33.494539,-112.012753,WQP
AZDEQ_WPD-55-921260_81625,9739893617144627200,33.494808,-112.012644,WQP
AZDEQ_WPD-55-916221_79648,9739893651504365568,33.493660,-112.004630,WQP
AZDEQ_WPD-55-919872_81370,9739893651504365568,33.494030,-112.003750,WQP
AZDEQ_WPD-55-923284_83172,9739893651504365568,33.494742,-112.002189,WQP
AZDEQ_WPD-55-923856_81930,9739893651504365568,33.495300,-112.000410,WQP
AZDEQ_WPD-55-927045_82604,9739893651504365568,33.492548,-112.007294,WQP
AZDEQ_WPD-55-927765_82606,9739893651504365568,33.491487,-112.008044,WQP
AZDEQ_WPD-55-927766_82873,9739893651504365568,33.491495,-112.011600,WQP
AZDEQ_WPD-55-921211_81660,9739893685864103936,33.482335,-112.006869,WQP
AZDEQ_WPD-55-922021_81746,9739893685864103936,33.487352,-112.002012,WQP
AZDEQ_WPD-55-923911_81926,9739893685864103936,33.484110,-112.005010,WQP
AZDEQ_WPD-55-922865_81749,9739893720223842304,33.479537,-112.015051,WQP
AZDEQ_WPD-55-207725_67378,9739893823303057408,33.463869,-112.006988,WQP
AZDEQ_WPD-55-226432_83132,9739893857662795776,33.461271,-112.020392,WQP
AZDEQ_WPD-55-922021_81754,9739893926382272512,33.471657,-112.026315,WQP
AZDEQ_WPD-55-930993_83122,9739898496227475456,33.461025,-112.060819,WQP
AZDEQ_WPD-55-930993_83123,9739898496227475456,33.461025,-112.060817,WQP
AZDEQ_WPD-55-922406_81736,9739898908544335872,33.470025,-112.051997,WQP
AZDEQ_WPD-55-203716_63510,9739899080343027712,33.508713,-112.048477,WQP
AZDEQ_WPD-55-229483_81752,9739899080343027712,33.503810,-112.047952,WQP
AZDEQ_WPD-55-229484_81751,9739899080343027712,33.508633,-112.047725,WQP
AZDEQ_WPD-55-916238_79061,9739899080343027712,33.509586,-112.047753,WQP
AZDEQ_WPD-55-916239_79062,9739899080343027712,33.508817,-112.049633,WQP
AZDEQ_WPD-81459_81459,9739899080343027712,33.508860,-112.054051,WQP
AZDEQ_WPD-55-219875_76942,9739899217781981184,33.516813,-112.063732,WQP
AZDEQ_WPD-55-222084_78970,9739899217781981184,33.517397,-112.064514,WQP
AZDEQ_WPD-55-915526_78972,9739899217781981184,33.516322,-112.064786,WQP
AZDEQ_WPD-55-916068_78973,9739899217781981184,33.515281,-112.065958,WQP
AZDEQ_WPD-81391_81391,9739899217781981184,33.515908,-112.065161,WQP
AZDEQ_WPD-81392_81392,9739899217781981184,33.517418,-112.064796,WQP
AZDEQ_WPD-55-222083_78968,9739899252141719552,33.511200,-112.072864,WQP
AZDEQ_WPD-55-229865_82184,9739899252141719552,33.514702,-112.074295,WQP
AZDEQ_WPD-55-584472_59451,9739899252141719552,33.508745,-112.073931,WQP
AZDEQ_WPD-55-588112_60376,9739899252141719552,33.508570,-112.073979,WQP
AZDEQ_WPD-55-924863_82098,9739899252141719552,33.508355,-112.073106,WQP
AZDEQ_WPD-55-208275_65606,9739899286501457920,33.525769,-112.080401,WQP
AZDEQ_WPD-55-208276_65607,9739899286501457920,33.527561,-112.081289,WQP
AZDEQ_WPD-55-213660_69747,9739899286501457920,33.524834,-112.081593,WQP
AZDEQ_WPD-55-214357_69746,9739899286501457920,33.525774,-112.081548,WQP
AZDEQ_WPD-55-221990_79328,9739899286501457920,33.524962,-112.082936,WQP
AZDEQ_WPD-55-918901_80866,9739899286501457920,33.527565,-112.081332,WQP
AZDEQ_WPD-55-922102_81716,9739899286501457920,33.524914,-112.081638,WQP
AZDEQ_WPD-55-922102_81717,9739899286501457920,33.524915,-112.081639,WQP
AZDEQ_WPD-55-221989_79327,9739899320861196288,33.524513,-112.083609,WQP
AZDEQ_WPD-55-214463_68458,9739899423940411392,33.507467,-112.074210,WQP
AZDEQ_WPD-55-214045_68578,9739899904976748544,33.500333,-112.142895,WQP
AZDEQ_WPD-55-573082_58439,9739899904976748544,33.499053,-112.140701,WQP
AZDEQ_WPD-55-585616_59413,9739899939336486912,33.489919,-112.136864,WQP
AZDEQ_WPD-55-585619_59411,9739899939336486912,33.493794,-112.139869,WQP
AZDEQ_WPD-55-901266_64672,9739899939336486912,33.487738,-112.136609,WQP
AZDEQ_WPD-55-903735_67103,9739899939336486912,33.492069,-112.133139,WQP
AZDEQ_WPD-55-905708_67440,9739899939336486912,33.487778,-112.133156,WQP
AZDEQ_WPD-55-905712_67441,9739899939336486912,33.491512,-112.138209,WQP
AZDEQ_WPD-55-906491_68821,9739899939336486912,33.494517,-112.136936,WQP
AZDEQ_WPD-55-907556_70419,9739899939336486912,33.486292,-112.136634,WQP
AZDEQ_WPD-55-911190_67101,9739899939336486912,33.490450,-112.139086,WQP
AZDEQ_WPD-55-575868_58861,9739899973696225280,33.488181,-112.124151,WQP
AZDEQ_WPD-55-588610_83119,9739899973696225280,33.488208,-112.124147,WQP
AZDEQ_WPD-55-906492_68822,9739899973696225280,33.494364,-112.129917,WQP
AZDEQ_WPD-55-586975_59429,9739900008055963648,33.482439,-112.126089,WQP
AZDEQ_WPD-55-587616_59433,9739900008055963648,33.484486,-112.126431,WQP
AZDEQ_WPD-55-594290_83120,9739900008055963648,33.482403,-112.125395,WQP
AZDEQ_WPD-55-594330_83121,9739900008055963648,33.484451,-112.125736,WQP
AZDEQ_WPD-55-921030_83118,9739900008055963648,33.485076,-112.120872,WQP
AZDEQ_WPD-55-902165_65187,9739900042415702016,33.477444,-112.135986,WQP
AZDEQ_WPD-55-922515_81713,9739900042415702016,33.479819,-112.138717,WQP
AZDEQ_WPD-55-907554_70421,9739900076775440384,33.465317,-112.137726,WQP
AZDEQ_WPD-55-922245_81687,9739901038848114688,33.460886,-112.163778,WQP
AZDEQ_WPD-55-585080_61890,9739901279366283264,33.484129,-112.151289,WQP
AZDEQ_WPD-55-918707_80510,9739901279366283264,33.490661,-112.147044,WQP
AZDEQ_WPD-55-214047_68579,9739901313726021632,33.500516,-112.148284,WQP
AZDEQ_WPD-55-214048_68580,9739901313726021632,33.500992,-112.148683,WQP
AZDEQ_WPD-55-573085_58442,9739901313726021632,33.497964,-112.144805,WQP
AZDEQ_WPD-55-581248_59278,9739901313726021632,33.495906,-112.146956,WQP
AZDEQ_WPD-55-585105_59417,9739901313726021632,33.502542,-112.151542,WQP
AZDEQ_WPD-55-585575_61817,9739901313726021632,33.502229,-112.150470,WQP
AZDEQ_WPD-55-597417_64047,9739901313726021632,33.500892,-112.145933,WQP
AZDEQ_WPD-55-597420_64045,9739901313726021632,33.498800,-112.146219,WQP
AZDEQ_WPD-55-923400_83046,9739901657323405312,33.468928,-112.174211,WQP
AZDEQ_GW-47241,9739938731481104384,33.363110,-112.515474,WQP
AZDEQ_WPD-55-550228_57640,9739941136662790144,33.435445,-112.353932,WQP
AZDEQ_WPD-55-550229_57639,9739941136662790144,33.435484,-112.347362,WQP
AZDEQ_WPD-55-583232_62701,9739941136662790144,33.437539,-112.352856,WQP
AZDEQ_WPD-55-583228_62704,9739941445900435456,33.432272,-112.356365,WQP
AZDEQ_WPD-55-925920_82480,9739998689224556544,33.529515,-112.080710,WQP
AZDEQ_WPD-55-925920_82498,9739998689224556544,33.529515,-112.080709,WQP
GLEC-20485,9740039886550859776,33.805672,-111.481547,WQP
AZDEQ_WPD-55-529260_46631,9740063629130072064,33.379558,-111.827655,WQP
AZDEQ_WPD-55-531130_46639,9740063629130072064,33.378103,-111.824168,WQP
AZDEQ_WPD-55-531135_46630,9740063629130072064,33.379464,-111.827733,WQP
AZDEQ_WPD-81650_81650,9740063629130072064,33.375239,-111.821967,WQP
AZDEQ_WPD-81652_81652,9740063663489810432,33.365538,-111.822230,WQP
AZDEQ_WPD-55-531642_46636,9740063732209287168,33.383557,-111.819789,WQP
AZDEQ_WPD-55-531643_46635,9740063732209287168,33.383570,-111.819892,WQP
AZDEQ_WPD-55-222551_78963,9740064453763792896,33.356586,-111.808292,WQP
AZDEQ_WPD-55-545253_51483,9740064453763792896,33.357501,-111.802914,WQP
AZDEQ_WPD-55-908518_72045,9740064453763792896,33.358323,-111.798268,WQP
AZDEQ_WPD-55-595204_76821,9740065175318298624,33.358667,-111.820056,WQP
AZDEQ_WPD-55-918227_80570,9740065175318298624,33.363424,-111.814148,WQP
AZDEQ_WPD-55-569257_57715,9740178665534128128,34.231105,-111.331482,WQP
AZDEQ_WPD-55-563591_56666,9740178768613343232,34.228742,-111.328528,WQP
AZDEQ_WPD-55-563593_56667,9740178768613343232,34.228759,-111.328505,WQP
AZDEQ_WPD-55-571800_57721,9740178768613343232,34.229436,-111.326898,WQP
AZDEQ_WPD-55-569253_57704,9740178802973081600,34.228526,-111.333531,WQP
AZDEQ_WPD-55-569255_57710,9740178906052296704,34.229872,-111.335862,WQP
AZDEQ_WPD-55-569262_57706,9740178906052296704,34.229190,-111.335680,WQP
GLEC-20266,9740182788702732288,34.241711,-111.453511,WQP
GLEC-20110,9740186465194737664,34.350617,-111.285080,WQP
GLEC-10020,9740196601317556224,34.461570,-111.155720,WQP
GLEC-20195,9740235256023220224,34.403359,-111.617486,WQP
GLEC-20425,9740249549674381312,34.518278,-111.741950,WQP
GLEC-20083,9740250374308102144,34.538406,-111.684595,WQP
GLEC-20465,9740254497476706304,34.512099,-111.822384,WQP
AZDEQ_GW-55-529662_58452,9740378742290644992,34.206749,-112.345739,WQP
AZDEQ_GW-55-592001_83157,9740397468348055552,34.469417,-112.443972,WQP
AZDEQ_GW-55-561590_83155,9740397502707793920,34.460167,-112.449833,WQP
AZDEQ_GW-55-510844_56810,9740398636579160064,34.466318,-112.371889,WQP
AZDEQ_GW-55-595967_83158,9740404202856775680,34.434222,-112.243611,WQP
AZDEQ_GW-55-631974_66937,9740425231016656896,34.351569,-111.969746,WQP
AZDEQ_WPD-55-921573_81841,9740447599206334464,34.723784,-112.005432,WQP
AZDEQ_WPD-55-921574_81842,9740447599206334464,34.724218,-112.004188,WQP
AZDEQ_WPD-55-922369_81844,9740447599206334464,34.721056,-112.000002,WQP
AZDEQ_WPD-55-925073_82510,9740447599206334464,34.723758,-112.004390,WQP
AZDEQ_WPD-55-925075_82509,9740447599206334464,34.723771,-112.005205,WQP
AZDEQ_WPD-55-922401_81846,9740447633566072832,34.724044,-111.997249,WQP
11NPSWRD_WQX-TUZI_3P_VERDER,9740457185573339136,34.766399,-112.025298,WQP
AZDEQ_WPD-55-921575_81848,9740458628682350592,34.736243,-112.010358,WQP
AZDEQ_WPD-55-921576_81849,9740458628682350592,34.735962,-112.008910,WQP
AZDEQ_WPD-55-921578_81850,9740458628682350592,34.735998,-112.010471,WQP
AZDEQ_WPD-55-922403_81852,9740458628682350592,34.737217,-112.005896,WQP
AZDEQ_WPD-55-923807_82511,9740458628682350592,34.736210,-112.010052,WQP
AZDEQ_WPD-55-926910_82517,9740458628682350592,34.736264,-112.010401,WQP
AZDEQ_WPD-55-962004_82515,9740458628682350592,34.736281,-112.010142,WQP
AZDEQ_GW-55-613038_14195,9740468180689616896,34.677139,-112.192078,WQP
AZDEQ_GW-55-584263_83156,9740476461386563584,34.541992,-112.212964,WQP
AZDEQ_GW-55-521904_56779,9740477148581330944,34.533047,-112.280637,WQP
AZDEQ_GW-55-535954_56664,9740480275317522432,34.662275,-112.301794,WQP
AZDEQ_GW-55-529456_45531,9740485188760109056,34.520146,-112.387846,WQP
AZDEQ_WPD-55-921159_81469,9740493057140195328,34.553339,-112.482147,WQP
AZDEQ_WPD-55-921169_81470,9740493057140195328,34.553364,-112.481314,WQP
AZDEQ_WPD-55-921172_81473,9740493057140195328,34.553250,-112.483100,WQP
AZDEQ_WPD-55-921496_81628,9740493057140195328,34.553364,-112.481302,WQP
AZDEQ_WPD-55-922050_81642,9740493057140195328,34.553760,-112.480027,WQP
AZDEQ_WPD-55-923908_83117,9740493057140195328,34.553401,-112.481167,WQP
AZDEQ_WPD-55-929252_83111,9740493057140195328,34.552987,-112.480132,WQP
AZDEQ_GW-55-636305_45534,9740496390034817024,34.634792,-112.499319,WQP
AZDEQ_GW-55-616750_45840,9740502677866938368,34.784200,-112.442689,WQP
