pt,cid,lat,lon,layer
USGS-415820071082401,,41.972308,-71.139989,WQP
USGS-420249071035801,,42.046828,-71.066122,WQP
USGS-420949072335101,,42.163717,-72.564047,WQP
USGS-421245072353101,,42.212622,-72.591961,WQP
USGS-423134071442201,,42.526100,-71.739561,WQP
USGS-423254071445202,,42.548281,-71.747869,WQP
USGS-423325071300301,,42.557103,-71.500683,WQP
USGS-423749071225101,,42.630144,-71.380889,WQP
USGS-423916070562401,,42.654361,-70.940153,WQP
USGS-424258071074804,,42.716247,-71.130050,WQP
