cid,frsId,isPfas,naicsCode,naicsLabel
9936040993981726720,110002000405,0,332116,
9936040993981726720,110002000405,0,332313,Plate Work Manufacturing 
9936040993981726720,110003422001,0,,
9936040993981726720,110003472572,0,,
9936040993981726720,110003499474,0,,
9936040993981726720,110008420654,0,,
9936040993981726720,110009592556,0,441110,New Car Dealers 
9936040993981726720,110012264762,0,,
9936040993981726720,110024328841,0,,
9936040993981726720,110024362740,0,,
9936040993981726720,110024377164,0,,
9936040993981726720,110024377663,0,,
9936040993981726720,110024454927,0,,
9936040993981726720,110043896647,0,,
9936040993981726720,110043917223,0,,
9936040993981726720,110046252880,0,,
9936040993981726720,110046469488,0,,
9936040993981726720,110063246795,0,,
9936040993981726720,110070397424,0,,
9936040993981726720,110070666046,0,,
9936041028341465088,110003420771,0,,
9936041028341465088,110024306151,0,,
9936041028341465088,110024377020,0,,
9936041028341465088,110040875960,1,,
9936041028341465088,110043915742,0,,
9936041028341465088,110043949724,0,49311,General Warehousing and Storage
9936041028341465088,110043951444,1,,
9936041028341465088,110044308095,0,811111,General Automotive Repair 
9936041028341465088,110044308095,0,811112,
9936041028341465088,110044308095,0,811191,Automotive Oil Change and Lubrication Shops 
9936041028341465088,110056489633,0,,
9936041028341465088,110069715945,0,,
9936041028341465088,110069716490,0,,
9936041028341465088,110070129974,0,448140,
9936041028341465088,110070129975,0,,
9936041028341465088,110071784808,0,,
9936043089925767168,110071467123,0,,
9936043605321842688,110024308293,1,326199,All Other Plastics Product Manufacturing 
9936043605321842688,110024351388,0,336399,
9936047797209923584,110000308809,0,325211,Plastics Material and Resin Manufacturing 
9936047797209923584,110000308809,0,325991,Custom Compounding of Purchased Resins 
9936047797209923584,110000308827,1,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing 
9936047797209923584,110000308827,1,424690,Other Chemical and Allied Products Merchant Wholesalers 
9936047797209923584,110000308863,0,325991,Custom Compounding of Purchased Resins 
9936047797209923584,110000308863,0,42469,Other Chemical and Allied Products Merchant Wholesalers 
9936047797209923584,110001938690,1,,
9936047797209923584,110003486273,0,,
9936047797209923584,110022811439,1,322130,Paperboard Mills 
9936047797209923584,110022811439,1,322211,Corrugated and Solid Fiber Box Manufacturing 
9936047797209923584,110022811439,1,326199,All Other Plastics Product Manufacturing 
9936047797209923584,110024226078,1,,
9936047797209923584,110024335619,0,325199,All Other Basic Organic Chemical Manufacturing 
9936047797209923584,110030818596,1,441210,Recreational Vehicle Dealers 
9936047797209923584,110043919267,0,,
9936047797209923584,110043937470,0,,
9936047797209923584,110064849963,0,,
9936047797209923584,110067273248,1,,
9936047797209923584,110070313152,0,326199,All Other Plastics Product Manufacturing 
9936047797209923584,110070566158,1,,
9936047797209923584,110070703662,1,,
9936047797209923584,110071539661,0,,
