cid,frsId,isPfas,naicsCode,naicsLabel
9281427195694153728,110003410238,0,,
9281427195694153728,110015956759,0,,
9281427195694153728,110039256863,0,,
9281427195694153728,110039322097,0,,
9281427195694153728,110039322140,0,,
9281427195694153728,110039322211,0,,
9281428776242118656,110010627009,0,,
9281428776242118656,110010691242,0,,
9281428776242118656,110013369773,0,,
9281428776242118656,110015948858,0,,
9281428776242118656,110020816633,0,,
9281428776242118656,110039266736,0,,
9281428776242118656,110039266807,0,,
9281428776242118656,110039290120,0,,
9281428776242118656,110039315265,0,,
9281428776242118656,110039328590,0,,
9281428776242118656,110039337802,0,,
9281428776242118656,110039343467,0,,
9281428776242118656,110039395856,0,,
9281428776242118656,110039398121,0,,
9281428776242118656,110039398149,0,,
9281428776242118656,110039398265,0,,
9281428776242118656,110039398274,0,,
9281428776242118656,110039398318,0,,
9281428776242118656,110039419607,0,,
9281428776242118656,110039424717,0,,
9281428776242118656,110039434029,0,,
9281428776242118656,110039434868,0,,
9281428776242118656,110039439783,0,,
9281428776242118656,110070571846,0,,
9281428776242118656,110071726416,0,,
9282270108795797504,110065021327,0,,
9282270108795797504,110065574738,0,,
9282298249421520896,110017875664,0,,
9282298249421520896,110039320785,0,,
9282298249421520896,110039329081,0,,
9282298249421520896,110039347640,0,,
9282298249421520896,110039459546,0,,
9282461836135890944,110002608198,0,921110,Executive Offices 
9282461836135890944,110025213169,0,,
9282461836135890944,110039288222,0,,
9282461836135890944,110039319591,0,,
9282461836135890944,110039436633,0,,
9282461836135890944,110040753477,0,,
9282461836135890944,110043998911,0,,
9282461836135890944,110071154649,0,,
9282461870495629312,110000472300,1,333999,
9282461870495629312,110002576837,0,,
9282461870495629312,110002582483,0,33341,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing"
9282461870495629312,110002595647,0,,
9282461870495629312,110002604502,0,45291,
9282461870495629312,110002604502,0,45299,
9282461870495629312,110006465128,0,212321,Construction Sand and Gravel Mining 
9282461870495629312,110006465128,0,324121,Asphalt Paving Mixture and Block Manufacturing 
9282461870495629312,110006465128,0,32732,Ready-Mix Concrete Manufacturing
9282461870495629312,110010506461,0,336612,Boat Building 
9282461870495629312,110010676615,0,,
9282461870495629312,110012702183,1,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing 
9282461870495629312,110014378431,0,811111,General Automotive Repair 
9282461870495629312,110015334413,0,,
9282461870495629312,110015931820,0,,
9282461870495629312,110015931866,0,,
9282461870495629312,110021034726,0,221112,Fossil Fuel Electric Power Generation 
9282461870495629312,110021034726,0,336612,Boat Building 
9282461870495629312,110036956121,0,,
9282461870495629312,110039230230,0,,
9282461870495629312,110039231257,0,,
9282461870495629312,110039234441,0,,
9282461870495629312,110039242334,0,,
9282461870495629312,110039284823,0,,
9282461870495629312,110039316870,0,,
9282461870495629312,110039317824,0,,
9282461870495629312,110039324228,0,,
9282461870495629312,110039348603,0,,
9282461870495629312,110039432566,0,,
9282461870495629312,110039433422,0,,
9282461870495629312,110039444875,0,,
9282461870495629312,110042513152,0,,
9282461870495629312,110059731214,0,32619,Other Plastics Product Manufacturing
9282461870495629312,110060273939,0,,
9282461870495629312,110062853256,0,45321,
9282461870495629312,110063070126,0,,
9282461870495629312,110070133212,0,,
9282461870495629312,110070225148,0,42383,Industrial Machinery and Equipment Merchant Wholesalers 
9282461870495629312,110070272883,0,,
9282461870495629312,110070338260,0,332312,Fabricated Structural Metal Manufacturing 
9282461870495629312,110070571640,0,,
9282461870495629312,110070630472,0,,
9282461870495629312,110070733080,0,484220,"Specialized Freight (except Used Goods) Trucking, Local "
9282461870495629312,110071814087,0,,
9282461904855367680,110001695719,0,325510,Paint and Coating Manufacturing
9282461904855367680,110001695719,0,336612,Boat Building 
9282461904855367680,110002571235,0,,
9282461904855367680,110002579923,0,,
9282461904855367680,110002583838,0,44111,New Car Dealers 
9282461904855367680,110002583838,0,811111,General Automotive Repair 
9282461904855367680,110002583838,0,811198,All Other Automotive Repair and Maintenance 
9282461904855367680,110002584711,0,,
9282461904855367680,110002599279,0,,
9282461904855367680,110002599395,0,,
9282461904855367680,110002607304,0,,
9282461904855367680,110012184313,0,,
9282461904855367680,110012190324,0,44412,Paint and Wallpaper Retailers 
9282461904855367680,110012190547,0,,
9282461904855367680,110013372929,0,,
9282461904855367680,110015937281,0,,
9282461904855367680,110020897779,0,,
9282461904855367680,110027215109,1,323112,
9282461904855367680,110027215109,1,326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing 
9282461904855367680,110031286917,0,,
9282461904855367680,110037374748,0,44111,New Car Dealers 
9282461904855367680,110037374748,0,811111,General Automotive Repair 
9282461904855367680,110039242110,0,,
9282461904855367680,110039254785,0,,
9282461904855367680,110039291655,0,,
9282461904855367680,110039295900,0,,
9282461904855367680,110039319644,0,,
9282461904855367680,110039337606,0,,
9282461904855367680,110039341432,0,,
9282461904855367680,110039342244,0,,
9282461904855367680,110039358307,0,,
9282461904855367680,110039385297,0,811121,"Automotive Body, Paint, and Interior Repair and Maintenance "
9282461904855367680,110039420757,0,,
9282461904855367680,110039422577,0,,
9282461904855367680,110039434751,0,,
9282461904855367680,110039440129,0,,
9282461904855367680,110039454863,0,,
9282461904855367680,110039472479,0,,
9282461904855367680,110043566352,0,,
9282461904855367680,110043566414,0,,
9282461904855367680,110043998920,0,,
9282461904855367680,110055923078,0,,
9282461904855367680,110057015484,0,,
9282461904855367680,110058232639,0,,
9282461904855367680,110070516188,0,49211,Couriers and Express Delivery Services
9282461904855367680,110071227693,0,811121,"Automotive Body, Paint, and Interior Repair and Maintenance "
9282461904855367680,110071442277,0,,
9282461904855367680,110071662846,0,,
9282461939215106048,110002572957,0,,
9282461939215106048,110002609507,0,,
9282461939215106048,110003410363,0,56171,Exterminating and Pest Control Services
9282461939215106048,110010676606,0,,
9282461939215106048,110012184108,0,,
9282461939215106048,110012184153,0,811121,"Automotive Body, Paint, and Interior Repair and Maintenance "
9282461939215106048,110015962109,0,,
9282461939215106048,110031362530,0,,
9282461939215106048,110039281194,0,,
9282461939215106048,110039307176,0,,
9282461939215106048,110039352884,0,,
9282461939215106048,110039370043,0,,
9282461939215106048,110039378893,0,,
9282461939215106048,110039381451,0,,
9282461939215106048,110039399647,0,,
9282461939215106048,110039461944,0,,
9282461939215106048,110039470863,0,,
9282461939215106048,110063214258,0,,
9282461939215106048,110070288651,0,331110,Iron and Steel Mills and Ferroalloy Manufacturing 
9282663287281942528,110039470113,0,,
9283268912030416896,110039352045,0,,
9283272416723730432,110011398451,0,,
9283272416723730432,110039230855,0,,
9283272416723730432,110039250459,0,,
9283703700159725568,110039329544,0,,
9283703700159725568,110039329580,0,,
9283703700159725568,110070571774,0,,
9283706242780364800,110002605440,0,,
9283706242780364800,110063277699,0,,
9283706620737486848,110015934845,0,,
9283706620737486848,110015936834,0,,
9283706620737486848,110015950899,0,,
9283706620737486848,110039308530,0,,
9283706620737486848,110039308567,0,,
9283706620737486848,110039308601,0,,
9283706620737486848,110039376092,0,,
9283706620737486848,110039376332,0,,
9283706620737486848,110039446329,0,,
9283706620737486848,110039488480,0,,
9283706620737486848,110039498745,0,,
9283706620737486848,110039499281,0,,
9283706620737486848,110039499325,0,,
9283706620737486848,110039499361,0,,
9283706620737486848,110039499398,0,,
9283878144551419904,110002583213,0,,
9283878144551419904,110002589654,0,4471,
9283878144551419904,110002595638,1,325992,"Photographic Film, Paper, Plate, Chemical, and Copy Toner Manufacturing "
9283878144551419904,110002609794,0,,
9283878144551419904,110015932393,0,,
9283878144551419904,110024426432,0,51221,
9283878144551419904,110024426432,0,562111,Solid Waste Collection 
9283878144551419904,110025579611,0,,
9283878144551419904,110031355968,0,42372,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers 
9283878144551419904,110036949988,0,,
9283878144551419904,110039231532,0,,
9283878144551419904,110039231541,0,,
9283878144551419904,110039232452,0,,
9283878144551419904,110039233790,0,447110,
9283878144551419904,110039255221,0,,
9283878144551419904,110039255258,0,,
9283878144551419904,110039261401,0,,
9283878144551419904,110039315309,0,,
9283878144551419904,110039333236,0,,
9283878144551419904,110039344714,0,,
9283878144551419904,110039356470,0,,
9283878144551419904,110039356513,0,,
9283878144551419904,110039369000,0,,
9283878144551419904,110039369331,0,,
9283878144551419904,110039381674,0,,
9283878144551419904,110039392136,0,324122,Asphalt Shingle and Coating Materials Manufacturing 
9283878144551419904,110039395516,0,,
9283878144551419904,110039414915,0,,
9283878144551419904,110039419992,0,,
9283878144551419904,110039421275,0,,
9283878144551419904,110039427411,0,,
9283878144551419904,110040132451,0,,
9283878144551419904,110040473591,0,,
9283878144551419904,110040474199,0,,
9283878144551419904,110043567654,0,,
9283878144551419904,110043568038,0,,
9283878144551419904,110046476452,0,,
9283878144551419904,110060380626,0,,
9283878144551419904,110070861838,0,562920,Materials Recovery Facilities 
9283878178911158272,110002583231,0,811111,General Automotive Repair 
9283878178911158272,110002584481,0,,
9283878178911158272,110036686262,0,,
9283878178911158272,110036930550,0,,
9283878178911158272,110037237647,0,,
9283878178911158272,110039254623,0,,
9283878178911158272,110039266683,0,,
9283878178911158272,110039309860,0,,
9283878178911158272,110039311820,0,,
9283878178911158272,110039311839,0,,
9283878178911158272,110039323158,0,,
9283878178911158272,110039326468,0,,
9283878178911158272,110039412695,0,,
9283878178911158272,110039419803,0,,
9283878178911158272,110039422915,0,,
9283878178911158272,110039448880,0,,
9283878178911158272,110039486730,0,,
9283878178911158272,110039488391,0,,
9283878178911158272,110055923899,0,,
9716064004715053056,110002606109,1,562212,Solid Waste Landfill 
9716064004715053056,110002606109,1,56292,Materials Recovery Facilities
9716064004715053056,110039265586,0,,
9716064004715053056,110039277305,0,,
9716064004715053056,110039290656,0,,
9716064004715053056,110039327225,0,,
9716064004715053056,110039327412,0,,
9716064004715053056,110039327449,0,,
9716064004715053056,110039327485,0,,
9716064004715053056,110039327555,0,,
9716064004715053056,110039341290,0,,
9716064004715053056,110039341352,0,,
9716064004715053056,110039341478,0,,
9716064004715053056,110039341557,0,,
9716064004715053056,110039370203,0,,
9716064004715053056,110039431424,0,,
9716064004715053056,110039454284,0,,
9716064004715053056,110039454382,0,,
9716064004715053056,110043961246,0,,
9716064004715053056,110070322278,0,336212,Truck Trailer Manufacturing 
9716064004715053056,110070571966,0,,
9716075343428714496,110002594096,0,621493,Freestanding Ambulatory Surgical and Emergency Centers 
9716075343428714496,110002594103,0,621112,"Offices of Physicians, Mental Health Specialists "
9716075343428714496,110002607796,0,621493,Freestanding Ambulatory Surgical and Emergency Centers 
9716075343428714496,110021797313,0,,
9716075343428714496,110037376265,0,621112,"Offices of Physicians, Mental Health Specialists "
9716075343428714496,110039260830,0,,
9716075343428714496,110039269760,0,,
9716075343428714496,110039273764,0,,
9716075343428714496,110039311358,0,,
9716075343428714496,110039357763,0,,
9716075343428714496,110039415031,0,,
9716075377788452864,110009265721,0,,
9716075377788452864,110031369114,1,562212,Solid Waste Landfill 
9716075377788452864,110039297427,0,,
9716075377788452864,110039348051,0,,
9716075377788452864,110039428296,0,,
9716075377788452864,110039429384,0,,
9716075377788452864,110039456647,0,,
9716075377788452864,110039459902,0,,
9716075377788452864,110070571736,0,,
9716075377788452864,110071898068,0,,
