cid,neighborCid
5960328375259103232,5960328753216225280
5960328375259103232,5960328787575963648
5960414961799790592,5960413140733657088
5960414961799790592,5960413175093395456
5960414961799790592,5960414893080313856
5960414961799790592,5960414927440052224
5960414961799790592,5960414996159528960
5960414961799790592,5960415648994557952
5960414961799790592,5960415683354296320
5960414961799790592,5960415717714034688
5960421077833220096,5960420940394266624
5960421077833220096,5960421043473481728
5960421077833220096,5960421112192958464
5960421077833220096,5960421146552696832
5960421077833220096,5960421180912435200
5960421077833220096,5960422314783801344
5960421077833220096,5960422417863016448
5960421077833220096,5960422452222754816
5960434134533799936,5960433928375369728
5960434134533799936,5960434065814323200
5960434134533799936,5960434100174061568
5960434134533799936,5960434168893538304
5960434134533799936,5960434203253276672
5960434134533799936,5960434237613015040
5960434134533799936,5960434271972753408
5960434134533799936,5960434306332491776
5960435508923334656,5960435371484381184
5960435508923334656,5960435474563596288
5960435508923334656,5960435543283073024
5960435508923334656,5960435577642811392
5960435508923334656,5960435612002549760
5960435508923334656,5960451864158797824
5960435508923334656,5960451967238012928
5960435508923334656,5960452001597751296
5960435612002549760,5960435508923334656
5960435612002549760,5960435543283073024
5960435612002549760,5960435577642811392
5960435612002549760,5960435646362288128
5960435612002549760,5960435749441503232
5960435612002549760,5960451829799059456
5960435612002549760,5960451864158797824
5960435612002549760,5960451967238012928
5960454990894989312,5960454819096297472
5960454990894989312,5960454853456035840
5960454990894989312,5960454887815774208
5960454990894989312,5960454922175512576
5960454990894989312,5960454956535250944
5960454990894989312,5960455025254727680
5960454990894989312,5960455059614466048
5960454990894989312,5960455197053419520
5960489247554142208,5960489110115188736
5960489247554142208,5960489213194403840
5960489247554142208,5960489281913880576
5960489247554142208,5960489316273618944
5960489247554142208,5960489350633357312
5960489247554142208,5960491927613734912
5960489247554142208,5960491961973473280
5960489247554142208,5960491996333211648
5960500277030158336,5960499864713297920
5960500277030158336,5960499899073036288
5960500277030158336,5960500070871728128
5960500277030158336,5960500105231466496
5960500277030158336,5960500208310681600
5960500277030158336,5960500242670419968
5960500277030158336,5960500311389896704
5960500277030158336,5960500345749635072
5960533640336113664,5960533434177683456
5960533640336113664,5960533571616636928
5960533640336113664,5960533605976375296
5960533640336113664,5960533674695852032
5960533640336113664,5960533709055590400
5960533640336113664,5960533743415328768
5960533640336113664,5960533777775067136
5960533640336113664,5960533812134805504
5960542814386257920,5960542195910967296
5960542814386257920,5960542642587566080
5960542814386257920,5960542676947304448
5960542814386257920,5960542711307042816
5960542814386257920,5960542745666781184
5960542814386257920,5960542780026519552
5960542814386257920,5960542848745996288
5960542814386257920,5960542951825211392
5960549170937856000,5960502372974198784
5960549170937856000,5960502407333937152
5960549170937856000,5960502441693675520
5960549170937856000,5960549033498902528
5960549170937856000,5960549136578117632
5960549170937856000,5960549205297594368
5960549170937856000,5960549239657332736
5960549170937856000,5960549274017071104
5960553087948029952,5960552641271431168
5960553087948029952,5960552675631169536
5960553087948029952,5960553019228553216
5960553087948029952,5960553053588291584
5960553087948029952,5960553122307768320
5960553087948029952,5960553156667506688
5960553087948029952,5960553259746721792
5960553087948029952,5960553294106460160
5960555802367361024,5960555390050500608
5960555802367361024,5960555424410238976
5960555802367361024,5960555596208930816
5960555802367361024,5960555630568669184
5960555802367361024,5960555733647884288
5960555802367361024,5960555768007622656
5960555802367361024,5960555836727099392
5960555802367361024,5960555871086837760
5960558344988000256,5960558173189308416
5960558344988000256,5960558207549046784
5960558344988000256,5960558241908785152
5960558344988000256,5960558276268523520
5960558344988000256,5960558310628261888
5960558344988000256,5960558379347738624
5960558344988000256,5960558413707476992
5960558344988000256,5960558551146430464
5960558757304860672,5960556008525791232
5960558757304860672,5960556042885529600
5960558757304860672,5960556077245267968
5960558757304860672,5960558654225645568
5960558757304860672,5960558688585383936
5960558757304860672,5960558722945122304
5960558757304860672,5960558791664599040
5960558757304860672,5960558894743814144
5960562846113726464,5960562777394249728
5960562846113726464,5960562811753988096
5960562846113726464,5960562880473464832
5960562846113726464,5960563533308493824
5960562846113726464,5960563567668232192
5960562846113726464,5960563602027970560
5960562846113726464,5960564323582476288
5960562846113726464,5960564357942214656
5960563567668232192,5960562846113726464
5960563567668232192,5960562880473464832
5960563567668232192,5960563464589017088
5960563567668232192,5960563498948755456
5960563567668232192,5960563533308493824
5960563567668232192,5960563602027970560
5960563567668232192,5960563705107185664
5960563567668232192,5960564323582476288
5960564461021429760,5960562674315034624
5960564461021429760,5960562708674772992
5960564461021429760,5960562811753988096
5960564461021429760,5960564357942214656
5960564461021429760,5960564392301953024
5960564461021429760,5960564426661691392
5960564461021429760,5960564495381168128
5960564461021429760,5960564529740906496
5960565354374627328,5960562605595557888
5960565354374627328,5960562639955296256
5960565354374627328,5960562674315034624
5960565354374627328,5960565251295412224
5960565354374627328,5960565285655150592
5960565354374627328,5960565320014888960
5960565354374627328,5960565388734365696
5960565354374627328,5960565491813580800
5960568893427679232,5960564838978551808
5960568893427679232,5960564873338290176
5960568893427679232,5960566694404423680
5960568893427679232,5960567072361545728
5960568893427679232,5960567106721284096
5960568893427679232,5960568824708202496
5960568893427679232,5960568859067940864
5960568893427679232,5960568927787417600
5960569099586109440,5960564632820121600
5960569099586109440,5960564667179859968
5960569099586109440,5960564701539598336
5960569099586109440,5960569030866632704
5960569099586109440,5960569065226371072
5960569099586109440,5960569133945847808
5960569099586109440,5960569168305586176
5960569099586109440,5960569202665324544
5960570061658783744,5960569924219830272
5960570061658783744,5960570027299045376
5960570061658783744,5960570096018522112
5960570061658783744,5960570130378260480
5960570061658783744,5960570164737998848
5960570061658783744,5960570199097737216
5960570061658783744,5960570302176952320
5960570061658783744,5960570336536690688
5960582912200933376,5960582843481456640
5960582912200933376,5960582877841195008
5960582912200933376,5960582946560671744
5960582912200933376,5960582980920410112
5960582912200933376,5960583083999625216
5960582912200933376,5960583118359363584
5960582912200933376,5960583290158055424
5960582912200933376,5960583324517793792
5960739249010507776,5960739042852077568
5960739249010507776,5960739180291031040
5960739249010507776,5960739214650769408
5960739249010507776,5960739283370246144
5960739249010507776,5960739317729984512
5960739249010507776,5960739352089722880
5960739249010507776,5960739386449461248
5960739249010507776,5960739420809199616
5961020861426171904,5961020723987218432
5961020861426171904,5961020827066433536
5961020861426171904,5961020895785910272
5961020861426171904,5961020930145648640
5961020861426171904,5961020964505387008
5961020861426171904,5961020998865125376
5961020861426171904,5961021101944340480
5961020861426171904,5961021136304078848
5961025809228496896,5961025671789543424
5961025809228496896,5961025774868758528
5961025809228496896,5961025843588235264
5961025809228496896,5961025877947973632
5961025809228496896,5961025912307712000
5961025809228496896,5961028489288089600
5961025809228496896,5961028523647827968
5961025809228496896,5961028558007566336
5961028798525734912,5961028695446519808
5961028798525734912,5961028729806258176
5961028798525734912,5961028764165996544
5961028798525734912,5961028832885473280
5961028798525734912,5961028935964688384
5961028798525734912,5961031547304804352
5961028798525734912,5961031581664542720
5961028798525734912,5961031616024281088
5961031100628205568,5961031031908728832
5961031100628205568,5961031066268467200
5961031100628205568,5961031134987943936
5961031100628205568,5961031169347682304
5961031100628205568,5961031203707420672
5961031100628205568,5961032749895647232
5961031100628205568,5961032852974862336
5961031100628205568,5961032887334600704
5961032200139833344,5961025053314252800
5961032200139833344,5961025156393467904
5961032200139833344,5961025190753206272
5961032200139833344,5961032131420356608
5961032200139833344,5961032165780094976
5961032200139833344,5961032234499571712
5961032200139833344,5961032268859310080
5961032200139833344,5961032303219048448
5961033883767013376,5961033711968321536
5961033883767013376,5961033746328059904
5961033883767013376,5961033780687798272
5961033883767013376,5961033815047536640
5961033883767013376,5961033849407275008
5961033883767013376,5961033918126751744
5961033883767013376,5961033952486490112
5961033883767013376,5961034089925443584
5961040102879657984,5961039965440704512
5961040102879657984,5961040068519919616
5961040102879657984,5961040137239396352
5961040102879657984,5961040171599134720
5961040102879657984,5961040205958873088
5961040102879657984,5961040240318611456
5961040102879657984,5961040274678349824
5961040102879657984,5961040721354948608
5961043848091140096,5961042061384744960
5961043848091140096,5961042095744483328
5961043848091140096,5961042198823698432
5961043848091140096,5961043745011924992
5961043848091140096,5961043779371663360
5961043848091140096,5961043813731401728
5961043848091140096,5961043882450878464
5961043848091140096,5961043916810616832
5961062161831690240,5961056732993028096
5961062161831690240,5961056767352766464
5961062161831690240,5961057214029365248
5961062161831690240,5961061715155091456
5961062161831690240,5961061749514829824
5961062161831690240,5961062093112213504
5961062161831690240,5961062127471951872
5961062161831690240,5961062196191428608
5961210355383271424,5961210183584579584
5961210355383271424,5961210217944317952
5961210355383271424,5961210252304056320
5961210355383271424,5961210286663794688
5961210355383271424,5961210321023533056
5961210355383271424,5961210389743009792
5961210355383271424,5961210424102748160
5961210355383271424,5961210561541701632
5961435446029320192,5961434999352721408
5961435446029320192,5961435033712459776
5961435446029320192,5961435377309843456
5961435446029320192,5961435411669581824
5961435446029320192,5961435480389058560
5961435446029320192,5961445753950830592
5961435446029320192,5961445788310568960
5961435446029320192,5961445822670307328
5961441665141964800,5961441046666674176
5961441665141964800,5961441493343272960
5961441665141964800,5961441527703011328
5961441665141964800,5961441562062749696
5961441665141964800,5961441596422488064
5961441665141964800,5961441630782226432
5961441665141964800,5961441699501703168
5961441665141964800,5961441802580918272
5961442489775685632,5961442386696470528
5961442489775685632,5961442421056208896
5961442489775685632,5961442455415947264
5961442489775685632,5961442524135424000
5961442489775685632,5961442558495162368
5961442489775685632,5961442695934115840
5961442489775685632,5961443142610714624
5961442489775685632,5961443176970452992
5961443280049668096,5961443211330191360
5961443280049668096,5961443245689929728
5961443280049668096,5961443314409406464
5961443280049668096,5961443348769144832
5961443280049668096,5961443451848359936
5961443280049668096,5961443486208098304
5961443280049668096,5961443658006790144
5961443280049668096,5961443692366528512
5961444757518417920,5961444345201557504
5961444757518417920,5961444379561295872
5961444757518417920,5961444551359987712
5961444757518417920,5961444585719726080
5961444757518417920,5961444688798941184
5961444757518417920,5961444723158679552
5961444757518417920,5961444791878156288
5961444757518417920,5961444826237894656
5961458467054026752,5961458329615073280
5961458467054026752,5961458432694288384
5961458467054026752,5961458501413765120
5961458467054026752,5961458535773503488
5961458467054026752,5961458570133241856
5961458467054026752,5961458604492980224
5961458467054026752,5961458707572195328
5961458467054026752,5961458741931933696
5961472142229897216,5961461834308386816
5961472142229897216,5961461868668125184
5961472142229897216,5961461903027863552
5961472142229897216,5961464823605624832
5961472142229897216,5961464857965363200
5961472142229897216,5961472073510420480
5961472142229897216,5961472107870158848
5961472142229897216,5961472176589635584
5961517084767682560,5961517016048205824
5961517084767682560,5961517050407944192
5961517084767682560,5961517119127420928
5961517084767682560,5961517153487159296
5961517084767682560,5961517187846897664
5961517084767682560,5961518734035124224
5961517084767682560,5961518837114339328
5961517084767682560,5961518871474077696
5962391814987055104,5962391608828624896
5962391814987055104,5962391746267578368
5962391814987055104,5962391780627316736
5962391814987055104,5962391849346793472
5962391814987055104,5962391883706531840
5962391814987055104,5962391918066270208
5962391814987055104,5962391952426008576
5962391814987055104,5962391986785746944
5963005342475354112,5963005136316923904
5963005342475354112,5963005273755877376
5963005342475354112,5963005308115615744
5963005342475354112,5963005376835092480
5963005342475354112,5963005411194830848
5963005342475354112,5963005445554569216
5963005342475354112,5963005479914307584
5963005342475354112,5963005514274045952
5963116358790021120,5963116186991329280
5963116358790021120,5963116221351067648
5963116358790021120,5963116255710806016
5963116358790021120,5963116290070544384
5963116358790021120,5963116324430282752
5963116358790021120,5963116393149759488
5963116358790021120,5963116427509497856
5963116358790021120,5963116564948451328
5963116839826358272,5963109830439731200
5963116839826358272,5963109864799469568
5963116839826358272,5963110242756591616
5963116839826358272,5963116461869236224
5963116839826358272,5963116496228974592
5963116839826358272,5963116805466619904
5963116839826358272,5963116874186096640
5963116839826358272,5963116908545835008
5964561735544209408,5964561632464994304
5964561735544209408,5964561666824732672
5964561735544209408,5964561701184471040
5964561735544209408,5964561769903947776
5964561735544209408,5964561804263686144
5964561735544209408,5964567645419208704
5964561735544209408,5964567679778947072
5964561735544209408,5964567782858162176
5964899766650273792,5964899594851581952
5964899766650273792,5964899629211320320
5964899766650273792,5964899663571058688
5964899766650273792,5964899697930797056
5964899766650273792,5964899732290535424
5964899766650273792,5964899801010012160
5964899766650273792,5964899835369750528
5964899766650273792,5964899972808704000
5964923749747654656,5964923543589224448
5964923749747654656,5964923577948962816
5964923749747654656,5964923681028177920
5964923749747654656,5964923715387916288
5964923749747654656,5964923784107393024
5964923749747654656,5964923818467131392
5964923749747654656,5964924162064515072
5964923749747654656,5964924196424253440
5965158151882801152,5965157980084109312
5965158151882801152,5965158014443847680
5965158151882801152,5965158048803586048
5965158151882801152,5965158083163324416
5965158151882801152,5965158117523062784
5965158151882801152,5965158186242539520
5965158151882801152,5965158220602277888
5965158151882801152,5965158358041231360
5965202269786865664,5965202166707650560
5965202269786865664,5965202201067388928
5965202269786865664,5965202235427127296
5965202269786865664,5965202304146604032
5965202269786865664,5965202338506342400
5965202269786865664,5965202475945295872
5965202269786865664,5965202922621894656
5965202269786865664,5965202956981633024
5965258241800667136,5965258035642236928
5965258241800667136,5965258173081190400
5965258241800667136,5965258207440928768
5965258241800667136,5965258276160405504
5965258241800667136,5965258310520143872
5965258241800667136,5965258344879882240
5965258241800667136,5965258379239620608
5965258241800667136,5965258413599358976
5965258276160405504,5965234499221454848
5965258276160405504,5965234533581193216
5965258276160405504,5965234636660408320
5965258276160405504,5965258173081190400
5965258276160405504,5965258207440928768
5965258276160405504,5965258241800667136
5965258276160405504,5965258310520143872
5965258276160405504,5965258344879882240
5965307307507056640,5965307170068103168
5965307307507056640,5965307273147318272
5965307307507056640,5965307341866795008
5965307307507056640,5965307376226533376
5965307307507056640,5965307410586271744
5965307307507056640,5965485909427093504
5965307307507056640,5965485943786831872
5965307307507056640,5965485978146570240
5965342320080453632,5965342148281761792
5965342320080453632,5965342182641500160
5965342320080453632,5965342217001238528
5965342320080453632,5965342251360976896
5965342320080453632,5965342285720715264
5965342320080453632,5965342354440192000
5965342320080453632,5965342388799930368
5965342320080453632,5965342526238883840
5965498107134214144,5965497694817353728
5965498107134214144,5965497729177092096
5965498107134214144,5965497900975783936
5965498107134214144,5965497935335522304
5965498107134214144,5965498038414737408
5965498107134214144,5965498072774475776
5965498107134214144,5965498141493952512
5965498107134214144,5965498175853690880
5965514359290462208,5965512710023020544
5965514359290462208,5965512813102235648
5965514359290462208,5965512847461974016
5965514359290462208,5965514290570985472
5965514359290462208,5965514324930723840
5965514359290462208,5965514393650200576
5965514359290462208,5965514428009938944
5965514359290462208,5965514462369677312
5965597784735219712,5965597716015742976
