cid,neighborCid
9829686436817797120,9829686505537273856
9829686436817797120,9829686642976227328
9829728733655728128,9829728664936251392
9829728733655728128,9829728699295989760
9829728733655728128,9829728768015466496
9829728733655728128,9829728802375204864
9829728733655728128,9829728836734943232
9829728733655728128,9829730382923169792
9829728733655728128,9829730486002384896
9829728733655728128,9829730520362123264
9829733818897006592,9829709629641195520
9829733818897006592,9829710007598317568
9829733818897006592,9829710041958055936
9829733818897006592,9829733750177529856
9829733818897006592,9829733784537268224
9829733818897006592,9829733853256744960
9829733818897006592,9829734162494390272
9829733818897006592,9829734196854128640
9829744882732761088,9829744745293807616
9829744882732761088,9829744848373022720
9829744882732761088,9829744917092499456
9829744882732761088,9829744951452237824
9829744882732761088,9829744985811976192
9829744882732761088,9829745020171714560
9829744882732761088,9829745123250929664
9829744882732761088,9829745157610668032
9829749349498748928,9829748662303981568
9829749349498748928,9829748696663719936
9829749349498748928,9829748731023458304
9829749349498748928,9829748902822150144
9829749349498748928,9829748937181888512
9829749349498748928,9829749280779272192
9829749349498748928,9829749315139010560
9829749349498748928,9829749383858487296
9829749899254562816,9829749452577964032
9829749899254562816,9829749486937702400
9829749899254562816,9829749830535086080
9829749899254562816,9829749864894824448
9829749899254562816,9829749933614301184
9829749899254562816,9829749967974039552
9829749899254562816,9829750071053254656
9829749899254562816,9829750105412993024
9829761959522729984,9829761547205869568
9829761959522729984,9829761581565607936
9829761959522729984,9829761753364299776
9829761959522729984,9829761787724038144
9829761959522729984,9829761890803253248
9829761959522729984,9829761925162991616
9829761959522729984,9829761993882468352
9829761959522729984,9829762028242206720
9829799652155719680,9829793604841766912
9829799652155719680,9829793707920982016
9829799652155719680,9829793742280720384
9829799652155719680,9829799583436242944
9829799652155719680,9829799617795981312
9829799652155719680,9829799686515458048
9829799652155719680,9829799720875196416
9829799652155719680,9829799755234934784
9829812777575776256,9817891185312661504
9829812777575776256,9817891288391876608
9829812777575776256,9817891322751614976
9829812777575776256,9829812708856299520
9829812777575776256,9829812743216037888
9829812777575776256,9829812811935514624
9829812777575776256,9829812846295252992
9829812777575776256,9829812880654991360
9829828720494379008,9829828376896995328
9829828720494379008,9829828411256733696
9829828720494379008,9829828445616472064
9829828720494379008,9829828651774902272
9829828720494379008,9829828686134640640
9829828720494379008,9829828754854117376
9829828720494379008,9829828789213855744
9829828720494379008,9829828823573594112
9829845900363563008,9829845694205132800
9829845900363563008,9829845831644086272
9829845900363563008,9829845866003824640
9829845900363563008,9829845934723301376
9829845900363563008,9829845969083039744
9829845900363563008,9829846003442778112
9829845900363563008,9829846037802516480
9829845900363563008,9829846072162254848
9829857342156439552,9805836998819184640
9829857342156439552,9805837033178923008
9829857342156439552,9805837411136045056
9829857342156439552,9829856964199317504
9829857342156439552,9829856998559055872
9829857342156439552,9829857307796701184
9829857342156439552,9829857376516177920
9829857342156439552,9829857410875916288
9829859678618648576,9805834662356975616
9829859678618648576,9805834696716713984
9829859678618648576,9805834799795929088
9829859678618648576,9829859575539433472
9829859678618648576,9829859609899171840
9829859678618648576,9829859644258910208
9829859678618648576,9829859712978386944
9829859678618648576,9829859747338125312
9829860331453677568,9829860194014724096
9829860331453677568,9829860297093939200
9829860331453677568,9829860365813415936
9829860331453677568,9829860400173154304
9829860331453677568,9829860434532892672
9829860331453677568,9829860468892631040
9829860331453677568,9829860503252369408
9829860331453677568,9829860949928968192
9829865554133909504,9829859712978386944
9829865554133909504,9829859747338125312
9829865554133909504,9829859781697863680
9829865554133909504,9829865485414432768
9829865554133909504,9829865519774171136
9829865554133909504,9829865588493647872
9829865554133909504,9829865622853386240
9829865554133909504,9829865657213124608
9829967877434769408,9829966228167327744
9829967877434769408,9829966331246542848
9829967877434769408,9829966365606281216
9829967877434769408,9829967808715292672
9829967877434769408,9829967843075031040
9829967877434769408,9829967911794507776
9829967877434769408,9829967946154246144
9829967877434769408,9829967980513984512
9829972653438402560,9829972103682588672
9829972653438402560,9829972550359187456
9829972653438402560,9829972584718925824
9829972653438402560,9829972619078664192
9829972653438402560,9829972687798140928
9829972653438402560,9829972722157879296
9829972653438402560,9829973065755262976
9829972653438402560,9829973100115001344
9829974955540873216,9829974886821396480
9829974955540873216,9829974921181134848
9829974955540873216,9829974989900611584
9829974955540873216,9829975024260349952
9829974955540873216,9829975058620088320
9829974955540873216,9830018248811216896
9829974955540873216,9830018283170955264
9829974955540873216,9830018729847554048
9829975333497995264,9829972790877356032
9829975333497995264,9829974611943489536
9829975333497995264,9829974646303227904
9829975333497995264,9829975230418780160
9829975333497995264,9829975264778518528
9829975333497995264,9829975299138256896
9829975333497995264,9829975367857733632
9829975333497995264,9829975402217472000
9829975402217472000,9829975196059041792
9829975402217472000,9829975230418780160
9829975402217472000,9829975333497995264
9829975402217472000,9829975367857733632
9829975402217472000,9829975436577210368
9829975402217472000,9829975470936948736
9829975402217472000,9829975814534332416
9829975402217472000,9829975848894070784
9830034741485633536,9830033504535052288
9830034741485633536,9830033607614267392
9830034741485633536,9830033641974005760
9830034741485633536,9830034604046680064
9830034741485633536,9830034707125895168
9830034741485633536,9830034775845371904
9830034741485633536,9830034810205110272
9830034741485633536,9830034844564848640
9830038692855545856,9830038417977638912
9830038692855545856,9830038452337377280
9830038692855545856,9830038555416592384
9830038692855545856,9830038589776330752
9830038692855545856,9830038624136069120
9830038692855545856,9830038658495807488
9830038692855545856,9830038727215284224
9830038692855545856,9830038830294499328
9830040926238539776,9830040239043772416
9830040926238539776,9830040273403510784
9830040926238539776,9830040720080109568
9830040926238539776,9830040857519063040
9830040926238539776,9830040891878801408
9830040926238539776,9830040960598278144
9830040926238539776,9830040994958016512
9830040926238539776,9830041029317754880
9830041132396969984,9830041063677493248
9830041132396969984,9830041098037231616
9830041132396969984,9830041166756708352
9830041132396969984,9830041819591737344
9830041132396969984,9830041853951475712
9830041132396969984,9830041888311214080
9830041132396969984,9830042609865719808
9830041132396969984,9830042644225458176
9830046526875893760,9830046355077201920
9830046526875893760,9830046389436940288
9830046526875893760,9830046423796678656
9830046526875893760,9830046458156417024
9830046526875893760,9830046492516155392
9830046526875893760,9830046561235632128
9830046526875893760,9830046595595370496
9830046526875893760,9830046733034323968
9830047214070661120,9830047110991446016
9830047214070661120,9830047145351184384
9830047214070661120,9830047179710922752
9830047214070661120,9830047248430399488
9830047214070661120,9830047282790137856
9830047214070661120,9830416924855500800
9830047214070661120,9830416959215239168
9830047214070661120,9830416993574977536
9830048004344643584,9830047935625166848
9830048004344643584,9830047969984905216
9830048004344643584,9830048038704381952
9830048004344643584,9830048073064120320
9830048004344643584,9830048176143335424
9830048004344643584,9830048210503073792
9830048004344643584,9830048382301765632
9830048004344643584,9830048416661504000
9830049310014701568,9830049103856271360
9830049310014701568,9830049241295224832
9830049310014701568,9830049275654963200
9830049310014701568,9830049344374439936
9830049310014701568,9830049378734178304
9830049310014701568,9830049413093916672
9830049310014701568,9830049447453655040
9830049310014701568,9830049481813393408
9830049722331561984,9830049035136794624
9830049722331561984,9830049069496532992
9830049722331561984,9830049516173131776
9830049722331561984,9830049653612085248
9830049722331561984,9830049687971823616
9830049722331561984,9830049756691300352
9830049722331561984,9830049791051038720
9830049722331561984,9830049825410777088
9830050134648422400,9830039070812667904
9830050134648422400,9830039105172406272
9830050134648422400,9830039139532144640
9830050134648422400,9830049997209468928
9830050134648422400,9830050100288684032
9830050134648422400,9830050169008160768
9830050134648422400,9830050203367899136
9830050134648422400,9830050237727637504
9830055357328654336,9830055151170224128
9830055357328654336,9830055288609177600
9830055357328654336,9830055322968915968
9830055357328654336,9830055391688392704
9830055357328654336,9830055426048131072
9830055357328654336,9830055460407869440
9830055357328654336,9830055494767607808
9830055357328654336,9830055529127346176
9830056319401328640,9830056250681851904
9830056319401328640,9830056285041590272
9830056319401328640,9830056353761067008
9830056319401328640,9830056388120805376
9830056319401328640,9830056422480543744
9830056319401328640,9830407819524833280
9830056319401328640,9830407853884571648
9830056319401328640,9830407888244310016
9830062813391880192,9830062607233449984
9830062813391880192,9830062641593188352
9830062813391880192,9830062744672403456
9830062813391880192,9830062779032141824
9830062813391880192,9830062847751618560
9830062813391880192,9830062882111356928
9830062813391880192,9830063225708740608
9830062813391880192,9830063260068478976
9830070338174582784,9830070200735629312
9830070338174582784,9830070303814844416
9830070338174582784,9830070372534321152
9830070338174582784,9830070406894059520
9830070338174582784,9830070441253797888
9830070338174582784,9830070475613536256
9830070338174582784,9830070578692751360
9830070338174582784,9830070613052489728
9830072605917315072,9830071918722547712
9830072605917315072,9830071953082286080
9830072605917315072,9830071987442024448
9830072605917315072,9830072159240716288
9830072605917315072,9830072193600454656
9830072605917315072,9830072537197838336
9830072605917315072,9830072571557576704
9830072605917315072,9830072640277053440
9830072880795222016,9830065733969641472
9830072880795222016,9830065837048856576
9830072880795222016,9830065871408594944
9830072880795222016,9830072812075745280
9830072880795222016,9830072846435483648
9830072880795222016,9830072915154960384
9830072880795222016,9830072949514698752
9830072880795222016,9830072983874437120
9830076144970366976,9830075389056122880
9830076144970366976,9830075423415861248
9830076144970366976,9830075457775599616
9830076144970366976,9830076110610628608
9830076144970366976,9830076179330105344
9830076144970366976,9830076213689843712
9830076144970366976,9830077931676762112
9830076144970366976,9830077966036500480
9830124557841727488,9830124489122250752
9830124557841727488,9830124523481989120
9830124557841727488,9830124592201465856
9830124557841727488,9830124626561204224
9830124557841727488,9830124660920942592
9830124557841727488,9830126207109169152
9830124557841727488,9830126310188384256
9830124557841727488,9830126344548122624
9830130124119343104,9830129917960912896
9830130124119343104,9830130055399866368
9830130124119343104,9830130089759604736
9830130124119343104,9830130158479081472
9830130124119343104,9830130192838819840
9830130124119343104,9830130227198558208
9830130124119343104,9830130261558296576
9830130124119343104,9830130295918034944
9830130158479081472,9830130055399866368
9830130158479081472,9830130089759604736
9830130158479081472,9830130124119343104
9830130158479081472,9830130192838819840
9830130158479081472,9830130227198558208
9830130158479081472,9830158058586636288
9830130158479081472,9830158092946374656
9830130158479081472,9830158196025589760
9830177712356982784,9830177506198552576
9830177712356982784,9830177540558290944
9830177712356982784,9830177643637506048
9830177712356982784,9830177677997244416
9830177712356982784,9830177746716721152
9830177712356982784,9830177781076459520
9830177712356982784,9830178124673843200
9830177712356982784,9830178159033581568
9830178605710180352,9830167816752332800
9830178605710180352,9830168263428931584
9830178605710180352,9830168297788669952
9830178605710180352,9830178502630965248
9830178605710180352,9830178536990703616
9830178605710180352,9830178571350441984
9830178605710180352,9830178640069918720
9830178605710180352,9830178674429657088
9830203138563375104,9830201626734886912
9830203138563375104,9830201661094625280
9830203138563375104,9830202382649131008
9830203138563375104,9830202417008869376
9830203138563375104,9830202451368607744
9830203138563375104,9830203104203636736
9830203138563375104,9830203172923113472
9830203138563375104,9830203207282851840
9830212553131687936,9830212381332996096
9830212553131687936,9830212415692734464
9830212553131687936,9830212450052472832
9830212553131687936,9830212484412211200
9830212553131687936,9830212518771949568
9830212553131687936,9830212587491426304
9830212553131687936,9830212621851164672
9830212553131687936,9830212759290118144
9830213927521222656,9830202932404944896
9830213927521222656,9830202966764683264
9830213927521222656,9830203001124421632
9830213927521222656,9830213824442007552
9830213927521222656,9830213858801745920
9830213927521222656,9830213893161484288
9830213927521222656,9830213961880961024
9830213927521222656,9830214064960176128
9830215061392588800,9830214923953635328
9830215061392588800,9830215027032850432
9830215061392588800,9830215095752327168
9830215061392588800,9830215130112065536
9830215061392588800,9830215164471803904
9830215061392588800,9830225987789389824
9830215061392588800,9830226022149128192
9830215061392588800,9830226056508866560
9830216779379507200,9830216710660030464
9830216779379507200,9830216745019768832
9830216779379507200,9830216813739245568
9830216779379507200,9830216848098983936
9830216779379507200,9830216951178199040
9830216779379507200,9830216985537937408
9830216779379507200,9830217157336629248
9830216779379507200,9830217191696367616
9830237807539388416,9830237738819911680
9830237807539388416,9830237773179650048
9830237807539388416,9830237841899126784
9830237807539388416,9830237876258865152
9830237807539388416,9830237910618603520
9830237807539388416,9830261447039385600
9830237807539388416,9830261550118600704
9830237807539388416,9830261584478339072
9830253028903485440,9830252994543747072
9830253028903485440,9830253063263223808
9830253028903485440,9830253097622962176
9830253028903485440,9830253441220345856
9830253028903485440,9830253475580084224
9830253028903485440,9830253647378776064
9830253028903485440,9830253681738514432
9830253028903485440,9830253716098252800
9830253475580084224,9830253028903485440
9830253475580084224,9830253063263223808
9830253475580084224,9830253406860607488
9830253475580084224,9830253441220345856
9830253475580084224,9830253509939822592
9830253475580084224,9830253544299560960
9830253475580084224,9830253647378776064
9830253475580084224,9830253681738514432
9830254609451450368,9830253509939822592
9830254609451450368,9830253544299560960
9830254609451450368,9830253578659299328
9830254609451450368,9830254506372235264
9830254609451450368,9830254540731973632
9830254609451450368,9830254575091712000
9830254609451450368,9830254643811188736
9830254609451450368,9830254678170927104
9830256774114967552,9830256086920200192
9830256774114967552,9830256121279938560
9830256774114967552,9830256155639676928
9830256774114967552,9830256327438368768
9830256774114967552,9830256361798107136
9830256774114967552,9830256705395490816
9830256774114967552,9830256739755229184
9830256774114967552,9830256808474705920
9830256911553921024,9830256842834444288
9830256911553921024,9830256877194182656
9830256911553921024,9830256945913659392
9830256911553921024,9830256980273397760
9830256911553921024,9830257083352612864
9830256911553921024,9830257117712351232
9830256911553921024,9830257289511043072
9830256911553921024,9830257323870781440
9830257117712351232,9830256911553921024
9830257117712351232,9830257048992874496
9830257117712351232,9830257083352612864
9830257117712351232,9830257152072089600
9830257117712351232,9830257186431827968
9830257117712351232,9830257220791566336
9830257117712351232,9830257255151304704
9830257117712351232,9830257289511043072
9830277252519034880,9830277183799558144
9830277252519034880,9830277218159296512
9830277252519034880,9830277286878773248
9830277252519034880,9830277321238511616
9830277252519034880,9830277424317726720
9830277252519034880,9830277458677465088
9830277252519034880,9830277630476156928
9830277252519034880,9830277664835895296
9830281513126592512,9830280825931825152
9830281513126592512,9830280860291563520
9830281513126592512,9830280894651301888
9830281513126592512,9830281066449993728
9830281513126592512,9830281100809732096
9830281513126592512,9830281444407115776
9830281513126592512,9830281478766854144
9830281513126592512,9830281547486330880
9830284777301737472,9830284364984877056
9830284777301737472,9830284399344615424
9830284777301737472,9830284571143307264
9830284777301737472,9830284605503045632
9830284777301737472,9830284708582260736
9830284777301737472,9830284742941999104
9830284777301737472,9830284811661475840
9830284777301737472,9830284846021214208
9830298658636038144,9830298452477607936
9830298658636038144,9830298486837346304
9830298658636038144,9830298589916561408
9830298658636038144,9830298624276299776
9830298658636038144,9830298692995776512
9830298658636038144,9830298727355514880
9830298658636038144,9830299070952898560
9830298658636038144,9830299105312636928
9830298692995776512,9830298624276299776
9830298692995776512,9830298658636038144
9830298692995776512,9830298727355514880
9830298692995776512,9830298761715253248
9830298692995776512,9830298864794468352
9830298692995776512,9830298899154206720
9830298692995776512,9830299070952898560
9830298692995776512,9830299105312636928
9830326902340976640,9830326730542284800
9830326902340976640,9830326764902023168
9830326902340976640,9830326799261761536
9830326902340976640,9830326833621499904
9830326902340976640,9830326867981238272
9830326902340976640,9830326936700715008
9830326902340976640,9830326971060453376
9830326902340976640,9830327108499406848
9830332743496499200,9830332709136760832
9830332743496499200,9830332777856237568
9830332743496499200,9830332812215975936
9830332743496499200,9830333155813359616
9830332743496499200,9830333190173097984
9830332743496499200,9830333293252313088
9830332743496499200,9830333739928911872
9830332743496499200,9830333774288650240
9830333327612051456,9830333258892574720
9830333327612051456,9830333293252313088
9830333327612051456,9830333361971789824
9830333327612051456,9830333396331528192
9830333327612051456,9830333499410743296
9830333327612051456,9830333533770481664
9830333327612051456,9830333705569173504
9830333327612051456,9830333739928911872
9830337931816992768,9830337725658562560
9830337931816992768,9830337863097516032
9830337931816992768,9830337897457254400
9830337931816992768,9830337966176731136
9830337931816992768,9830338000536469504
9830337931816992768,9830338034896207872
9830337931816992768,9830338069255946240
9830337931816992768,9830338103615684608
9830339443645480960,9830338756450713600
9830339443645480960,9830338790810451968
9830339443645480960,9830339237487050752
9830339443645480960,9830339374926004224
9830339443645480960,9830339409285742592
9830339443645480960,9830339478005219328
9830339443645480960,9830339512364957696
9830339443645480960,9830339546724696064
9830346693550276608,9830346521751584768
9830346693550276608,9830346556111323136
9830346693550276608,9830346590471061504
9830346693550276608,9830346624830799872
9830346693550276608,9830346659190538240
9830346693550276608,9830346727910014976
9830346693550276608,9830346762269753344
9830346693550276608,9830346899708706816
9830348823854055424,9830348067939811328
9830348823854055424,9830348102299549696
9830348823854055424,9830348136659288064
9830348823854055424,9830348789494317056
9830348823854055424,9830348858213793792
9830348823854055424,9830348892573532160
9830348823854055424,9830350610560450560
9830348823854055424,9830350644920188928
9830350301322805248,9830350232603328512
9830350301322805248,9830350266963066880
9830350301322805248,9830350335682543616
9830350301322805248,9830350370042281984
9830350301322805248,9830350404402020352
9830350301322805248,9830351332114956288
9830350301322805248,9830351366474694656
9830350301322805248,9830351400834433024
9830350782359142400,9830350335682543616
9830350782359142400,9830350370042281984
9830350782359142400,9830350713639665664
9830350782359142400,9830350747999404032
9830350782359142400,9830350816718880768
9830350782359142400,9830350851078619136
9830350782359142400,9830350885438357504
9830350782359142400,9830351332114956288
9830350988517572608,9830350919798095872
9830350988517572608,9830350954157834240
9830350988517572608,9830351022877310976
9830350988517572608,9830351057237049344
9830350988517572608,9830351091596787712
9830350988517572608,9830353599857688576
9830350988517572608,9830353702936903680
9830350988517572608,9830353737296642048
9830386172889661440,9830386104170184704
9830386172889661440,9830386138529923072
9830386172889661440,9830386207249399808
9830386172889661440,9830386241609138176
9830386172889661440,9830386275968876544
9830386172889661440,9830388784229777408
9830386172889661440,9830388887308992512
9830386172889661440,9830388921668730880
9830386791364952064,9830386722645475328
9830386791364952064,9830386757005213696
9830386791364952064,9830386825724690432
9830386791364952064,9830386860084428800
9830386791364952064,9830386894444167168
9830386791364952064,9830499491306799104
9830386791364952064,9830499594386014208
9830386791364952064,9830499628745752576
9830390708375126016,9830390502216695808
9830390708375126016,9830390639655649280
9830390708375126016,9830390674015387648
9830390708375126016,9830390742734864384
9830390708375126016,9830390777094602752
9830390708375126016,9830390811454341120
9830390708375126016,9830390845814079488
9830390708375126016,9830390880173817856
9830403524557537280,9830403112240676864
9830403524557537280,9830403146600415232
9830403524557537280,9830403318399107072
9830403524557537280,9830403352758845440
9830403524557537280,9830403455838060544
9830403524557537280,9830403490197798912
9830403524557537280,9830403558917275648
9830403524557537280,9830403593277014016
9830409468792274944,9830409400072798208
9830409468792274944,9830409434432536576
9830409468792274944,9830409503152013312
9830409468792274944,9830412286290821120
9830409468792274944,9830412389370036224
9830409468792274944,9830412423729774592
9830409468792274944,9830415344307535872
9830409468792274944,9830415378667274240
9830413866838786048,9830413798119309312
9830413866838786048,9830413832479047680
9830413866838786048,9830413901198524416
9830413866838786048,9830425549149831168
9830413866838786048,9830425583509569536
9830413866838786048,9830425617869307904
9830413866838786048,9830437334540091392
9830413866838786048,9830437368899829760
9830414863271198720,9830414691472506880
9830414863271198720,9830414725832245248
9830414863271198720,9830414760191983616
9830414863271198720,9830414794551721984
9830414863271198720,9830414828911460352
9830414863271198720,9830414897630937088
9830414863271198720,9830414931990675456
9830414863271198720,9830415069429628928
9830415069429628928,9830414657112768512
9830415069429628928,9830414691472506880
9830415069429628928,9830414863271198720
9830415069429628928,9830414897630937088
9830415069429628928,9830415000710152192
9830415069429628928,9830415035069890560
9830415069429628928,9830415103789367296
9830415069429628928,9830415138149105664
9830416684337332224,9830416546898378752
9830416684337332224,9830416649977593856
9830416684337332224,9830416718697070592
9830416684337332224,9830416753056808960
9830416684337332224,9830416787416547328
9830416684337332224,9830416821776285696
9830416684337332224,9830416856136024064
9830416684337332224,9830417302812622848
9830418402324250624,9830417955647651840
9830418402324250624,9830417990007390208
9830418402324250624,9830418333604773888
9830418402324250624,9830418367964512256
9830418402324250624,9830418436683988992
9830418402324250624,9830418471043727360
9830418402324250624,9830418574122942464
9830418402324250624,9830418608482680832
9830501759049531392,9830501552891101184
9830501759049531392,9830501690330054656
9830501759049531392,9830501724689793024
9830501759049531392,9830501793409269760
9830501759049531392,9830501827769008128
9830501759049531392,9830501862128746496
9830501759049531392,9830501896488484864
9830501759049531392,9830501930848223232
9830505263742844928,9830328654687633408
9830505263742844928,9830328689047371776
9830505263742844928,9830328723407110144
9830505263742844928,9830504817066246144
9830505263742844928,9830504851425984512
9830505263742844928,9830505195023368192
9830505263742844928,9830505229383106560
9830505263742844928,9830505298102583296
9830548350854758400,9830547663659991040
9830548350854758400,9830547698019729408
9830548350854758400,9830548144696328192
9830548350854758400,9830548282135281664
9830548350854758400,9830548316495020032
9830548350854758400,9830548385214496768
9830548350854758400,9830548419574235136
9830548350854758400,9830548453933973504
9830556494112751616,9830556459753013248
9830556494112751616,9830556528472489984
9830556494112751616,9830556562832228352
9830556494112751616,9830556906429612032
9830556494112751616,9830556940789350400
9830556494112751616,9830557112588042240
9830556494112751616,9830557146947780608
9830556494112751616,9830557181307518976
9830578656143998976,9830553917132374016
9830578656143998976,9830554020211589120
9830578656143998976,9830554054571327488
9830578656143998976,9830578587424522240
9830578656143998976,9830578621784260608
9830578656143998976,9830578690503737344
9830578656143998976,9830578724863475712
9830578656143998976,9830578759223214080
9830585012695597056,9830584291141091328
