pt,cid,lat,lon,layer
samplePoint.141427,5526309113815891968,44.638273,-70.587137,EGAD
samplePoint.141428,5526309113815891968,44.639375,-70.586512,EGAD
samplePoint.150455,5526311244119670784,44.635604,-70.724121,EGAD
samplePoint.150457,5526311278479409152,44.635972,-70.724213,EGAD
samplePoint.150458,5526311278479409152,44.635173,-70.729525,EGAD
samplePoint.150459,5526311278479409152,44.635275,-70.726220,EGAD
samplePoint.150460,5526311278479409152,44.636069,-70.729249,EGAD
samplePoint.146463,5526322720272285696,44.713796,-70.419939,EGAD
samplePoint.151135,5526336498527371264,44.550615,-70.543827,EGAD
samplePoint.150043,5526336807765016576,44.539426,-70.520587,EGAD
samplePoint.65462,5526336979563708416,44.529713,-70.483374,EGAD
samplePoint.40947,5526337048283185152,44.542190,-70.498632,EGAD
samplePoint.136301,5526337254441615360,44.540033,-70.520081,EGAD
samplePoint.137000,5526337254441615360,44.540033,-70.520081,EGAD
samplePoint.137001,5526337254441615360,44.540033,-70.520081,EGAD
samplePoint.137002,5526337254441615360,44.540033,-70.520081,EGAD
samplePoint.137003,5526337254441615360,44.540033,-70.520081,EGAD
samplePoint.137517,5526337254441615360,44.540033,-70.520081,EGAD
samplePoint.138698,5526337254441615360,44.540033,-70.520081,EGAD
samplePoint.139981,5526337254441615360,44.540033,-70.520081,EGAD
samplePoint.141170,5526337254441615360,44.540033,-70.520081,EGAD
samplePoint.141794,5526337254441615360,44.540033,-70.520081,EGAD
samplePoint.142533,5526338834989580288,44.517340,-70.457055,EGAD
samplePoint.142534,5526338834989580288,44.517553,-70.455484,EGAD
samplePoint.154866,5526339212946702336,44.523302,-70.406233,EGAD
samplePoint.70113,5526344538706149376,44.592698,-70.195537,EGAD
samplePoint.136393,5526344573065887744,44.592235,-70.213033,EGAD
samplePoint.141638,5526344573065887744,44.592235,-70.212956,EGAD
samplePoint.148656,5526344573065887744,44.595841,-70.199219,EGAD
samplePoint.148657,5526344573065887744,44.595531,-70.198153,EGAD
samplePoint.150741,5526344573065887744,44.595292,-70.207360,EGAD
samplePoint.65464,5526345878735945728,44.514531,-70.242865,EGAD
samplePoint.105462,5526347528003387392,44.503996,-70.239711,EGAD
samplePoint.105463,5526347528003387392,44.503897,-70.239520,EGAD
samplePoint.39173,5526347528003387392,44.504645,-70.243863,EGAD
samplePoint.39568,5526347528003387392,44.504090,-70.239983,EGAD
samplePoint.39569,5526347528003387392,44.504090,-70.239984,EGAD
samplePoint.150771,5526347562363125760,44.507213,-70.229896,EGAD
samplePoint.146462,5526348180838416384,44.495337,-70.206625,EGAD
samplePoint.65459,5526348215198154752,44.491679,-70.205609,EGAD
samplePoint.148185,5526349520868212736,44.484580,-70.152487,EGAD
samplePoint.142531,5526349761386381312,44.468110,-70.183737,EGAD
samplePoint.150110,5526349761386381312,44.468122,-70.184883,EGAD
samplePoint.154222,5526350242422718464,44.469735,-70.098129,EGAD
samplePoint.154224,5526350242422718464,44.472705,-70.093017,EGAD
samplePoint.116222,5526352681964142592,44.520839,-70.051670,EGAD
samplePoint.146461,5526354915347136512,44.550940,-70.086543,EGAD
samplePoint.120523,5526356942571700224,44.630009,-70.102779,EGAD
samplePoint.153793,5526356942571700224,44.635126,-70.094699,EGAD
samplePoint.153791,5526357595406729216,44.639720,-70.089898,EGAD
samplePoint.153792,5526357595406729216,44.637557,-70.094304,EGAD
samplePoint.153586,5526360378545537024,44.647856,-69.946060,EGAD
samplePoint.153587,5526361237538996224,44.674286,-69.955394,EGAD
samplePoint.153588,5526361237538996224,44.672263,-69.954836,EGAD
samplePoint.153590,5526361237538996224,44.673372,-69.956485,EGAD
samplePoint.153583,5526361374977949696,44.666788,-69.947510,EGAD
samplePoint.153584,5526361409337688064,44.668172,-69.954555,EGAD
samplePoint.153589,5526361409337688064,44.663988,-69.955132,EGAD
samplePoint.153585,5526361512416903168,44.652562,-69.934032,EGAD
samplePoint.152926,5526362749367484416,44.694471,-69.922364,EGAD
samplePoint.152928,5526362749367484416,44.694835,-69.922701,EGAD
samplePoint.150047,5526367972047716352,44.651920,-70.143307,EGAD
samplePoint.136901,5526368006407454720,44.654948,-70.140207,EGAD
samplePoint.153819,5526368246925623296,44.621760,-70.147096,EGAD
samplePoint.153821,5526368246925623296,44.623693,-70.147563,EGAD
samplePoint.153822,5526368246925623296,44.625521,-70.148184,EGAD
samplePoint.132018,5526369518235942912,44.672074,-70.158483,EGAD
samplePoint.146464,5526373710124023808,44.758177,-70.215389,EGAD
samplePoint.152423,5526381544144371712,44.842396,-70.111167,EGAD
samplePoint.152715,5526381544144371712,44.844382,-70.108201,EGAD
samplePoint.146446,5526391508468498432,44.912894,-69.941238,EGAD
samplePoint.150282,5526401953828962304,44.793064,-69.885238,EGAD
samplePoint.65484,5526402194347130880,44.833017,-69.868287,EGAD
samplePoint.41832,5526407863703961600,44.790522,-69.892056,EGAD
samplePoint.137259,5526409650410356736,44.722477,-69.788774,EGAD
samplePoint.65487,5526409650410356736,44.722452,-69.783496,EGAD
samplePoint.153385,5526409719129833472,44.732746,-69.793417,EGAD
samplePoint.153387,5526409719129833472,44.736133,-69.797288,EGAD
samplePoint.146478,5526410749921984512,44.754555,-69.726229,EGAD
samplePoint.142578,5526412193030995968,44.678813,-69.680703,EGAD
samplePoint.142579,5526412193030995968,44.680024,-69.680011,EGAD
samplePoint.142580,5526412193030995968,44.681811,-69.678612,EGAD
samplePoint.146570,5526412193030995968,44.678871,-69.687509,EGAD
samplePoint.146573,5526412193030995968,44.678225,-69.686396,EGAD
samplePoint.146574,5526412193030995968,44.678135,-69.681754,EGAD
samplePoint.146576,5526412193030995968,44.677411,-69.685898,EGAD
samplePoint.146645,5526412193030995968,44.678029,-69.681023,EGAD
samplePoint.146646,5526412193030995968,44.682662,-69.679288,EGAD
samplePoint.146647,5526412193030995968,44.676979,-69.681375,EGAD
samplePoint.41230,5526412364829687808,44.694051,-69.650509,EGAD
samplePoint.41231,5526412364829687808,44.695842,-69.652882,EGAD
samplePoint.54065,5526412364829687808,44.694381,-69.650451,EGAD
samplePoint.133142,5526412399189426176,44.693107,-69.642877,EGAD
samplePoint.134833,5526412399189426176,44.692911,-69.643111,EGAD
samplePoint.135258,5526412399189426176,44.692855,-69.643114,EGAD
samplePoint.41223,5526412399189426176,44.694790,-69.647031,EGAD
samplePoint.146517,5526412433549164544,44.701282,-69.633068,EGAD
samplePoint.65495,5526413842298437632,44.767757,-69.680067,EGAD
samplePoint.150973,5526413911017914368,44.786380,-69.678493,EGAD
samplePoint.150974,5526413911017914368,44.784695,-69.676779,EGAD
samplePoint.154426,5526414357694513152,44.757680,-69.628719,EGAD
samplePoint.153550,5526415044889280512,44.788201,-69.576281,EGAD
samplePoint.153551,5526415044889280512,44.790011,-69.577837,EGAD
samplePoint.153552,5526415044889280512,44.790514,-69.576315,EGAD
samplePoint.148356,5526415113608757248,44.797219,-69.580986,EGAD
samplePoint.150060,5526415113608757248,44.799025,-69.583247,EGAD
samplePoint.150548,5526415113608757248,44.798980,-69.580960,EGAD
samplePoint.151328,5526415113608757248,44.800150,-69.576478,EGAD
samplePoint.151327,5526415216687972352,44.801057,-69.572049,EGAD
samplePoint.150210,5526415285407449088,44.799116,-69.585700,EGAD
samplePoint.146363,5526415766443786240,44.807943,-69.661945,EGAD
samplePoint.146365,5526415766443786240,44.805166,-69.665301,EGAD
samplePoint.146528,5526415766443786240,44.802462,-69.667494,EGAD
samplePoint.146366,5526415800803524608,44.810167,-69.659520,EGAD
samplePoint.146367,5526415800803524608,44.808758,-69.659455,EGAD
samplePoint.146874,5526415800803524608,44.811316,-69.650947,EGAD
samplePoint.146876,5526415800803524608,44.811071,-69.649105,EGAD
samplePoint.146877,5526415800803524608,44.810638,-69.650862,EGAD
samplePoint.146878,5526415800803524608,44.810770,-69.648199,EGAD
samplePoint.146921,5526415800803524608,44.811533,-69.647265,EGAD
samplePoint.146875,5526415835163262976,44.810367,-69.644213,EGAD
samplePoint.147025,5526415835163262976,44.810363,-69.645952,EGAD
samplePoint.153231,5526416041321693184,44.828205,-69.670481,EGAD
samplePoint.146369,5526416350559338496,44.799678,-69.685250,EGAD
samplePoint.146600,5526416350559338496,44.801774,-69.684614,EGAD
samplePoint.146526,5526416419278815232,44.801327,-69.669045,EGAD
samplePoint.146527,5526416419278815232,44.805623,-69.666391,EGAD
samplePoint.146879,5526416419278815232,44.805341,-69.669098,EGAD
samplePoint.147026,5526416419278815232,44.804105,-69.668197,EGAD
samplePoint.150975,5526416487998291968,44.787601,-69.679525,EGAD
samplePoint.136419,5526416728516460544,44.769361,-69.708426,EGAD
samplePoint.141736,5526416728516460544,44.769357,-69.708364,EGAD
samplePoint.143192,5526416728516460544,44.775080,-69.710968,EGAD
samplePoint.146477,5526416728516460544,44.773330,-69.712920,EGAD
samplePoint.150119,5526416728516460544,44.770344,-69.708333,EGAD
samplePoint.153242,5526418824460500992,44.829126,-69.669831,EGAD
samplePoint.74146,5526420679886372864,44.933822,-69.638137,EGAD
samplePoint.74147,5526420679886372864,44.934422,-69.639863,EGAD
samplePoint.74148,5526420679886372864,44.935359,-69.639928,EGAD
samplePoint.143183,5526429304180703232,44.872187,-69.447211,EGAD
samplePoint.150135,5526429338540441600,44.878150,-69.445303,EGAD
samplePoint.144310,5526429372900179968,44.885789,-69.462173,EGAD
samplePoint.144311,5526429372900179968,44.885819,-69.462451,EGAD
samplePoint.144312,5526429372900179968,44.885605,-69.462637,EGAD
samplePoint.41180,5526429372900179968,44.883586,-69.464037,EGAD
samplePoint.41181,5526429372900179968,44.883212,-69.463182,EGAD
samplePoint.41188,5526429372900179968,44.879236,-69.461051,EGAD
samplePoint.82874,5526429372900179968,44.882280,-69.464209,EGAD
samplePoint.144361,5526429579058610176,44.893046,-69.464477,EGAD
samplePoint.144364,5526429579058610176,44.893298,-69.464238,EGAD
samplePoint.144365,5526429579058610176,44.891297,-69.463357,EGAD
samplePoint.155480,5526430094454685696,44.912321,-69.421969,EGAD
samplePoint.155481,5526430094454685696,44.912273,-69.422863,EGAD
samplePoint.155482,5526430094454685696,44.911734,-69.426496,EGAD
samplePoint.155483,5526430094454685696,44.911081,-69.427763,EGAD
samplePoint.155486,5526430094454685696,44.912808,-69.419502,EGAD
samplePoint.155484,5526430128814424064,44.911148,-69.433542,EGAD
samplePoint.155485,5526430197533900800,44.908800,-69.423640,EGAD
samplePoint.102451,5526430231893639168,44.904865,-69.413267,EGAD
samplePoint.146585,5526430231893639168,44.907057,-69.414671,EGAD
samplePoint.146586,5526430231893639168,44.906195,-69.415171,EGAD
samplePoint.146891,5526430231893639168,44.906196,-69.411521,EGAD
samplePoint.49555,5526430231893639168,44.906476,-69.410872,EGAD
samplePoint.146584,5526430334972854272,44.908168,-69.414002,EGAD
samplePoint.146890,5526430334972854272,44.907873,-69.412583,EGAD
samplePoint.147447,5526430334972854272,44.908618,-69.411006,EGAD
samplePoint.148433,5526430678570237952,44.902640,-69.388696,EGAD
samplePoint.148435,5526430678570237952,44.903412,-69.389240,EGAD
samplePoint.148436,5526430678570237952,44.904820,-69.385655,EGAD
samplePoint.148383,5526430712929976320,44.899473,-69.388413,EGAD
samplePoint.148434,5526430712929976320,44.901923,-69.389704,EGAD
samplePoint.148437,5526430712929976320,44.896698,-69.384963,EGAD
samplePoint.148439,5526430712929976320,44.902079,-69.388413,EGAD
samplePoint.148440,5526430712929976320,44.899227,-69.386549,EGAD
samplePoint.148441,5526430712929976320,44.901032,-69.388198,EGAD
samplePoint.148438,5526430747289714688,44.897116,-69.383649,EGAD
samplePoint.153817,5526432637075324928,44.906430,-69.285977,EGAD
samplePoint.154026,5526432637075324928,44.908341,-69.286495,EGAD
samplePoint.155048,5526432637075324928,44.908082,-69.287218,EGAD
samplePoint.154048,5526432705794801664,44.896783,-69.277567,EGAD
samplePoint.155044,5526432705794801664,44.894081,-69.274888,EGAD
samplePoint.155050,5526432705794801664,44.892419,-69.276784,EGAD
samplePoint.150841,5526432808874016768,44.893387,-69.271875,EGAD
samplePoint.150842,5526432808874016768,44.897424,-69.269898,EGAD
samplePoint.154025,5526432808874016768,44.897320,-69.268010,EGAD
samplePoint.65588,5526434389421981696,44.838699,-69.413395,EGAD
samplePoint.150114,5526435798171254784,44.759202,-69.381112,EGAD
samplePoint.147019,5526439302864568320,44.749549,-69.578360,EGAD
samplePoint.147021,5526439337224306688,44.750312,-69.583009,EGAD
samplePoint.147022,5526439337224306688,44.751248,-69.582931,EGAD
samplePoint.147023,5526439337224306688,44.752368,-69.581900,EGAD
samplePoint.147453,5526439337224306688,44.751003,-69.581388,EGAD
samplePoint.152273,5526439990059335680,44.730615,-69.503502,EGAD
samplePoint.135414,5526441433168347136,44.686679,-69.631280,EGAD
samplePoint.146519,5526441433168347136,44.689405,-69.632523,EGAD
samplePoint.150514,5526441433168347136,44.695144,-69.633015,EGAD
samplePoint.142900,5526441536247562240,44.678481,-69.639184,EGAD
samplePoint.144256,5526444078868201472,44.666067,-69.453594,EGAD
samplePoint.145665,5526444078868201472,44.666072,-69.453577,EGAD
samplePoint.145666,5526444078868201472,44.666037,-69.453563,EGAD
samplePoint.145667,5526444078868201472,44.665996,-69.453592,EGAD
samplePoint.150748,5526444388105846784,44.643051,-69.464458,EGAD
samplePoint.147444,5526444731703230464,44.603411,-69.495208,EGAD
samplePoint.144287,5526445796855119872,44.611124,-69.580271,EGAD
samplePoint.144292,5526445796855119872,44.610540,-69.580219,EGAD
samplePoint.144300,5526445796855119872,44.609669,-69.580730,EGAD
samplePoint.143713,5526445831214858240,44.601716,-69.582663,EGAD
samplePoint.144288,5526445831214858240,44.608352,-69.581880,EGAD
samplePoint.144289,5526445831214858240,44.606468,-69.583719,EGAD
samplePoint.144290,5526445831214858240,44.606736,-69.581089,EGAD
samplePoint.144291,5526445831214858240,44.604635,-69.581694,EGAD
samplePoint.144295,5526445831214858240,44.605525,-69.584562,EGAD
samplePoint.144296,5526445831214858240,44.603687,-69.582109,EGAD
samplePoint.144297,5526445831214858240,44.605347,-69.581573,EGAD
samplePoint.145522,5526445831214858240,44.600927,-69.584017,EGAD
samplePoint.143720,5526445899934334976,44.591311,-69.584664,EGAD
samplePoint.143734,5526445899934334976,44.591581,-69.584427,EGAD
samplePoint.143736,5526445899934334976,44.591924,-69.584135,EGAD
samplePoint.143744,5526445899934334976,44.591439,-69.584177,EGAD
samplePoint.146305,5526445899934334976,44.591169,-69.584078,EGAD
samplePoint.143715,5526445934294073344,44.593379,-69.584011,EGAD
samplePoint.143716,5526445934294073344,44.598474,-69.583804,EGAD
samplePoint.143717,5526445934294073344,44.598776,-69.583268,EGAD
samplePoint.143718,5526445934294073344,44.596576,-69.582193,EGAD
samplePoint.143719,5526445934294073344,44.597596,-69.583935,EGAD
samplePoint.143721,5526445934294073344,44.599755,-69.584335,EGAD
samplePoint.143722,5526445934294073344,44.598302,-69.584589,EGAD
samplePoint.143723,5526445934294073344,44.599345,-69.584290,EGAD
samplePoint.143726,5526445934294073344,44.598973,-69.584924,EGAD
samplePoint.143735,5526445934294073344,44.592083,-69.584490,EGAD
samplePoint.143737,5526445934294073344,44.592246,-69.584429,EGAD
samplePoint.143738,5526445934294073344,44.596307,-69.584884,EGAD
samplePoint.143739,5526445934294073344,44.594887,-69.584666,EGAD
samplePoint.143740,5526445934294073344,44.594201,-69.584530,EGAD
samplePoint.143741,5526445934294073344,44.596515,-69.584094,EGAD
samplePoint.143742,5526445934294073344,44.595657,-69.584843,EGAD
samplePoint.143745,5526445934294073344,44.594732,-69.584054,EGAD
samplePoint.143746,5526445934294073344,44.594356,-69.584616,EGAD
samplePoint.143747,5526445934294073344,44.600223,-69.584080,EGAD
samplePoint.143748,5526445934294073344,44.598270,-69.583984,EGAD
samplePoint.143749,5526445934294073344,44.597009,-69.584022,EGAD
samplePoint.143751,5526445934294073344,44.593017,-69.584546,EGAD
samplePoint.144293,5526445934294073344,44.597648,-69.584401,EGAD
samplePoint.144294,5526445934294073344,44.596314,-69.584229,EGAD
samplePoint.143724,5526446003013550080,44.591073,-69.584576,EGAD
samplePoint.146822,5526447858439421952,44.536751,-69.599746,EGAD
samplePoint.65587,5526448236396544000,44.538686,-69.628379,EGAD
samplePoint.105221,5526448339475759104,44.544542,-69.629666,EGAD
samplePoint.151114,5526448408195235840,44.567370,-69.615864,EGAD
samplePoint.145860,5526448923591311360,44.586705,-69.613710,EGAD
samplePoint.151435,5526448923591311360,44.580703,-69.617932,EGAD
samplePoint.152643,5526448923591311360,44.579626,-69.618540,EGAD
samplePoint.145856,5526449129749741568,44.582227,-69.661541,EGAD
samplePoint.137101,5526449645145817088,44.527152,-69.654378,EGAD
samplePoint.150027,5526449645145817088,44.525990,-69.653906,EGAD
samplePoint.146468,5526449713865293824,44.532610,-69.661318,EGAD
samplePoint.151668,5526449816944508928,44.525420,-69.693050,EGAD
samplePoint.151666,5526450194901630976,44.527759,-69.705293,EGAD
samplePoint.137859,5526450366700322816,44.540031,-69.747284,EGAD
samplePoint.145262,5526450641578229760,44.582297,-69.703308,EGAD
samplePoint.145854,5526450779017183232,44.577477,-69.673767,EGAD
samplePoint.144318,5526450847736659968,44.589237,-69.680676,EGAD
samplePoint.145737,5526450847736659968,44.589871,-69.683167,EGAD
samplePoint.145738,5526450847736659968,44.589344,-69.682983,EGAD
samplePoint.145740,5526450847736659968,44.590018,-69.683564,EGAD
samplePoint.145741,5526450847736659968,44.589716,-69.683879,EGAD
samplePoint.145742,5526450847736659968,44.590020,-69.683971,EGAD
samplePoint.142822,5526450882096398336,44.579638,-69.677185,EGAD
samplePoint.65532,5526450882096398336,44.580198,-69.670069,EGAD
samplePoint.144642,5526450950815875072,44.595019,-69.669646,EGAD
samplePoint.145541,5526450950815875072,44.595647,-69.668569,EGAD
samplePoint.146641,5526450950815875072,44.592385,-69.670395,EGAD
samplePoint.146642,5526450950815875072,44.591072,-69.671401,EGAD
samplePoint.146643,5526450950815875072,44.590964,-69.673692,EGAD
samplePoint.147313,5526450950815875072,44.595008,-69.670922,EGAD
samplePoint.144136,5526450985175613440,44.592025,-69.687126,EGAD
samplePoint.144157,5526450985175613440,44.592208,-69.694091,EGAD
samplePoint.144138,5526451019535351808,44.590188,-69.688523,EGAD
samplePoint.144141,5526451019535351808,44.589397,-69.697778,EGAD
samplePoint.144142,5526451019535351808,44.590334,-69.696856,EGAD
samplePoint.144143,5526451019535351808,44.590992,-69.692773,EGAD
samplePoint.144144,5526451019535351808,44.591595,-69.694331,EGAD
samplePoint.144145,5526451019535351808,44.591573,-69.696693,EGAD
samplePoint.144146,5526451019535351808,44.591832,-69.696765,EGAD
samplePoint.144153,5526451019535351808,44.590638,-69.690604,EGAD
samplePoint.144154,5526451019535351808,44.582896,-69.695619,EGAD
samplePoint.144155,5526451019535351808,44.591234,-69.692333,EGAD
samplePoint.144160,5526451019535351808,44.587106,-69.699542,EGAD
samplePoint.144161,5526451019535351808,44.591411,-69.693858,EGAD
samplePoint.144162,5526451019535351808,44.588165,-69.699191,EGAD
samplePoint.144163,5526451019535351808,44.591065,-69.691205,EGAD
samplePoint.144164,5526451019535351808,44.588598,-69.697049,EGAD
samplePoint.144576,5526451019535351808,44.591660,-69.692912,EGAD
samplePoint.144607,5526451019535351808,44.591143,-69.693685,EGAD
samplePoint.145744,5526451019535351808,44.589779,-69.684575,EGAD
samplePoint.145746,5526451019535351808,44.590107,-69.684488,EGAD
samplePoint.145748,5526451019535351808,44.589366,-69.685435,EGAD
samplePoint.145749,5526451019535351808,44.590615,-69.685693,EGAD
samplePoint.145751,5526451019535351808,44.590458,-69.686161,EGAD
samplePoint.147214,5526451019535351808,44.591156,-69.694430,EGAD
samplePoint.144139,5526451053895090176,44.591494,-69.697843,EGAD
samplePoint.144148,5526451053895090176,44.592450,-69.697501,EGAD
samplePoint.144156,5526451053895090176,44.590661,-69.697974,EGAD
samplePoint.144140,5526451088254828544,44.593526,-69.696511,EGAD
samplePoint.144147,5526451088254828544,44.593042,-69.696690,EGAD
samplePoint.144149,5526451088254828544,44.593897,-69.697327,EGAD
samplePoint.146083,5526451122614566912,44.604507,-69.690072,EGAD
samplePoint.146334,5526451122614566912,44.604649,-69.688971,EGAD
samplePoint.147705,5526451122614566912,44.610218,-69.689984,EGAD
samplePoint.148125,5526451122614566912,44.609977,-69.690155,EGAD
samplePoint.148127,5526451122614566912,44.609663,-69.690873,EGAD
samplePoint.154625,5526451122614566912,44.610208,-69.691702,EGAD
samplePoint.144344,5526451156974305280,44.603300,-69.679526,EGAD
samplePoint.144345,5526451156974305280,44.604436,-69.678645,EGAD
samplePoint.144346,5526451156974305280,44.603712,-69.675502,EGAD
samplePoint.144350,5526451156974305280,44.602946,-69.676631,EGAD
samplePoint.145086,5526451156974305280,44.603107,-69.681050,EGAD
samplePoint.145150,5526451156974305280,44.604610,-69.680392,EGAD
samplePoint.145152,5526451156974305280,44.603390,-69.682645,EGAD
samplePoint.145154,5526451156974305280,44.604854,-69.684570,EGAD
samplePoint.145156,5526451156974305280,44.603814,-69.684007,EGAD
samplePoint.145157,5526451156974305280,44.605119,-69.683444,EGAD
samplePoint.146082,5526451156974305280,44.602770,-69.685034,EGAD
samplePoint.146333,5526451156974305280,44.605230,-69.685459,EGAD
samplePoint.146335,5526451156974305280,44.604513,-69.681603,EGAD
samplePoint.152654,5526451156974305280,44.605594,-69.679540,EGAD
samplePoint.144354,5526451191334043648,44.613376,-69.667904,EGAD
samplePoint.145756,5526451225693782016,44.618265,-69.685087,EGAD
samplePoint.145757,5526451225693782016,44.617328,-69.681458,EGAD
samplePoint.145758,5526451225693782016,44.616874,-69.681852,EGAD
samplePoint.145759,5526451225693782016,44.618697,-69.685192,EGAD
samplePoint.145760,5526451225693782016,44.616542,-69.679884,EGAD
samplePoint.145761,5526451225693782016,44.616910,-69.682909,EGAD
samplePoint.145762,5526451225693782016,44.618190,-69.683391,EGAD
samplePoint.145763,5526451225693782016,44.618872,-69.683234,EGAD
samplePoint.146167,5526451225693782016,44.617949,-69.683226,EGAD
samplePoint.147085,5526451225693782016,44.611132,-69.687322,EGAD
samplePoint.147086,5526451225693782016,44.611197,-69.688655,EGAD
samplePoint.147087,5526451225693782016,44.611128,-69.689947,EGAD
samplePoint.147704,5526451225693782016,44.611504,-69.686316,EGAD
samplePoint.148126,5526451225693782016,44.612012,-69.686127,EGAD
samplePoint.148128,5526451225693782016,44.612087,-69.687435,EGAD
samplePoint.148129,5526451225693782016,44.612916,-69.686577,EGAD
samplePoint.148130,5526451225693782016,44.612993,-69.685080,EGAD
samplePoint.148131,5526451225693782016,44.612697,-69.685609,EGAD
samplePoint.151717,5526451260053520384,44.620968,-69.677920,EGAD
samplePoint.151718,5526451260053520384,44.623161,-69.680095,EGAD
samplePoint.151961,5526451260053520384,44.620314,-69.677890,EGAD
samplePoint.151962,5526451260053520384,44.620676,-69.677327,EGAD
samplePoint.151963,5526451260053520384,44.620390,-69.679171,EGAD
samplePoint.151964,5526451260053520384,44.621080,-69.678177,EGAD
samplePoint.152047,5526451260053520384,44.619973,-69.676224,EGAD
samplePoint.152640,5526451260053520384,44.619952,-69.677102,EGAD
samplePoint.152641,5526451260053520384,44.620312,-69.678121,EGAD
samplePoint.152791,5526451260053520384,44.620678,-69.676665,EGAD
samplePoint.153640,5526451260053520384,44.623810,-69.678021,EGAD
samplePoint.154516,5526451260053520384,44.623861,-69.677138,EGAD
samplePoint.154517,5526451260053520384,44.624420,-69.676372,EGAD
samplePoint.154518,5526451260053520384,44.624532,-69.675834,EGAD
samplePoint.154520,5526451260053520384,44.625128,-69.675305,EGAD
samplePoint.154521,5526451260053520384,44.625300,-69.674168,EGAD
samplePoint.154624,5526451260053520384,44.623640,-69.676023,EGAD
samplePoint.142762,5526451294413258752,44.633052,-69.673672,EGAD
samplePoint.142792,5526451294413258752,44.632409,-69.672955,EGAD
samplePoint.142793,5526451294413258752,44.632290,-69.668864,EGAD
samplePoint.143325,5526451294413258752,44.633625,-69.678663,EGAD
samplePoint.144269,5526451294413258752,44.634435,-69.677636,EGAD
samplePoint.144271,5526451294413258752,44.633786,-69.679675,EGAD
samplePoint.144281,5526451294413258752,44.633265,-69.679363,EGAD
samplePoint.144604,5526451294413258752,44.632358,-69.679604,EGAD
samplePoint.144644,5526451328772997120,44.628806,-69.661848,EGAD
samplePoint.145523,5526451328772997120,44.629989,-69.663047,EGAD
samplePoint.145525,5526451328772997120,44.625351,-69.664142,EGAD
samplePoint.145526,5526451328772997120,44.625733,-69.662782,EGAD
samplePoint.145527,5526451328772997120,44.626841,-69.662716,EGAD
samplePoint.145528,5526451328772997120,44.625758,-69.662752,EGAD
samplePoint.145529,5526451328772997120,44.626833,-69.662251,EGAD
samplePoint.145530,5526451328772997120,44.628261,-69.662195,EGAD
samplePoint.145533,5526451328772997120,44.629866,-69.661056,EGAD
samplePoint.145584,5526451328772997120,44.627009,-69.662668,EGAD
samplePoint.145585,5526451328772997120,44.629104,-69.661304,EGAD
samplePoint.148359,5526451328772997120,44.628806,-69.661848,EGAD
samplePoint.152718,5526451328772997120,44.627855,-69.661630,EGAD
