compound,label,isDrug,approval,maxPhase,blackBox,targetSym
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4519121,MEVIDALEN HYDROXYBENZOATE,,,1.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4541964,CHEMBL4541964,True,,3.0,0,PDE4D
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4541964,CHEMBL4541964,True,,3.0,0,PDE4D
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4541964,DRUG_CHEMBL4541964,True,,3.0,0,PDE4D
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4541964,DRUG_CHEMBL4541964,True,,3.0,0,PDE4D
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4541964,ZATOLMILAST,True,,3.0,0,PDE4D
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4541964,ZATOLMILAST,True,,3.0,0,PDE4D
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL457,CHEMBL457,True,1981.0,4.0,0,PPARA
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL457,CHEMBL457,True,1981.0,4.0,0,PPARA
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL457,DRUG_CHEMBL457,True,1981.0,4.0,0,PPARA
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL457,DRUG_CHEMBL457,True,1981.0,4.0,0,PPARA
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL457,GEMFIBROZIL,True,1981.0,4.0,0,PPARA
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL457,GEMFIBROZIL,True,1981.0,4.0,0,PPARA
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4571075,BMS-984923,,,1.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4571075,CHEMBL4571075,,,1.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594269,BLARCAMESINE HYDROCHLORIDE,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594269,BLARCAMESINE HYDROCHLORIDE,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594269,CHEMBL4594269,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594269,CHEMBL4594269,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594269,DRUG_CHEMBL4594269,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594269,DRUG_CHEMBL4594269,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594296,CHEMBL4594296,,,1.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594296,LAZUCIRNON HYDROCHLORIDE,,,1.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594351,CHEMBL4594351,,,2.0,0,CHRM1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594351,TAK-071,,,2.0,0,CHRM1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594411,CHEMBL4594411,True,2022.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594411,CHEMBL4594411,True,2022.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594411,DRUG_CHEMBL4594411,True,2022.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594411,DRUG_CHEMBL4594411,True,2022.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594411,"XENON XE-129, HYPERPOLARIZED",True,2022.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594411,"XENON XE-129, HYPERPOLARIZED",True,2022.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594612,BEPRANEMAB,,,2.0,0,MAPT
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4594612,CHEMBL4594612,,,2.0,0,MAPT
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL463981,BEGACESTAT,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL463981,CHEMBL463981,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650230,CHEMBL4650230,True,,3.0,0,FLNA
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650230,CHEMBL4650230,True,,3.0,0,FLNA
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650230,DRUG_CHEMBL4650230,True,,3.0,0,FLNA
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650230,DRUG_CHEMBL4650230,True,,3.0,0,FLNA
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650230,SIMUFILAM,True,,3.0,0,FLNA
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650230,SIMUFILAM,True,,3.0,0,FLNA
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650231,CHEMBL4650231,,,1.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650231,SIMUFILAM HYDROCHLORIDE,,,1.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650301,CHEMBL4650301,True,,3.0,0,APP
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650301,CHEMBL4650301,True,,3.0,0,APP
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650301,DRUG_CHEMBL4650301,True,,3.0,0,APP
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650301,DRUG_CHEMBL4650301,True,,3.0,0,APP
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650301,VALILTRAMIPROSATE,True,,3.0,0,APP
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650301,VALILTRAMIPROSATE,True,,3.0,0,APP
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650402,CHEMBL4650402,,,2.0,0,MAPT
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4650402,POSDINEMAB,,,2.0,0,MAPT
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL468,CHEMBL468,True,1956.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL468,CHEMBL468,True,1956.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL468,DRUG_CHEMBL468,True,1956.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL468,DRUG_CHEMBL468,True,1956.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL468,THALIDOMIDE,True,1956.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL468,THALIDOMIDE,True,1956.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL468154,CHEMBL468154,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL468154,SCYLLITOL,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL476323,CHEMBL476323,,,2.0,0,HRH3
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL476323,MK-0249,,,2.0,0,HRH3
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4802155,CHEMBL4802155,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4802155,VAFIDEMSTAT,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4802252,CHEMBL4802252,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4802252,FLORQUINITAU F18,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4804173,CHEMBL4804173,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4804173,CHEMBL4804173,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4804173,DRUG_CHEMBL4804173,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4804173,DRUG_CHEMBL4804173,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4804173,FLORQUINITAU,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4804173,FLORQUINITAU,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL480558,CHEMBL480558,,,1.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL480558,GSI-136,,,1.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL493,BROMOCRIPTINE,True,1978.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL493,BROMOCRIPTINE,True,1978.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL493,CHEMBL493,True,1978.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL493,CHEMBL493,True,1978.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL493,DRUG_CHEMBL493,True,1978.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL493,DRUG_CHEMBL493,True,1978.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL50,CHEMBL50,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL50,CHEMBL50,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL50,DRUG_CHEMBL50,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL50,DRUG_CHEMBL50,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL50,QUERCETIN,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL50,QUERCETIN,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL501680,BILIRUBIN,,,1.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL501680,CHEMBL501680,,,1.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL502,CHEMBL502,True,1996.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL502,CHEMBL502,True,1996.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL502,DONEPEZIL,True,1996.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL502,DONEPEZIL,True,1996.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL502,DRUG_CHEMBL502,True,1996.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL502,DRUG_CHEMBL502,True,1996.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095032,CHEMBL5095032,,,2.0,0,CHRNA7
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095032,FACINICLINE HYDROCHLORIDE,,,2.0,0,CHRNA7
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095056,BENZGALANTAMINE,True,2024.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095056,BENZGALANTAMINE,True,2024.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095056,CHEMBL5095056,True,2024.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095056,CHEMBL5095056,True,2024.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095056,DRUG_CHEMBL5095056,True,2024.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095056,DRUG_CHEMBL5095056,True,2024.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095213,CHEMBL5095213,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095213,CHEMBL5095213,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095213,DRUG_CHEMBL5095213,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095213,DRUG_CHEMBL5095213,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095213,FOSGONIMETON SODIUM,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095213,FOSGONIMETON SODIUM,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095230,ATUZAGINSTAT,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095230,CHEMBL5095230,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095251,CEPEROGNASTAT,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095251,CHEMBL5095251,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095377,CHEMBL5095377,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095377,TRONTINEMAB,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095412,BUNTANETAP TARTRATE,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095412,BUNTANETAP TARTRATE,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095412,CHEMBL5095412,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095412,CHEMBL5095412,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095412,DRUG_CHEMBL5095412,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095412,DRUG_CHEMBL5095412,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095419,CHEMBL5095419,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095419,CHEMBL5095419,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095419,DRUG_CHEMBL5095419,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095419,DRUG_CHEMBL5095419,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095419,FOSGONIMETON,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095419,FOSGONIMETON,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095484,CHEMBL5095484,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095484,CHEMBL5095484,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095484,DRUG_CHEMBL5095484,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095484,DRUG_CHEMBL5095484,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095484,REMTERNETUG,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5095484,REMTERNETUG,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL517427,CHEMBL517427,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL517427,CHEMBL517427,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL517427,DRUG_CHEMBL517427,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL517427,DRUG_CHEMBL517427,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL517427,NILVADIPINE,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL517427,NILVADIPINE,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL520733,CHEMBL520733,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL520733,CHEMBL520733,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL520733,DRUG_CHEMBL520733,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL520733,DRUG_CHEMBL520733,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL520733,SEMAGACESTAT,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL520733,SEMAGACESTAT,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL521,CHEMBL521,True,1974.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL521,CHEMBL521,True,1974.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL521,DRUG_CHEMBL521,True,1974.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL521,DRUG_CHEMBL521,True,1974.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL521,IBUPROFEN,True,1974.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL521,IBUPROFEN,True,1974.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL52440,CHEMBL52440,True,1982.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL52440,CHEMBL52440,True,1982.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL52440,DEXTROMETHORPHAN,True,1982.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL52440,DEXTROMETHORPHAN,True,1982.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL52440,DRUG_CHEMBL52440,True,1982.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL52440,DRUG_CHEMBL52440,True,1982.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314576,CHEMBL5314576,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314576,CHEMBL5314576,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314576,DRUG_CHEMBL5314576,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314576,DRUG_CHEMBL5314576,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314576,ICLEPERTIN,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314576,ICLEPERTIN,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314620,CHEMBL5314620,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314620,ZAGOCIGUAT,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314772,CHEMBL5314772,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314772,SABIRNETUG,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314924,CHEMBL5314924,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314924,MK-8189,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314959,CHEMBL5314959,,,1.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314959,HTL-9936,,,1.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314966,CHEMBL5314966,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5314966,SPG-302,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL54,CHEMBL54,True,1967.0,4.0,1,HTR2A
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL54,CHEMBL54,True,1967.0,4.0,1,HTR2A
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL54,DRUG_CHEMBL54,True,1967.0,4.0,1,HTR2A
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL54,DRUG_CHEMBL54,True,1967.0,4.0,1,HTR2A
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL54,HALOPERIDOL,True,1967.0,4.0,1,HTR2A
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL54,HALOPERIDOL,True,1967.0,4.0,1,HTR2A
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL542541,CHEMBL542541,True,1953.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL542541,CHEMBL542541,True,1953.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL542541,DRUG_CHEMBL542541,True,1953.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL542541,DRUG_CHEMBL542541,True,1953.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL542541,HYDRALAZINE HYDROCHLORIDE,True,1953.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL542541,HYDRALAZINE HYDROCHLORIDE,True,1953.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL547,CHEMBL547,True,1982.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL547,CHEMBL547,True,1982.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL547,DRUG_CHEMBL547,True,1982.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL547,DRUG_CHEMBL547,True,1982.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL547,ISOTRETINOIN,True,1982.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL547,ISOTRETINOIN,True,1982.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL55643,CHEMBL55643,True,1982.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL55643,CHEMBL55643,True,1982.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL55643,COPPER,True,1982.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL55643,COPPER,True,1982.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL55643,DRUG_CHEMBL55643,True,1982.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL55643,DRUG_CHEMBL55643,True,1982.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL559478,CHEMBL559478,,,2.0,0,CHRNA7
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL559478,SSR180711,,,2.0,0,CHRNA7
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL566752,CHEMBL566752,True,2014.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL566752,CHEMBL566752,True,2014.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL566752,DRUG_CHEMBL566752,True,2014.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL566752,DRUG_CHEMBL566752,True,2014.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL566752,FLORBETABEN F18,True,2014.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL566752,FLORBETABEN F18,True,2014.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL569713,CHEMBL569713,True,1979.0,4.0,0,CHRM1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL569713,CHEMBL569713,True,1979.0,4.0,0,CHRM1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL569713,DRUG_CHEMBL569713,True,1979.0,4.0,0,CHRM1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL569713,DRUG_CHEMBL569713,True,1979.0,4.0,0,CHRM1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL569713,SCOPOLAMINE,True,1979.0,4.0,0,CHRM1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL569713,SCOPOLAMINE,True,1979.0,4.0,0,CHRM1
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL579205,CHEMBL579205,True,2013.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL579205,CHEMBL579205,True,2013.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL579205,DRUG_CHEMBL579205,True,2013.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL579205,DRUG_CHEMBL579205,True,2013.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL579205,FLUTEMETAMOL,True,2013.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL579205,FLUTEMETAMOL,True,2013.0,4.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL580,CHEMBL580,True,1977.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL580,CHEMBL580,True,1977.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL580,DRUG_CHEMBL580,True,1977.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL580,DRUG_CHEMBL580,True,1977.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL580,LORAZEPAM,True,1977.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL580,LORAZEPAM,True,1977.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL589390,CHEMBL589390,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL589390,CHEMBL589390,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL589390,DRUG_CHEMBL589390,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL589390,DRUG_CHEMBL589390,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL589390,LATREPIRDINE,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL589390,LATREPIRDINE,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL592868,CHEMBL592868,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL592868,CHEMBL592868,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL592868,DRUG_CHEMBL592868,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL592868,DRUG_CHEMBL592868,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL592868,ESTROGEN,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL592868,ESTROGEN,True,,3.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL595,CHEMBL595,True,1999.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL595,CHEMBL595,True,1999.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL595,DRUG_CHEMBL595,True,1999.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL595,DRUG_CHEMBL595,True,1999.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL595,PIOGLITAZONE,True,1999.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL595,PIOGLITAZONE,True,1999.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5999955,APP-311,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5999955,CHEMBL5999955,,,2.0,0,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6,CHEMBL6,True,1965.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6,CHEMBL6,True,1965.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6,DRUG_CHEMBL6,True,1965.0,4.0,1,
https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6,DRUG_CHEMBL6,True,1965.0,4.0,1,
