fips,prev_asthma,prev_cerebrovascular_disease,prev_chronic_obstructive_pulmonary_disease,prev_coronary_artery_disease,prev_diabetes_mellitus
01121,11.505290958122536,3.8814927901223557,9.211315161915799,6.889799193206893,13.87095321937195
01123,11.27446126837832,3.8577704630239187,8.933798551678736,6.751301294711433,13.58291419793724
01125,10.611135313478494,3.633959302651494,7.798324697893059,6.156550255059139,14.036059836794184
01127,10.680123039597955,3.314457152759727,8.51454813274413,6.268884845334028,11.533168702885364
01129,11.214707177454866,3.860413914575077,8.866270365477762,6.846477322765301,13.555438132981067
01131,12.658467966573815,4.774401114206127,10.54559888579387,7.499108635097494,17.102952646239554
01133,10.959605026929982,3.416193895870736,9.737163375224416,6.905350089766606,11.428653500897667
02013,8.141278476708603,3.595239714382863,5.783543012580755,6.466371982318939,12.70649438966338
02016,7.908927859705062,3.0835791151853327,5.1061578318055005,5.604683140693504,10.761259465922679
02020,9.5,2.6,5.3,4.7,7.6000000000000005
02050,12.731907340553551,5.557280385078219,11.22537304452467,9.038682310469314,16.012400722021663
02060,10.174074074074074,3.2185185185185183,6.437037037037037,5.718518518518519,8.996296296296295
02068,9.377994616419919,2.690242261103634,6.098183041722745,5.446702557200538,7.863930013458949
02070,11.569847826086956,4.459478260869566,8.483217391304349,7.513521739130434,12.837695652173913
02090,9.328129823403554,2.676839147142416,5.570075471296424,4.869377175521326,7.929950076109981
02100,9.764943074003796,2.6959203036053134,5.995920303605313,5.183681214421252,7.750284629981024
02105,10.631443037974684,3.563949367088607,7.159594936708861,6.517367088607594,10.241316455696204
02110,9.3,2.5,5.2,4.8,7.2
02122,9.820473042182698,2.8341633299189866,6.626620728186982,5.522296303193966,8.050246764130739
02130,9.81943032738447,3.014572745538352,6.6659969270771775,5.504857581846117,9.11943032738447
02150,8.618966727502457,2.829552154990875,5.251691702934157,5.091113294959989,9.202246244559877
02164,12.14748427672956,4.592924528301887,9.263993710691823,7.7004716981132075,13.391666666666667
02170,9.729793165033547,2.7691099097359655,6.677091277694647,5.249957764155042,7.575077231259352
02180,12.000844028211354,4.790542259220719,9.853139091224419,8.06567233206151,13.876899063475546
02185,12.051241880015285,4.704241497898358,9.085785250286586,7.659801299197555,13.520863584256782
02188,12.457431940602707,5.128592225942641,10.298136555539381,8.401252001746979,14.931431067113117
02195,9.706590584878745,2.7589158345221114,5.979457917261056,5.174807417974322,7.676747503566334
02198,11.0887049876985,3.8365466338626706,8.056094833370611,6.909841198836949,11.157034220532319
02220,9.5,2.7,5.6,5.0,8.2
02230,9.4,2.5,5.8,4.9,7.2
02240,9.751263736263736,2.9404945054945055,6.814468864468864,5.610860805860806,8.006648351648352
02261,9.333414436334143,2.6282586027111576,5.572031050863168,4.980349901517785,7.635963387788205
02270,14.0851978854122,6.779897128161166,14.696713816259466,10.962951850264323,20.243663380482925
02275,10.3,3.1,7.0,5.7,8.5
02282,10.5,3.3999999999999995,6.700000000000001,5.9,9.9
02290,12.146899128268993,4.749364881693648,9.382615193026153,8.189663760896638,13.737833125778334
04001,13.390956375411134,5.144103923918309,10.201886744346142,7.989424033043521,14.834093980265678
04003,10.908340543346597,3.091389321489684,6.645931629847532,5.830780027301917,10.223297956201572
04005,11.20129949182399,3.078999695647763,6.208714619052451,5.529984229020448,9.207611572763243
04007,11.031445074780816,3.4248746776689014,7.634341413099535,6.148732336255803,9.932589994842703
04009,10.779838455476753,3.2411071710007877,6.946158392434987,5.983045705279747,10.479921197793539
04011,10.00279902359642,2.9030756712774615,5.564149715215622,5.324768104149716,10.381724979658257
04012,11.31424876699146,3.4731384578371225,8.297275351858534,6.442012510525682,10.579044869481534
04013,10.179579280746117,2.7727135026652103,5.621389912726503,5.2710674578818475,9.528267240482966
04015,11.181041667795654,3.1449648026618835,7.752674618356807,5.922839522898592,9.828027811045299
04017,12.753229989390546,4.202295178592479,9.124494872097136,7.100084875633621,12.755955440292352
04019,10.61748216036913,2.954639998734618,5.99324590897382,5.34548913804869,9.357602575052987
04021,10.471152800534236,3.133845794545992,6.925159376288604,5.714492568521768,10.87152683761682
04023,10.264400793017796,3.33631246724244,6.027245174669006,6.048196340268441,13.353558325547478
04025,11.040336917103723,2.8315624035903673,6.786800393496825,5.49238211102897,7.898597730990204
04027,10.255614670852184,3.396735066014218,6.71541408918844,6.20173633551842,13.227390707229251
05001,10.519223539618276,3.6253614806246386,8.443008964719493,6.684637073452863,11.720792365529208
05003,11.02601704233095,3.840379329301814,8.951594282572843,6.951546179219351,13.105525013743815
05005,9.933599395965917,2.9819436953942398,7.888873907884802,6.214254125768526,9.175903354546435
05007,9.06109686959401,2.743695511923861,6.667265191004436,5.9184187538894575,9.512619252881764
05009,10.541323965450559,3.2539383782390097,9.017816166043573,6.9164496583730815,10.613317003996391
05011,10.685295385942217,3.9417565042403333,8.569239614776484,6.848886014086532,13.996751473336207
05013,10.397279596977329,3.6383879093198996,8.238488664987406,6.533400503778338,12.086952141057933
05015,9.728764792327325,3.0795962564776853,7.904880501198856,6.427859849949725,10.543073710263748
05017,12.213153480570309,5.085155157953592,9.812859938495945,7.645624825272575,17.457380486441153
05019,10.440936193543964,3.500520869028853,7.7831197313412375,6.381214447262012,12.37292851757933
05021,10.432425445480565,3.4524882282337734,9.76194257224633,7.162441141168866,11.281414458498753
05023,9.707821288337046,2.9091796667727903,7.800053061657645,6.258028228801867,9.460798047331
05025,10.512854757929885,3.5342654424040068,8.429131886477462,6.787479131886478,11.965818030050082
05027,11.105734518189392,4.0026659261316295,8.967946403776729,7.009358511524577,13.813537906137185
05029,10.21093456912722,3.441432196844312,8.418040383978816,6.761436610393909,11.682743021074701
05031,10.138476928531633,3.1318771210049134,7.75329863749177,6.307622954971382,10.539731803677252
05033,10.032480975012392,3.2446540513747557,8.631682071318192,6.8189783362976355,11.182628218211505
05035,11.367044263117108,4.138608287368373,8.749441582714136,6.808018416374162,13.825267812371793
05037,10.93952819332566,3.8952531645569617,8.922247794399693,6.8933544303797465,12.752848101265824
05039,10.876528599605523,3.979842209072978,8.098658777120315,6.627376725838265,13.268244575936883
05041,11.586383148647299,4.529579714485375,9.64961565338924,7.525426774483379,15.41945692323051
05043,10.72183919399447,3.625138285262742,8.04807388384038,6.474960489924931,12.10909719478467
05045,9.863494942832014,2.9797823218997364,7.323847020668425,6.1871853012313105,10.578504287598944
05047,10.533704625868168,3.5127375180186085,10.05125147424977,7.229904337570436,11.413497575678154
05049,10.757205832485589,3.634350627331299,10.303662258392674,7.480128857239742,11.592234655815531
05051,10.161752852244703,3.383810879634271,8.60398211457101,6.862759408898603,11.221113628616687
05053,9.64713148057858,2.8828863968795706,7.416691045018689,6.102177799447425,9.328961482203804
05055,9.891845567867035,3.1848026315789477,8.562254155124654,6.6747645429362885,10.824764542936288
05057,11.271451313345716,4.207941982842486,9.182754046166092,7.271495533740161,15.004581232864599
05059,10.512925116389173,3.782237828454194,9.142168389489466,7.1673242326205315,12.879602304111103
05061,10.774577210978652,3.7545051289159965,8.6872747435542,6.9752148599944555,13.049708899362349
05063,9.917935638736779,3.1060010501837825,7.9971344985372435,6.448698522241393,10.476708423974195
05065,9.761508015040569,3.239857510389868,8.667900257272906,6.859370670888581,10.28450425489808
05067,10.932005200367085,3.9116396451514217,10.136777301927195,7.64389721627409,13.067107678189048
05069,11.275833047651696,4.314806307850532,8.279902296880357,6.904674322934521,14.566607816249572
05071,10.303441218828167,3.645948609110892,9.772765860683695,7.40484347760176,12.222049571742591
05073,11.505417956656347,4.390273477812178,9.24860681114551,7.174071207430341,15.064344685242517
05075,10.260863095238095,3.3267944677871153,9.159112394957983,6.799247198879552,10.632598039215686
05077,12.287588580684348,4.923608017817372,9.840676250253088,7.387649321725045,16.71664304515084
05079,11.055396691897956,3.86798430053266,8.419343986543314,6.618334735071488,12.663779086066722
05081,10.705569111525763,3.6022821874551454,8.608525907851298,6.675757140806661,12.186550882732881
05083,10.430391959798996,3.524030150753769,10.002663316582916,7.469256281407036,11.643969849246231
05085,9.83091136392049,2.9618127265908236,7.324725590698836,5.967318414801851,9.39056382047756
05087,10.468060836501902,3.577338403041825,9.942281368821293,7.175019011406844,11.79596958174905
05089,10.169729425028185,3.2725291243893277,9.084216459977451,6.881698609545284,10.391112363773019
05091,10.774372118515656,3.879053422316794,9.06040558403456,7.175229712738176,13.013795660444272
05093,11.036719883889697,4.064828253507499,9.430411761543835,7.262543675751223,13.60103209159813
05095,11.48036593947924,4.347923997185081,9.905770584095707,7.4482054890921905,14.675615763546798
05097,10.508515406162465,3.3458823529411768,9.356246498599438,6.9053781512605035,10.55389355742297
05099,10.558592592592591,3.4623456790123455,7.1726419753086414,6.0646913580246915,11.7738024691358
05101,10.044022988505747,2.9440229885057474,7.8,6.044022988505747,9.188045977011495
05103,11.535464211618256,4.398353215767635,9.554473547717842,7.355497925311203,14.720202282157674
05105,10.25455685618729,3.2580267558528426,9.077759197324415,6.755100334448161,10.236496655518396
05107,12.642703848446713,5.2370470954494275,11.010260316619197,8.179293899450222,17.89198516261509
05109,9.961285956006767,3.1913028764805413,8.542165820642978,6.592893401015228,10.354585448392555
05111,10.664783715012721,3.6235241730279895,9.754777353689567,7.141736641221374,11.898276081424937
05113,10.490628542637612,3.6140697820884244,10.003489104421213,7.455447789394131,11.760158710165008
05115,9.979188024866398,3.1888346602682955,8.24271458174283,6.620544770422074,11.026554149852766
05117,10.379963108139265,3.415102605487664,8.402490200599495,6.572308047037123,11.000714779801708
05119,10.096605792342475,3.3673638984190375,6.92424594804378,5.954484491907629,11.331096978598286
05121,10.791658476658476,3.643538083538084,10.536511056511056,7.58578624078624,11.93699017199017
05123,10.891979229683404,4.572958257713249,9.310783424077435,7.724344625932649,16.13958459366808
05125,9.344566349244676,2.6968096826283148,6.58432911277787,5.583592653517046,8.966442811221949
05127,10.8,3.9,11.1,8.0,13.3
05129,10.691813725490196,3.5521568627450977,10.146960784313727,7.4056372549019605,11.468431372549018
05131,10.028616414650061,3.2990789336813333,8.283257208242315,6.557174198795238,11.606999725760542
05133,10.263833218152502,3.7872149274360747,9.34465560930661,7.455448053443907,13.547327804653305
05135,10.526055488540411,3.54788902291918,9.928528347406514,7.480639324487334,11.365500603136308
05137,10.91708319068812,3.670386853817186,10.857856898322492,7.658541595344061,11.605237932214996
05139,10.79010136403454,3.830463438034455,8.142706378008592,6.568210069661704,12.758887081299795
05141,10.304825581395349,3.5586046511627907,9.993633720930232,7.441075581395348,11.763430232558141
05143,9.583237770649559,2.778316960705694,6.713114474739375,6.030405974338413,9.255544306335205
05145,9.848356853124772,3.1847514026863566,8.166962182118482,6.5211483811420665,10.624114060868086
05147,11.030146056475171,4.016358325219085,9.278734177215188,7.066329113924052,13.588081791626095
05149,10.044314839233188,3.5626939851911965,9.04021706055381,7.130824627244142,12.519241302363323
06001,9.095870574129071,2.4776203705737965,4.033954151961754,4.158974241186539,9.277240289764181
06003,10.631937984496124,2.9663565891472867,6.8497674418604655,5.789612403100775,9.233333333333333
06005,9.792204250868476,2.7184229203242314,6.07734488812521,5.273788801314855,8.735732695827574
06007,10.593790371469781,2.96466281330351,6.936461316554132,5.523879528398519,9.598657419988712
06009,10.247246530816353,2.7004969371171397,6.1979153644205525,5.167842855356919,8.4869327415927
06011,10.06248354278875,3.065810891681628,6.269198084979054,5.634392579293837,11.240359066427288
06013,9.334971685370663,2.4903526251823758,4.488179790403096,4.388870808521172,8.96574176400576
06015,10.399724105312945,3.5870250670029966,8.227715591991169,6.6067791265962486,11.922418413999683
06017,9.748653201366947,2.428040170223741,5.13238925785028,4.628886453027275,7.625785834031852
06019,10.323895870359658,3.388043616342932,6.723268463006153,5.957108622750209,13.01202779487344
06021,10.662241775057382,3.29123947972456,7.4839390461616935,6.077104055087987,11.540856924254015
06023,10.781049956097785,3.010981098941725,7.073121678450946,5.694508988400572,9.791025463283885
06025,10.280591761645276,3.540487834088505,6.361957324497496,6.282297051837363,15.11850136729276
06027,9.974436833091818,2.67098537742063,5.786312738769595,5.0273415887234885,8.580463707021472
06029,10.432478420400404,3.4185476890255986,7.12250995021683,6.051658559610747,12.788636003884543
06031,10.114697183720315,3.477197551572938,6.968935581648569,6.404679821076484,13.257758747535386
06033,11.060722276741904,3.2687163886162907,7.917377821393523,6.142783120706575,10.66179587831207
06035,9.700012221452724,3.2011121521978243,7.158182262598281,6.097380535299629,10.572167678331363
06037,9.42213404093895,2.844239603757915,4.877851988273205,4.661286038880269,11.763924887514005
06039,10.94340895052588,3.4813856476819844,7.254009459905402,6.069872993577755,12.96066523950145
06041,9.277568115347117,2.1362858535584177,4.1057647903945815,4.015378333076778,6.855772487043974
06043,10.599070138150902,2.916299149840594,6.747037725823591,5.5859856535600425,9.142242295430394
06045,10.594284539473685,3.0668836805555553,7.057357913011696,5.629714912280702,10.013274396929825
06047,10.527959794795608,3.466049815455326,7.066141739594698,6.183429977483229,13.314530049444045
06049,11.089404569167117,3.2248605864364093,7.83511422917791,6.005396654074474,10.304011512862028
06051,9.738679459091937,2.6647578756515826,5.762204426984965,5.193963889098739,8.732869985646293
06053,9.7324749409401,3.099360276422405,5.761362406994459,5.494905669750292,12.012681043428348
06055,9.434232964312727,2.4789408994017736,4.980477721240459,4.538675823420202,8.556567592656261
06057,9.90904157360605,2.485788174444575,5.435578543160534,4.745027624309392,7.7239880882410565
06059,8.847530683457393,2.4805582455160113,4.539504833870132,4.532480578560127,9.460949105351238
06061,9.727039444810183,2.3101392774851868,4.7681516759929785,4.417803310840466,7.468048126508669
06063,10.286726609657949,2.6030872736418518,5.8751571931589535,4.9790052816901404,8.2255407444668
06065,9.47296709279298,2.976441916045041,5.8679636090293155,5.285243176692997,11.175273868775738
06067,10.255920007288237,2.873467945742801,5.738695018102231,5.026980467379756,10.51715447405251
06069,9.659163939303777,2.732594465932758,5.1051373599127245,4.994609739164932,10.69744619656848
06071,9.965054653927883,3.0903315163087024,6.129141923178858,5.575025604791155,12.047643343873776
06073,9.458718378263175,2.580688064088955,4.886655113066662,4.735041583039333,9.734271464671949
06075,8.5,2.3,3.8,4.1,9.2
06077,10.092779643775826,3.1477595836197327,6.202820446572061,5.468521398312315,11.893732034013704
06079,9.922994259658104,2.4998576178932854,5.333497643486019,4.782630284133406,8.565231731384442
06081,8.372698475915483,2.2074541458939327,3.6994240766949487,3.994692516126279,8.687970898022176
06083,9.889167416492294,2.8653166287136163,5.602276655311536,5.143274393960583,10.61111967217008
06085,8.258860765993575,2.166177232436281,3.555643223271014,3.8950433729825455,8.712602812568464
06087,9.773576860086743,2.663284000395466,5.504673805112685,4.945943250643706,9.406333902173772
06089,10.66955547138893,2.946798791092423,6.972892334567492,5.487741646247671,9.314710179094556
06091,10.344716442268462,2.8828233374133005,6.770257037943697,5.544716442268461,9.098245614035088
06093,10.96692472409817,3.1329064404546205,7.375662987975622,5.798035743699555,10.078281996376216
06095,9.834756488845054,2.786456759759797,5.108558908350916,4.720237955530031,10.019929836826925
06097,9.823551688427722,2.475466018234613,5.212609397526753,4.570094117408168,8.207399181676042
06099,10.498552236297103,3.086195601108559,6.611945235827303,5.681992388357548,11.343569325856741
06101,10.326055944055945,3.0990286077558804,6.67283534647171,5.505931341385887,11.008836617927527
06103,11.196129876604761,3.4198865760937305,8.410759690888694,6.369434750093481,11.444568739872865
06105,10.830576776165014,3.1273204736440032,7.574264705882353,6.016758976317799,9.895530939648587
06107,10.61812791571019,3.510879499846611,7.362803736340459,6.345073044821275,13.955007087622048
06109,10.354148964615709,2.7227784544995393,6.291268308624736,5.128925398853204,8.512234469235567
06111,9.345604858558413,2.5720420648873263,4.883447914335944,4.6680117628256355,9.522762218315487
06113,9.840737940420384,2.802501026117388,5.656587673629863,5.135391868829794,9.920251236741482
06115,10.753674216027873,3.2548937282229966,7.33784843205575,5.942641114982578,11.130672473867598
08001,11.15438794545993,3.0611061737884206,6.718694304998438,5.558335134788909,9.826945772183922
08003,11.311932092215686,3.253978971737243,6.886881450757211,5.9500048229960445,11.810060769750168
08005,10.185595502229498,2.116131551170756,4.414197165198286,3.8374706503241924,6.042283458630418
08007,10.473873873873874,2.6719719719719723,5.62992992992993,4.971971971971972,9.075775775775776
08009,11.586711711711713,3.135855855855856,7.768648648648649,5.801441441441442,9.047567567567567
08011,11.628191072826938,3.5999999999999996,8.562020360219265,6.52255285826155,11.921064996084574
08013,9.949244369273453,2.1167771923633842,4.242674275701787,4.12348113356777,5.960340946424443
08014,9.8,2.1,4.1,3.9,5.9
08015,10.554743083003952,2.543862538427756,5.850812472551603,4.7986824769433465,7.014635485287659
08017,10.75681186283596,2.62159406858202,6.27840593141798,4.87840593141798,7.443188137164041
08019,10.233885285080232,2.383185387504268,5.242318197336975,4.5783031751451,6.811078866507341
08021,10.786189443239333,3.135165100024102,6.299252832007714,5.740443480356712,11.821523258616535
08023,11.122805805114028,3.5135452660677267,6.793158258465792,6.440635798203178,14.28880442294402
08025,12.064604626143089,3.4324367939752554,8.414201183431953,6.192899408284024,10.636793975255513
08027,10.057402597402596,2.5,5.552467532467533,4.798354978354979,7.096709956709957
08029,11.41689185237176,3.012002105632567,7.544165643095281,5.711744750541031,8.846066561385038
08031,9.8,2.5,4.8,4.4,7.7
08033,10.541,2.6,6.1,4.953,7.2265
08035,9.362898672424825,1.956987364043506,3.7658733205374277,3.6994545745361482,5.439461772232886
08037,9.741853393484709,2.375845567159343,4.9,4.496969168265995,6.980007975872985
08039,10.082259373478331,2.2610290537250446,5.007255315695504,4.269453010874858,6.268527836390197
08041,10.573614033411307,2.5829556751631335,5.4474838612462255,4.481330314763123,7.521864910407635
08043,11.24123424021234,2.8099701393497014,6.967856668878567,5.327667551426675,7.989160583941606
08045,10.3985515992758,2.570438543552605,5.643228223697445,4.794135988734661,7.350389760611547
08047,10.439464882943144,2.2,4.8,4.0605351170568555,5.9394648829431445
08049,10.213723300293173,2.462934524640514,5.594680999581181,4.835473963423147,6.9327656010051655
08051,10.345520284348574,2.559357764431916,5.7936879519548965,5.0651550435102335,7.727613678146832
08053,10.4,2.4,5.3,4.6,6.4
08055,10.662047569803518,2.8965873836608065,6.058634953464322,5.355222337125129,9.996794208893485
08057,10.7,2.7,6.5,5.1,7.5
08059,10.08137886684713,2.3033560933564976,5.058442419834888,4.286983354207911,6.800522874496654
08061,11.320088626292469,2.8,7.0799113737075325,5.389955686853767,7.9200886262924675
08063,10.265589068488584,2.7880686552241296,6.401566405599067,5.274887518746875,8.272087985335778
08065,10.469190371991246,2.7794529540481396,6.2075492341356675,5.2336761487965,8.589737417943109
08067,10.077535263548626,2.2578916109873797,4.804281118535017,4.264093046275675,6.451304132640435
08069,10.343522666819084,2.388744190954376,5.0684040677608415,4.447347294094888,6.8303661952015196
08071,10.968187958317252,2.9821497491316094,6.269857197993052,5.4712369741412585,10.19671941335392
08073,11.088814016172506,2.8443059299191376,7.289016172506738,5.301617250673854,7.846327493261456
08075,10.371210355192934,2.889368750383412,6.7065088031409115,5.394448193362372,8.614428562664866
08077,11.388009425195806,2.729374087348998,6.670791849196868,5.140580611973981,7.967308841099164
08079,10.5,2.3,5.1,4.4,6.5
08081,10.926228345659,2.9132205450308986,7.054857663863843,5.434768513828387,8.248505723837503
08083,11.781099118398288,3.1184724396473595,7.2342588778116514,5.569687731729423,9.287945950399603
08085,11.008143091449089,2.840715457245445,6.71207943614522,5.165703266988785,8.42800212775389
08087,11.211420996277978,3.0509254066180596,6.971080405853262,5.494743282516698,9.25048692193953
08089,11.43757494533399,3.2956267193341326,7.332961839599352,5.976736968328983,10.94446638922198
08091,10.036104605776737,2.1999999999999997,4.560967993754879,4.2203356752537085,6.0743950039032
08093,10.4,2.6,6.0,4.8,7.1
08095,10.6,2.7129180730285363,6.3677815280760965,5.054863455047561,8.006535747161706
08097,9.427111469461805,1.9920278169723848,4.0098568836928035,4.02450110864745,5.721850433380366
08099,11.160354306658522,3.00222968845449,6.947057625738139,5.5073304825901035,9.536805131337813
08101,11.212049687689465,3.013900286225907,6.404287748685194,5.347923804689592,10.850117733316415
08103,10.897727272727273,2.7,6.351136363636364,5.048863636363636,7.597727272727273
08105,10.81202005730659,2.9788825214899712,6.274541547277938,5.4538395415472785,10.581704871060172
08107,9.854270206643998,2.2066897724300287,4.740727177609207,4.365818728747057,6.287555584619409
08109,10.415806988352745,2.8,6.073710482529118,5.2579034941763725,9.149084858569053
08111,10.1,2.5,5.4,4.9,7.1
08113,9.82436974789916,2.2565666266506605,4.5760144057623044,4.63358943577431,6.634981992797119
08115,11.32776791000592,3.0086441681468328,7.434872705743043,5.553404381290704,8.72007104795737
08117,9.616809688581315,2.2552249134948097,4.734581314878892,4.458159169550173,6.156000000000001
08119,10.312424242424244,2.2951082251082253,5.063950216450217,4.470238095238095,6.466331168831169
08121,10.965457050987597,2.856361966008268,6.9690858980248045,5.312723932016537,8.003628847037207
08123,11.051058343243987,2.717177065227335,6.091848298417345,4.943454967523557,8.338747026804501
08125,10.615597345132743,2.802528445006321,6.651975347661188,5.283170037926675,8.257806573957017
09001,10.614349855418194,2.5950982771531153,4.8901459432742085,4.561778015869963,8.266230454818556
09003,12.296020077963082,2.9428025002332308,6.085433232906933,5.505217050902831,11.319642050308323
09005,10.65000058379161,2.537188693124102,5.599964972503414,4.883169287890995,7.807483040853736
09007,11.176394129979036,2.4487211740041928,5.1130903933900615,4.6886348501664825,8.177840670859538
09009,11.45482343446606,3.0343384526244277,6.332393282956658,5.198734260162994,10.496088105149527
09011,11.591011253275783,2.7922691536919997,6.306963157083398,5.2760151071373524,9.943640357638353
09013,11.473584956709955,2.683612012987013,6.040010822510823,5.259637445887447,9.176858766233767
09015,11.947711927981995,2.9858919275273363,7.309013617040622,5.7231398758780605,11.296910591284183
10001,11.687057247971925,3.4340085895047956,7.329013438418792,5.8776657481951275,11.74183612210027
10003,10.222390345236917,3.042236422989415,5.655400534177464,5.028369571668811,10.710531605500051
10005,10.865913101014558,3.1080899867666516,6.909267754741951,5.739812527569475,10.426102779003088
11001,11.0,3.2,4.8,4.2,9.2
13001,11.88802277635971,4.4266640486942865,10.07209895935598,7.3091105438837625,15.45277832318869
13003,11.598261117445837,4.679304446978335,9.517217787913339,7.539652223489167,16.86034777651083
13005,11.413193322563274,4.146580506192785,9.199838449111471,6.96661281637049,14.89967689822294
13007,11.4,4.3,8.6,6.9,15.6
13009,11.363132363132364,4.354192654192654,8.235758835758835,6.781566181566181,15.653361053361053
13011,10.9,3.5,9.0,6.7,11.6
