id,well,use,purpose,depth
9802800937977249792,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121433414200,,d.ISGS-WellPurpose.MONIT,18.0
9802800937977249792,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121430069800,,d.ISGS-WellPurpose.WTST,45.0
9802915699503398912,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121792138100,,d.ISGS-WellPurpose.WATER,86.0
9802915699503398912,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121790040200,,d.ISGS-WellPurpose.WATER,57.0
9802915699503398912,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121792219500,,d.ISGS-WellPurpose.WATER,86.0
9802927622332612608,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121792318300,,d.ISGS-WellPurpose.WATER,183.0
9802927622332612608,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121792542900,,d.ISGS-WellPurpose.WATER,182.0
9803052382542626816,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121132299300,,d.ISGS-WellPurpose.WATER,235.0
9803052382542626816,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121132208600,,d.ISGS-WellPurpose.WATER,194.0
9803052382542626816,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121132314800,,d.ISGS-WellPurpose.ENG,0.0
9803052382542626816,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121132449900,,d.ISGS-WellPurpose.ENG,31.0
9803052382542626816,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121132226700,,d.ISGS-WellPurpose.ENG,0.0
9803063755616026624,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121132303900,,d.ISGS-WellPurpose.MONIT,15.0
9803063755616026624,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121132304000,,d.ISGS-WellPurpose.MONIT,13.0
9803063755616026624,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121132189900,,d.ISGS-WellPurpose.WATER,92.0
9803876260349214720,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121974487900,,d.ISGS-WellPurpose.ENG,9.0
9803876260349214720,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121970128100,,d.ISGS-WellPurpose.WATER,1475.0
9803876260349214720,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121974485600,,d.ISGS-WellPurpose.ENG,31.0
9803876260349214720,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121973961100,,d.ISGS-WellPurpose.WATER,116.0
9803876260349214720,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121974487700,,d.ISGS-WellPurpose.ENG,8.0
9803876260349214720,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121974487800,,d.ISGS-WellPurpose.ENG,11.0
9803876260349214720,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121974488000,,d.ISGS-WellPurpose.ENG,13.0
9803876260349214720,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121974485700,,d.ISGS-WellPurpose.ENG,31.0
9803876260349214720,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121974488100,,d.ISGS-WellPurpose.ENG,15.0
9803876260349214720,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121974335000,,d.ISGS-WellPurpose.WATER,168.0
9803876260349214720,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121973222700,,d.ISGS-WellPurpose.WATER,130.0
9804215184808476672,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120970165500,,d.ISGS-WellPurpose.WATER,232.0
9804215184808476672,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120975172000,,d.ISGS-WellPurpose.WATER,113.0
9804215184808476672,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120973130800,,d.ISGS-WellPurpose.WATER,110.0
9804215184808476672,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120972645000,,d.ISGS-WellPurpose.WATER,113.0
9804215184808476672,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120973307000,,d.ISGS-WellPurpose.WATER,43.0
9804215184808476672,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.120970191700,,d.ISGS-WellPurpose.WATER,197.0
9832827363581231104,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121672493400,,d.ISGS-WellPurpose.WATER,31.0
9832843512658264064,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121670150700,,d.ISGS-WellPurpose.WATER,30.0
9832843512658264064,http://sawgraph.spatialai.org/v1/il-isgs-data#d.ISGS-Well.121672673100,,d.ISGS-WellPurpose.WATER,300.0
