fips,lat,lng
19011,41.96557342265613,-91.96369135739376
19013,42.38728570531511,-92.16958545987521
19015,42.0665594720471,-94.0746560662921
19017,42.850768376377886,-92.4554697705386
19019,42.44522971103609,-91.68092829400071
19021,42.675335171845596,-95.10673135005133
19023,42.73872500477388,-92.64374384168624
19025,42.331868169906,-94.73292679799087
19027,41.948954365439405,-94.74327629055313
19031,41.85945278375874,-91.12091214427096
19033,43.1291453330942,-93.08266730384763
19037,43.11422283578689,-92.4851463489789
19039,41.04752497718127,-93.65725416477773
19041,42.948681368322276,-94.91951543793493
19043,42.88775697548418,-91.55476611258932
19045,41.834564269444826,-90.46439061397166
19049,41.63625330938026,-93.87062081163369
19051,40.767770763315724,-92.39617403868624
19055,42.372698469217546,-91.21693875264543
19057,40.89708248024111,-91.12570850019935
19059,43.45812025306499,-94.9402863232834
19061,42.41631205173363,-90.71052665263812
19063,43.33902690268005,-94.69671919390557
19065,42.73282663954019,-91.97347429089488
19067,43.00425110805371,-92.93257850390444
19069,42.802088660712634,-93.09268990198366
19073,42.02718972997985,-94.53665824885195
19075,42.322024145177096,-92.92258929515314
19077,41.635441163604185,-94.35137486771502
19079,42.39110511811413,-93.79939917836512
19081,43.07299510876169,-93.63698029378477
19083,42.41979735267277,-93.30364394234456
19087,41.05224664006644,-91.62265377382106
19089,43.41358882650747,-92.4851463489789
19091,42.82097005200868,-94.17697490987167
19095,41.704268041879466,-92.21874756836328
19097,42.24010067440348,-90.44551999132777
19099,41.61114946001817,-93.19303019493636
19101,40.96848172023419,-91.93435551671608
19103,41.54262236685162,-91.50634049603144
19105,42.22720340657671,-91.13050485612774
19107,41.396478878209926,-92.04201523793382
19109,43.016478469214505,-94.18721779257923
19111,40.70256127994615,-91.35174667523006
19113,41.91081325579737,-91.4966619377197
19115,41.14907537742333,-91.12091214427096
19117,41.09196819745739,-93.21312315570246
19121,41.21330748762202,-93.8808034231562
19123,41.2284948059253,-92.48019919006126
19125,41.203100371157156,-93.10271458072899
19127,42.079094985682026,-93.1629063046507
19131,43.32140394734691,-92.67354117766888
19135,41.01411474489759,-92.72324561226674
19139,41.51294437550557,-90.93907175270651
19147,42.99968302592456,-94.6708708591481
19151,42.65606295067204,-94.6295393597711
19153,41.73646796092816,-93.74858738004168
19157,41.74103061514914,-92.39617403868624
19161,42.358428641516284,-95.00264537404071
19163,41.6251748828783,-90.45495417669464
19169,42.14163082855825,-93.33385473422533
19171,42.17625070419169,-92.38629886868644
19175,41.14460390550023,-94.02867821570423
19177,40.801989558699574,-92.10084864837653
19179,41.09165056427257,-92.25811582284268
19181,41.20529582824827,-93.58633132408127
19183,41.34278423848687,-91.59354595896336
19187,42.37033189621364,-94.21795841592896
19189,43.36393956439733,-93.66739415782293
19191,43.42178755241794,-91.98325938328682
19195,43.35774024638039,-93.25333393176793
19197,42.746135827120504,-93.59645703402045
21001,37.046490467241426,-85.39111463135457
21003,36.721377298939096,-86.26156888964842
21005,37.98847679556229,-85.00775262872435
21007,37.11640849207053,-88.9748931622812
21009,36.97656935174697,-85.97642820341339
21011,38.11645027778512,-83.7677147582912
21013,36.703064283201336,-83.5816148114582
21015,39.01479055805694,-84.73677994693192
21017,38.190754440257074,-84.201527993788
21019,38.3551110085055,-82.68614459766859
21021,37.621752805489265,-84.8828494770625
21023,38.69630550769225,-84.09600559588519
21025,37.55667384396174,-83.34153342076118
21027,37.827991784768464,-86.51481325220742
21029,37.948693722989084,-85.68971213002771
21031,37.17257206963661,-86.75672186719669
21033,37.19812225908968,-87.90896229984351
21037,38.96435684436449,-84.3909990905796
21041,38.6758534438634,-85.11162636754604
