hEntrez	humanSymbol	symbol	mEntrez	log2fc	log2fc_mean	adj_p_value	n_mouse_map	digcfde_bonecat	rdkg_pheno	osteoarthritis	bone_loss_gene	in_digcfde_bg
1997	ELF1	Elf1	13709	-0.258439	-0.258439	0.000424627	1			False	False	True
199786	NIBAN3	Niban3	100037278	-0.874235	-0.874235	0.000339593	1			False	False	True
200185	KRTCAP2	Krtcap2	66059	0.438635	0.438635	5.51215e-07	1			False	False	True
200205	IBA57	Iba57	216792	-0.596295	-0.596295	5.18969e-05	1			False	False	True
200316	APOBEC3F	Apobec3	80287	-0.282373	-0.282373	0.0216227	1			False	False	True
2005	ELK4	Elk4	13714	-0.345882	-0.345882	0.0126368	1	BMD		False	True	True
200916	RPL22L1	Rpl22l1	68028	0.651564	0.651564	0.0149964	1			False	False	True
201191	SAMD14	Samd14	217125	-0.849578	-0.849578	4.95387e-07	1			False	False	True
201232	SLC16A13	Slc16a13	69309	-0.84049	-0.84049	0.000874361	1			False	False	True
201254	CENPX	Cenpx	20892	0.600836	0.600836	0.000390911	1			False	False	True
201266	SLC39A11	Slc39a11	69806	0.450021	0.450021	0.00379034	1	osteoporosis		False	True	True
2014	EMP3	Emp3	13732	0.455698	0.455698	1.51225e-07	1			False	False	True
2015	ADGRE1	Adgre1	13733	0.529518	0.529518	0.000416873	1			False	False	True
201626	PDE12	Pde12	211948	0.192261	0.192261	0.0368073	1	fracture		False	True	True
2017	CTTN	Cttn	13043	-0.764275	-0.764275	0.00451687	1			False	False	True
202018	TAPT1	Tapt1	231225	-0.323211	-0.323211	0.0026201	1	BMD|osteoporosis		False	True	True
2021	ENDOG	Endog	13804	0.528571	0.528571	0.0249793	1			False	False	True
2022	ENG	Eng	13805	-0.523399	-0.523399	0.0275242	1	BMD		False	True	True
202309	GAPT	Gapt	238875	0.657116	0.657116	2.53079e-06	1			False	False	True
2030	SLC29A1	Slc29a1	63959	-0.38184	-0.38184	0.0167376	1			False	False	True
2033	EP300	Ep300	328572	-0.21333	-0.21333	0.0498966	1	BMD|fracture		False	True	True
203328	SUSD3	Susd3	66329	0.448176	0.448176	0.0160752	1			False	False	True
2034	EPAS1	Epas1	13819	-0.741474	-0.741474	0.0196687	1	BMD|fracture		False	True	True
2036	EPB41L1	Epb41l1	13821	-0.932066	-0.932066	0.0196687	1			False	False	True
2037	EPB41L2	Epb41l2	13822	-0.37789	-0.37789	0.0309997	1	BMD		False	True	True
2038	EPB42	Epb42	13828	-0.803643	-0.803643	7.55818e-07	1			False	False	True
2039	DMTN	Dmtn	13829	-1.03247	-1.03247	7.56438e-11	1			False	False	True
204	AK2	Ak2	11637	0.283803	0.283803	0.00215457	1			False	False	True
2040	STOM	Stom	13830	-0.430657	-0.430657	0.00170267	1			False	False	True
205251	MTLN	Mtln	67885	0.450858	0.450858	0.0482553	1			False	False	True
2054	STX2	Stx2	13852	-0.494997	-0.494997	2.3355e-06	1			False	False	True
2057	EPOR	Epor	13857	-0.651209	-0.651209	0.000102494	1	BMD		False	True	True
207	AKT1	Akt1	11651	0.277341	0.277341	0.0104572	1	BMD|fracture		False	True	True
2074	ERCC6	Ercc6	319955	-0.447988	-0.447988	0.0219138	1			False	False	True
208	AKT2	Akt2	11652	0.260335	0.260335	0.0108607	1			False	False	True
2098	ESD	Esd	13885	0.316536	0.316536	0.0159707	1			False	False	True
2099	ESR1	Esr1	13982	-0.392927	-0.392927	0.0389424	1	BMD|fracture|osteoporosis		False	True	True
21	ABCA3	Abca3	27410	-0.447314	-0.447314	0.00342653	1			False	False	True
210	ALAD	Alad	17025	-0.657417	-0.657417	0.00023209	1			False	False	True
2107	ETF1	Etf1	225363	0.293292	0.293292	0.00831753	1			False	False	True
2109	ETFB	Etfb	110826	0.63187	0.63187	0.000275197	1			False	False	True
2123	EVI2A	Evi2a	14017	0.512985	0.512985	0.00012202	1			False	False	True
2135	EXTL2	Extl2	58193	0.468031	0.468031	0.00233168	1			False	False	True
2137	EXTL3	Extl3	54616	-0.407932	-0.407932	0.00761052	1			False	False	True
2145	EZH1	Ezh1	14055	-0.429185	-0.429185	8.47215e-05	1			False	False	True
2146	EZH2	Ezh2	14056	-0.435836	-0.435836	7.20764e-06	1	BMD|fracture		False	True	True
2153	F5	F5	14067	0.392574	0.392574	0.00655807	1			False	False	True
2157	F8	F8	14069	-0.868556	-0.868556	0.0083757	1			False	False	True
2159	F10	F10	14058	0.336242	0.336242	0.0478314	1			False	False	True
2171	FABP5	Fabp5	16592	0.554471	0.554471	0.00156393	1			False	False	True
2177	FANCD2	Fancd2	211651	-0.49438	-0.49438	0.00536722	1			False	False	True
2191	FAP	Fap	14089	-1.00146	-1.00146	0.0425915	1			False	False	True
219402	MTIF3	Mtif3	76366	0.490171	0.490171	0.000537783	1			False	False	True
219539	YPEL4	Ypel4	241525	-0.976833	-0.976833	5.54597e-07	1			False	False	True
219681	ARMC3	Armc3	70882	0.740304	0.740304	0.00705601	1			False	False	True
2197	FAU	Fau	14109	0.464915	0.464915	0.0102964	1			False	False	True
219899	TBCEL	Tbcel	272589	-0.501337	-0.501337	0.00120815	1			False	False	True
219927	MRPL21	Mrpl21	353242	0.376106	0.376106	0.00795687	1			False	False	True
2203	FBP1	Fbp1	14121	0.785241	0.785241	0.00451687	1			False	False	True
220359	TIGD3	Tigd3	332359	-0.450675	-0.450675	0.0359999	1			False	False	True
2205	FCER1A	Fcer1a	14125	0.405914	0.405914	0.0338223	1			False	False	True
2206	MS4A2	Ms4a2	14126	0.536245	0.536245	0.00307003	1			False	False	True
2207	FCER1G	Fcer1g	14127	0.401411	0.401411	0.000898112	1	BMD|fracture		False	True	True
220832	FABP5P3	Fabp5	16592	0.554471	0.554471	0.00156393	1			False	False	False
220972	MARCHF8	Marchf8	71779	-0.700569	-0.700569	9.44441e-07	1			False	False	True
221	ALDH3B1	Aldh3b1	67689	0.663363	0.663363	1.06404e-05	1			False	False	True
221143	EEF1AKMT1	Eef1akmt1	68043	0.45068	0.45068	0.00256793	1			False	False	True
221150	SKA3	Ska3	219114	-0.407648	-0.407648	0.00530473	1			False	False	True
2212	FCGR2A	Fcgr3	14131	0.485577	0.485577	1.23476e-06	1			False	False	True
221294	NT5DC1	Nt5dc1	319638	0.315418	0.315418	0.00821087	1			False	False	True
2213	FCGR2B	Fcgr3	14131	0.485577	0.485577	1.23476e-06	1			False	False	True
2214	FCGR3A	Fcgr4	246256	0.723794	0.723794	8.7556e-08	1			False	False	True
221421	RSPH9	Rsph9	75564	-0.708591	-0.708591	0.0223	1			False	False	True
221491	SMIM29	Smim29	106672	0.358728	0.358728	0.0179877	1	BMD		False	True	True
2215	FCGR3B	Fcgr4	246256	0.723794	0.723794	8.7556e-08	1			False	False	True
221692	PHACTR1	Phactr1	218194	-1.61828	-1.61828	0.0212644	1			False	False	True
221830	POLR1F	Polr1f	28071	0.310028	0.310028	0.0403031	1			False	False	True
2219	FCN1	Fcnb	14134	0.579017	0.579017	7.73403e-06	1	BMD		False	True	True
221908	PPP1R35	Ppp1r35	69871	0.462736	0.462736	0.00581695	1			False	False	True
221960	CCZ1B	Ccz1	231874	0.236227	0.236227	0.00619994	1	BMD		False	True	True
222	ALDH3B2	Aldh3b2	621603	-0.998152	-0.998152	0.00460147	1			False	False	True
2220	FCN2	Fcnb	14134	0.579017	0.579017	7.73403e-06	1			False	False	True
222166	MTURN	Mturn	68235	-0.764309	-0.764309	7.68384e-07	1	BMD|fracture		False	True	True
2222	FDFT1	Fdft1	14137	-0.301027	-0.301027	0.0403127	1			False	False	True
222642	TSPO2	Tspo2	70026	-0.577056	-0.577056	0.00121666	1			False	False	True
222950	NYAP1	Nyap1	243300	-0.757094	-0.757094	0.0390848	1			False	False	True
223	ALDH9A1	Aldh9a1	56752	0.315408	0.315408	0.00707803	1			False	False	True
223082	ZNRF2	Znrf2	387524	0.280418	0.280418	0.0208004	1	BMD		False	True	True
2235	FECH	Fech	14151	-0.44074	-0.44074	0.0129878	1			False	False	True
2241	FER	Fer	14158	0.456129	0.456129	5.18969e-05	1	BMD|fracture		False	True	True
225	ABCD2	Abcd2	26874	0.424447	0.424447	1.505e-05	1			False	False	True
2277	VEGFD	Vegfd	14205	-1.74408	-1.74408	0.00460147	1			False	False	True
22797	TFEC	Tfec	21426	0.430106	0.430106	0.00338133	1	BMD|osteoporosis		False	True	True
2280	FKBP1A	Fkbp1a	14225	0.269207	0.269207	0.0349621	1	BMD|fracture		False	True	True
22800	RRAS2	Rras2	66922	0.362787	0.362787	0.00648911	1	BMD		False	True	True
22807	IKZF2	Ikzf2	22779	0.427863	0.427863	0.0379851	1			False	False	True
22849	CPEB3	Cpeb3	208922	-0.892178	-0.892178	5.57356e-05	1			False	False	True
2286	FKBP2	Fkbp2|Gm51400	14227	0.373638	0.373638	0.00651348	1			False	False	True
2287	FKBP3	Fkbp3	30795	0.626536	0.626536	7.93402e-05	1			False	False	True
22880	MORC2	Morc2a	74522	-0.277006	-0.277006	0.0153065	1			False	False	True
22881	ANKRD6	Ankrd6	140577	-0.84892	-0.84892	0.0101507	1			False	False	True
22890	ZBTB1	Zbtb1	268564	-0.234031	-0.234031	0.017982	1			False	False	True
22897	CEP164	Cep164	214552	-0.635448	-0.635448	0.00691411	1	osteoporosis		False	True	True
22906	TRAK1	Trak1	67095	-0.399341	-0.399341	0.0372911	1			False	False	True
22918	CD93	Cd93	17064	-0.673916	-0.673916	0.000260508	1			False	False	True
22921	MSRB2	Msrb2	76467	0.437689	0.437689	0.00242267	1			False	False	True
22928	SEPHS2	Sephs2	20768	0.399475	0.399475	0.00110411	1			False	False	True
22938	SNW1	Snw1	66354	0.188131	0.188131	0.042177	1			False	False	True
22948	CCT5	Cct5	12465	0.243088	0.243088	0.0404416	1	BMD		False	True	True
22949	PTGR1	Ptgr1	67103	0.522233	0.522233	2.17912e-05	1			False	False	True
22974	TPX2	Tpx2	72119	-0.400693	-0.400693	0.00483732	1			False	False	True
22976	PAXIP1	Paxip1	55982	-0.441806	-0.441806	0.000369224	1	osteoporosis		False	True	True
22981	NINL	Ninl	78177	-1.2104	-1.2104	2.60797e-10	1			False	False	True
22985	ACIN1	Acin1	56215	-0.306805	-0.306805	0.0313774	1			False	False	True
22994	CEP131	Cep131	12009	0.658397	0.658397	0.0164627	1			False	False	True
22995	CEP152	Cep152	99100	-0.32368	-0.32368	0.0302739	1			False	False	True
22996	TTC39A	Ttc39a	230603	-0.919209	-0.919209	0.000820566	1			False	False	True
23002	DAAM1	Daam1	208846	-0.507298	-0.507298	0.00258543	1	BMD		False	True	True
23035	PHLPP2	Phlpp2	244650	-0.728523	-0.728523	6.20138e-06	1			False	False	True
23039	XPO7	Xpo7	65246	-0.883356	-0.883356	2.22191e-07	1			False	False	True
2305	FOXM1	Foxm1	14235	-0.530784	-0.530784	0.00014133	1			False	False	True
23052	ENDOD1	Endod1	71946	-0.708191	-0.708191	5.55534e-07	1			False	False	True
23074	UHRF1BP1L	Uhrf1bp1l	75089	0.277422	0.277422	0.0123576	1			False	False	True
2308	FOXO1	Foxo1	56458	-0.568918	-0.568918	0.0140452	1	BMD|fracture		False	True	True
2309	FOXO3	Foxo3	56484	-0.562254	-0.562254	0.000793748	1			False	False	True
23093	TTLL5	Ttll5	320244	-0.474089	-0.474089	0.0142597	1			False	False	True
231	AKR1B1	Akr1b1	11677	0.318645	0.318645	0.0152662	1			False	False	True
2310	FOXO3B	Foxo3	56484	-0.562254	-0.562254	0.000793748	1			False	False	False
2313	FLI1	Fli1	14247	0.28734	0.28734	0.00153675	1			False	False	True
23131	GPATCH8	Gpatch8	237943	-0.42019	-0.42019	0.00495739	1			False	False	True
23139	MAST2	Mast2	17776	-0.610496	-0.610496	1.52641e-05	1	BMD|fracture		False	True	True
23149	FCHO1	Fcho1	74015	-0.527466	-0.527466	0.000215956	1			False	False	True
23150	FRMD4B	Frmd4b	232288	-0.786673	-0.786673	0.0377431	1	BMD		False	True	True
23158	TBC1D9	Tbc1d9	71310	-0.397012	-0.397012	0.0389728	1			False	False	True
23162	MAPK8IP3	Mapk8ip3	30957	-0.494509	-0.494509	0.000967049	1		Osteoporosis|Osteopenia	False	True	True
23168	RTF1	Rtf1	76246	-0.356625	-0.356625	0.00482632	1	BMD		False	True	True
23170	TTLL12	Ttll12	223723	-0.507216	-0.507216	0.00938156	1			False	False	True
23175	LPIN1	Lpin1	14245	-0.379981	-0.379981	0.0174413	1			False	False	True
23176	SEPTIN8	Septin8	20362	-0.662503	-0.662503	3.7332e-05	1			False	False	True
23178	PASK	Pask	269224	-0.448703	-0.448703	0.00331205	1			False	False	True
23179	RGL1	Rgl1	19731	-0.880279	-0.880279	0.000104655	1			False	False	True
23192	ATG4B	Atg4b	66615	-0.255259	-0.255259	0.0232344	1			False	False	True
23199	GSE1	Gse1	382034	-0.712466	-0.712466	4.13995e-05	1			False	False	True
23201	FAM168A	Fam168a	319604	-0.527342	-0.527342	0.0158789	1			False	False	True
2321	FLT1	Flt1	14254	-0.522235	-0.522235	0.0244046	1	BMD		False	True	True
23211	ZC3H4	Zc3h4	330474	-0.361563	-0.361563	0.0495328	1			False	False	True
23235	SIK2	Sik2	235344	-0.250058	-0.250058	0.0383475	1			False	False	True
2324	FLT4	Flt4	14257	-1.12351	-1.12351	0.0367265	1			False	False	True
23240	TMEM131L	Tmem131l	229473	-0.39688	-0.39688	0.00908189	1	fracture		False	True	True
23241	PACS2	Pacs2	217893	-0.38446	-0.38446	0.00291214	1			False	False	True
23247	KATNIP	Katnip	233865	-0.329358	-0.329358	0.0314066	1			False	False	True
23256	SCFD1	Scfd1	76983	0.209666	0.209666	0.0347724	1			False	False	True
23266	ADGRL2	Adgrl2	99633	-0.594613	-0.594613	0.0195998	1			False	False	True
23269	MGA	Mga	29808	-0.279409	-0.279409	0.0439885	1			False	False	True
23271	CAMSAP2	Camsap2	67886	-0.575766	-0.575766	0.00111742	1			False	False	True
23293	SMG6	Smg6	103677	-0.468494	-0.468494	0.000411774	1	BMD|fracture		True	True	True
23299	BICD2	Bicd2	76895	-0.258492	-0.258492	0.0363389	1			False	False	True
23303	KIF13B	Kif13b	16554	-0.364411	-0.364411	0.0168442	1			False	False	True
23306	NEMP1	1700012D01Rik|Nemp1	210035	-0.541292	-0.541292	9.91452e-05	1			False	False	True
23309	SIN3B	Sin3b	20467	0.273773	0.273773	0.0394587	1			False	False	True
23310	NCAPD3	Ncapd3	78658	-0.485467	-0.485467	5.47434e-05	1			False	False	True
23315	SLC9A8	Slc9a8	77031	-0.556606	-0.556606	2.58971e-05	1			False	False	True
23321	TRIM2	Trim2	80890	-0.660621	-0.660621	0.0170294	1			False	False	True
23335	WDR7	Wdr7	104082	-0.492385	-0.492385	4.41856e-05	1			False	False	True
23336	SYNM	Synm	233335	-1.09702	-1.09702	0.0151104	1			False	False	True
23353	SUN1	Sun1	77053	-0.479739	-0.479739	0.000269817	1	BMD		False	True	True
23360	FNBP4	Fnbp4	55935	-0.45809	-0.45809	0.00413861	1			False	False	True
23362	PSD3	Psd3	234353	-0.542304	-0.542304	0.00145807	1	BMD|fracture|osteoporosis		False	True	True
23365	ARHGEF12	Arhgef12	69632	-0.819332	-0.819332	1.90525e-07	1			False	False	True
23366	KIAA0895	9530077C05Rik	68283	0.481367	0.481367	0.0452355	1			False	False	True
23371	TNS2	Tns2	209039	-1.13	-1.13	0.0290631	1			False	False	True
23389	MED13L	Med13l	76199	-0.442814	-0.442814	0.00206762	1	BMD|osteoporosis		False	True	True
23394	ADNP	Adnp	11538	-0.467607	-0.467607	0.03512	1			False	False	True
23397	NCAPH	Ncaph	215387	-0.465682	-0.465682	0.00021888	1			False	False	True
23406	COTL1	Cotl1	72042	0.450457	0.450457	0.00477668	1			False	False	True
23412	COMMD3	Commd3	12238	0.337695	0.337695	0.0240135	1			False	False	True
23421	ITGB3BP	Itgb3bp	67733	0.798741	0.798741	0.00195035	1			False	False	True
23423	TMED3	Tmed3	66111	0.489085	0.489085	4.30657e-06	1			False	False	True
23433	RHOQ	Rhoq	104215	-0.241842	-0.241842	0.028361	1			False	False	True
23456	ABCB10	Abcb10	56199	-0.760457	-0.760457	7.66252e-09	1			False	False	True
23457	ABCB9	Abcb9	56325	-0.482987	-0.482987	0.00389968	1			False	False	True
23466	CBX6	Cbx6	494448	-0.731879	-0.731879	1.3653e-07	1			False	False	True
23468	CBX5	Cbx5	12419	-0.390844	-0.390844	0.000499663	1			False	False	True
23474	ETHE1	Ethe1	66071	0.465498	0.465498	0.00135065	1			False	False	True
23478	SEC11A	Sec11a	56529	0.428964	0.428964	0.00185512	1			False	False	True
23483	TGDS	Tgds	76355	0.42631	0.42631	0.00173597	1			False	False	True
23484	LEPROTL1	Leprotl1	68192	0.281954	0.281954	0.032106	1			False	False	True
23505	TMEM131	Tmem131	56030	-0.478663	-0.478663	0.00296671	1			False	False	True
23509	POFUT1	Pofut1	140484	-0.273164	-0.273164	0.0263937	1	BMD		False	True	True
23518	R3HDM1	R3hdm1	226412	-0.382974	-0.382974	0.0109832	1			False	False	True
23523	CABIN1	Cabin1	104248	-0.312566	-0.312566	0.0338714	1	BMD		False	True	True
23528	ZNF281	Zfp281	226442	0.226612	0.226612	0.0302739	1			False	False	True
23547	LILRA4	Pira11|Pira6|Pira7|Pira12	100038909	0.413823	0.370379	4.51838e-06	3			False	False	True
23567	ZNF346	Zfp346	26919	-0.538343	-0.538343	0.00100796	1			False	False	True
2357	FPR1	Fpr1	14293	0.603539	0.603539	7.71835e-10	1			False	False	True
2358	FPR2	Fpr2	14289	0.927586	0.927586	6.5918e-24	1			False	False	True
23585	TMEM50A	Tmem50a	71817	0.297479	0.297479	0.00421354	1			False	False	True
23587	ELP5	Elp5	54351	0.375546	0.375546	0.00313003	1			False	False	True
23589	CARHSP1	Carhsp1	52502	-0.258509	-0.258509	0.0353475	1			False	False	True
23597	ACOT9	Acot9	56360	0.468039	0.468039	1.16065e-05	1			False	False	True
23601	CLEC5A	Clec5a	23845	0.575207	0.575207	0.000834673	1			False	False	True
23604	DAPK2	Dapk2	13143	-0.499828	-0.499828	0.00100277	1	osteoporosis		False	True	True
23607	CD2AP	Cd2ap	12488	-0.362886	-0.362886	0.0111216	1			False	False	True
23613	ZMYND8	Zmynd8	228880	-0.405872	-0.405872	0.00959469	1			False	False	True
23640	HSPBP1	Hspbp1	66245	0.397983	0.397983	0.0106582	1			False	False	True
23645	PPP1R15A	Ppp1r15a	17872	-0.636495	-0.636495	0.000366794	1			False	False	True
23648	SSBP3	Ssbp3	72475	-0.451547	-0.451547	0.00870213	1			False	False	True
23649	POLA2	Pola2	18969	-0.307628	-0.307628	0.032156	1			False	False	True
23657	SLC7A11	Slc7a11	26570	0.990636	0.990636	0.000297428	1			False	False	True
23658	LSM5	Lsm5	66373	0.643788	0.643788	1.23533e-05	1			False	False	True
23741	EID1	Eid1	58521	0.331373	0.331373	0.0215901	1			False	False	True
23753	SDF2L1	Sdf2l1	64136	0.609954	0.609954	0.000221464	1			False	False	True
23770	FKBP8	Fkbp8	14232	0.305128	0.305128	0.00317061	1	BMD		False	True	True
23780	APOL2	Apol11a	626615	-2.1317	-1.464551	2.53484e-07	4			False	False	True
23787	MTCH1	Mtch1	56462	0.294897	0.294897	0.00217086	1			False	False	True
241	ALOX5AP	Alox5ap	11690	0.557308	0.557308	7.68384e-07	1			False	False	True
24137	KIF4A	Kif4	16571	-0.425086	-0.425086	1.55475e-05	1			False	False	True
24146	CLDN15	Cldn15	60363	0.547741	0.547741	1.34926e-05	1			False	False	True
245802	MS4A6E	Ms4a6d	68774	0.941407	0.6407123333333333	7.34373e-06	3	BMD		False	True	True
246	ALOX15	Alox15	11687	0.91203	0.91203	0.000580877	1			False	False	True
246243	RNASEH1	Rnaseh1	19819	0.417245	0.417245	0.00796159	1			False	False	True
249	ALPL	Alpl	11647	-1.08639	-1.08639	0.00085245	1	BMD|fracture	Fracture	False	True	True
2512	FTL	Ftl1	14325	0.435685	0.435685	0.000518812	1			False	False	True
2519	FUCA2	Fuca2	66848	0.51079	0.51079	1.9174e-05	1			False	False	True
2526	FUT4	Fut4	14345	0.424355	0.424355	0.0179946	1			False	False	True
252983	STXBP4	Stxbp4	20913	-0.607277	-0.607277	0.00729619	1			False	False	True
2530	FUT8	Fut8	53618	0.24809	0.24809	0.0299768	1	BMD		False	True	True
2531	KDSR	Kdsr	70750	0.258797	0.258797	0.0173615	1			False	False	True
2532	ACKR1	Ackr1	13349	-0.867196	-0.867196	3.13427e-07	1			False	False	True
254048	UBN2	Ubn2	320538	-0.481431	-0.481431	0.00385214	1			False	False	True
254102	EHBP1L1	Ehbp1l1	114601	-0.374825	-0.374825	0.00764883	1	BMD		False	True	True
254122	SNX32	Snx32	225861	-0.512219	-0.512219	0.0133572	1			False	False	True
254170	FBXO33	Fbxo33	70611	0.254712	0.254712	0.036905	1			False	False	True
254359	ZDHHC24	Zdhhc24	70605	-0.570281	-0.570281	7.16787e-05	1			False	False	True
254394	MCM9	Mcm9	71567	-0.308271	-0.308271	0.020117	1			False	False	True
254427	PROSER2	Proser2	227545	-0.795646	-0.795646	0.0319634	1			False	False	True
254552	NUDT8	Nudt8	66387	0.448451	0.448451	0.0358755	1			False	False	True
2547	XRCC6	Xrcc6	14375	-0.445545	-0.445545	0.000907018	1			False	False	True
254863	TMEM256	Tmem256	69186	0.382423	0.382423	0.0440543	1			False	False	True
2549	GAB1	Gab1	14388	-0.59862	-0.59862	0.00210345	1			False	False	True
255043	TMEM86B	Tmem86b	68255	-0.668208	-0.668208	5.4969e-07	1			False	False	True
255308	EIF2S3B	Eif2s3y	26908	0.343688	0.343688	0.0274708	1			False	False	True
255403	ZNF718	Zfp958	233987	0.366215	0.366215	0.0492027	1			False	False	True
255488	RNF144B	Rnf144b	218215	0.453843	0.453843	0.00032043	1	osteoporosis		False	True	True
255758	DYNLT2B	Dynlt2b	66061	0.769773	0.769773	1.89774e-06	1			False	False	True
255809	C19orf38	AB124611	382062	0.497761	0.497761	2.45745e-05	1			False	False	True
255928	SYT14	Syt14	329324	-1.2072	-1.2072	1.52473e-05	1			False	False	True
256281	NUDT14	Nudt14	66174	0.457689	0.457689	0.0248154	1			False	False	True
256302	NATD1	Natd1	24083	-0.537415	-0.537415	0.00116296	1			False	False	True
256394	SERPINA11	Serpina11	380780	0.93784	0.93784	0.0382799	1			False	False	True
256987	SERINC5	Serinc5	218442	-0.711615	-0.711615	2.43049e-08	1			False	False	True
257000	TINCR	Tincr	100504425	-0.900828	-0.900828	0.0463571	1			False	False	True
257160	RNF214	Rnf214	235315	-0.386148	-0.386148	0.0320337	1			False	False	True
257397	TAB3	Tab3	66724	-0.383903	-0.383903	0.0394702	1			False	False	True
25764	HYPK	Hypk	67693	0.409151	0.409151	0.0347949	1			False	False	True
25766	PRPF40B	Prpf40b	54614	-0.896533	-0.896533	0.0392274	1			False	False	True
25793	FBXO7	Fbxo7	69754	-0.411537	-0.411537	0.00297266	1			False	False	True
25804	LSM4	Lsm4	50783	0.337269	0.337269	0.0296217	1			False	False	True
25814	ATXN10	Atxn10	54138	0.437889	0.437889	0.00730406	1			False	False	True
25816	TNFAIP8	Tnfaip8	106869	0.353715	0.353715	7.3005e-05	1			False	False	True
25824	PRDX5	Prdx5	54683	0.722055	0.722055	6.90442e-10	1			False	False	True
25828	TXN2	Txn2	56551	0.242647	0.242647	0.0301931	1			False	False	True
25836	NIPBL	Nipbl	71175	-0.221655	-0.221655	0.0363416	1	BMD|fracture|osteoporosis		False	True	True
2584	GALK1	Galk1	14635	0.58917	0.58917	0.00258543	1			False	False	True
25840	METTL7A	Mettl7a1	70152	-0.467506	-0.467506	0.00103519	1			False	False	True
25847	ANAPC13	Anapc13	69010	0.363975	0.363975	0.00313003	1			False	False	True
2585	GALK2	Galk2	69976	0.255358	0.255358	0.0179743	1			False	False	True
25861	WHRN	Whrn	73750	-0.896431	-0.896431	0.0377431	1			False	False	True
25862	USP49	Usp49	224836	-0.838838	-0.838838	4.35025e-07	1			False	False	True
25873	RPL36	Rpl36	54217	0.451584	0.451584	0.00914825	1			False	False	True
25874	MPC2	Mpc2	70456	0.502487	0.502487	0.0011763	1			False	False	True
25875	LETMD1	Letmd1	68614	-0.289147	-0.289147	0.018202	1			False	False	True
25876	SPEF1	Spef1	70997	-0.606655	-0.606655	0.004751	1			False	False	True
25879	DCAF13	Dcaf13	223499	0.327569	0.327569	0.00311144	1			False	False	True
25880	TMEM186	Tmem186	66690	-0.286014	-0.286014	0.00495107	1			False	False	True
25893	TRIM58	Trim58	216781	-0.911092	-0.911092	7.73403e-06	1			False	False	True
25896	INTS7	Ints7	77065	-0.368881	-0.368881	0.0015056	1			False	False	True
25911	DPCD	Dpcd	226162	0.402206	0.402206	0.0316561	1			False	False	True
25912	C1orf43	4933434E20Rik	99650	0.327624	0.327624	0.0410673	1			False	False	True
259249	MRGPRX1	Mrgpra2b	235712	0.498762	0.498762	0.00918752	1			False	False	True
25925	ZNF521	Zfp521	225207	-1.05236	-1.05236	0.0100275	1	BMD|fracture		False	True	True
259266	ASPM	Aspm	12316	-0.447042	-0.447042	0.00427935	1			False	False	True
259308	FAM205A	Fam205a1	433698	-1.11801	-1.11801	0.0409577	1			False	False	True
25932	CLIC4	Clic4	29876	-0.500722	-0.500722	0.000452851	1			False	False	True
25934	NIPSNAP3A	Nipsnap3b	66536	0.371326	0.371326	0.00271768	1			False	False	True
25957	PNISR	Pnisr	66625	-0.408756	-0.408756	0.00475087	1			False	False	True
25961	NUDT13	Nudt13	67725	-0.620389	-0.620389	0.00594815	1			False	False	True
2597	GAPDH	Gapdh	14433	0.543343	0.543343	0.000416873	1			False	False	True
25972	UNC50	Unc50	67387	0.387706	0.387706	0.0100314	1			False	False	True
25975	EGFL6	Egfl6	54156	-1.28057	-1.28057	0.0168569	1			False	False	True
25978	CHMP2B	Chmp2b	68942	0.25224	0.25224	0.0178963	1			False	False	True
25979	DHRS7B	Dhrs7b	216820	0.494636	0.494636	0.000841333	1			False	False	True
25983	NGDN	Ngdn	68966	0.464367	0.464367	0.000435826	1			False	False	True
25988	HINFP	Hinfp	102423	-0.450221	-0.450221	0.00372943	1			False	False	False
25992	SNED1	Sned1	208777	-0.760551	-0.760551	0.0332064	1			False	False	True
25998	IBTK	Ibtk	108837	-0.380412	-0.380412	0.000693583	1	fracture		False	True	True
26005	C2CD3	C2cd3	277939	-0.330593	-0.330593	0.0390614	1			False	False	True
26011	TENM4	Tenm4	23966	-1.27551	-1.27551	0.0191696	1	BMD		False	True	True
26017	FAM32A	Fam32a	67922	0.36163	0.36163	0.00159882	1			False	False	True
26034	IPCEF1	Ipcef1	320495	0.368203	0.368203	0.00496294	1	BMD		False	True	True
26043	UBXN7	Ubxn7	224111	-0.351335	-0.351335	0.00180413	1			False	False	True
26099	SZRD1	Szrd1	213491	0.217862	0.217862	0.0184161	1			False	False	True
26100	WIPI2	Wipi2	74781	-0.400812	-0.400812	2.08471e-06	1			False	False	True
26130	GAPVD1	Gapvd1	66691	-0.392057	-0.392057	1.48526e-06	1			False	False	True
26135	SERBP1	Serbp1	66870	0.260945	0.260945	0.0296217	1			False	False	True
26136	TES	Tes	21753	0.357292	0.357292	0.00407008	1			False	False	True
2615	LRRC32	Lrrc32	434215	-0.996816	-0.996816	0.00973029	1			False	False	True
26205	GMEB2	Gmeb2	229004	-0.303224	-0.303224	0.00966244	1			False	False	True
26227	PHGDH	Phgdh	236539	0.577525	0.577525	0.000518386	1			False	False	True
26229	B3GAT3	B3gat3	72727	0.241091	0.241091	0.0142106	1			False	False	True
2623	GATA1	Gata1	14460	-0.485538	-0.485538	0.00384981	1	BMD|fracture	Osteoporosis|Osteopenia|Fracture	False	True	True
