DTXSID,abbr,chemLabel,assayName,entrez,ac50_uM,symbol
DTXSID4022442,BPB,Bisphenol B,TOX21_DT40_657,5980,44.664323622099,REV3L
DTXSID4022442,BPB,Bisphenol B,TOX21_ERR_Antagonist,2101,50.4648043092803,ESRRA
DTXSID4022442,BPB,Bisphenol B,TOX21_ERa_BLA_Antagonist_ratio,2099,4.93136191750161,ESR1
DTXSID4022442,BPB,Bisphenol B,TOX21_ERa_LUC_VM7_Agonist,2099,0.114410681859983,ESR1
DTXSID4022442,BPB,Bisphenol B,TOX21_ERa_LUC_VM7_Agonist_10nM_ICI182780,2099,6.55633161368404,ESR1
DTXSID4022442,BPB,Bisphenol B,TOX21_ERa_LUC_VM7_Antagonist_0.1nM_E2,2099,49.7027328850893,ESR1
DTXSID4022442,BPB,Bisphenol B,TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2,2099,81.5251973525656,ESR1
DTXSID4022442,BPB,Bisphenol B,TOX21_ERb_BLA_Antagonist_ratio,2100,0.247278323254457,ESR2
DTXSID4022442,BPB,Bisphenol B,TOX21_FXR_BLA_antagonist_ratio,9971,57.1771985392915,NR1H4
DTXSID4022442,BPB,Bisphenol B,TOX21_GR_BLA_Antagonist_ratio,2908,38.8356143182901,NR3C1
DTXSID4022442,BPB,Bisphenol B,TOX21_PGC_ERR_Antagonist,2101,48.7093831217972,ESRRA
DTXSID4022442,BPB,Bisphenol B,TOX21_PPARd_BLA_antagonist_ratio,5467,28.7228849861649,PPARD
DTXSID4022442,BPB,Bisphenol B,TOX21_PPARg_BLA_antagonist_ratio,5468,8.90368654246484,PPARG
DTXSID4022442,BPB,Bisphenol B,TOX21_PR_BLA_Antagonist_ratio,5241,5.8928233515862,PGR
DTXSID4022442,BPB,Bisphenol B,TOX21_PXR_Agonist,8856,7.39576938294383,NR1I2
DTXSID4022442,BPB,Bisphenol B,TOX21_RAR_LUC_Antagonist,5914,53.6862669567883,RARA
DTXSID4022442,BPB,Bisphenol B,TOX21_SBE_BLA_Antagonist_ratio,4086,49.1447470298247,SMAD1
DTXSID4022442,BPB,Bisphenol B,TOX21_SHH_3T3_GLI3_Antagonist,6469,26.8699332831121,SHH
DTXSID4022442,BPB,Bisphenol B,TOX21_TR_LUC_GH3_Antagonist,7067,54.1060077886669,THRA
DTXSID4022442,BPB,Bisphenol B,TOX21_TSHR_HTRF_Agonist_ratio,7253,68.5315419670839,TSHR
DTXSID4022442,BPB,Bisphenol B,TOX21_p53_BLA_p1_ratio,7157,77.8808284967437,TP53
DTXSID4022442,BPB,Bisphenol B,TOX21_p53_BLA_p2_ratio,7157,56.2029511430655,TP53
DTXSID4022442,BPB,Bisphenol B,TOX21_p53_BLA_p3_ratio,7157,73.8402022394607,TP53
DTXSID4022442,BPB,Bisphenol B,TOX21_p53_BLA_p4_ratio,7157,62.5491674981829,TP53
DTXSID4022442,BPB,Bisphenol B,TOX21_p53_BLA_p5_ratio,7157,73.7925739868114,TP53
DTXSID4022442,BPB,Bisphenol B,UPITT_HCI_U2OS_AR_TIF2_Nucleoli_Agonist,367,17.4801618749965,AR
DTXSID4022442,BPB,Bisphenol B,UPITT_HCI_U2OS_AR_TIF2_Nucleoli_Antagonist,367,18.1282850441683,AR
DTXSID4022442,BPB,Bisphenol B,UPITT_HCI_U2OS_AR_TIF2_Nucleoli_Cytoplasm_Ratio_Agonist,367,23.0742157403819,AR
DTXSID4022442,BPB,Bisphenol B,UPITT_HCI_U2OS_AR_TIF2_Nucleoli_Cytoplasm_Ratio_Antagonist,367,7.93337532352666,AR
DTXSID4022446,BPF,"2,2'-Bisphenol F",ACEA_AR_antagonist_80hr,367,2.08702166345031,AR
DTXSID4022446,BPF,"2,2'-Bisphenol F",ATG_EGR_CIS_up,1958,77.8202250472781,EGR1
DTXSID4022446,BPF,"2,2'-Bisphenol F",ATG_ERE_CIS_up,2099,30.2579536723952,ESR1
DTXSID4022446,BPF,"2,2'-Bisphenol F",ATG_ERa_TRANS_up,2099,34.8715669669501,ESR1
DTXSID4022446,BPF,"2,2'-Bisphenol F",ATG_HIF1a_CIS_up,3091,123.562608155525,HIF1A
DTXSID4022446,BPF,"2,2'-Bisphenol F",ATG_MRE_CIS_up,4520,117.577400957063,MTF1
DTXSID4022446,BPF,"2,2'-Bisphenol F",ATG_NRF2_ARE_CIS_up,4780,41.0017494822805,NFE2L2
DTXSID4022446,BPF,"2,2'-Bisphenol F",ATG_Oct_MLP_CIS_up,5451,85.4067031787066,POU2F1
DTXSID4022446,BPF,"2,2'-Bisphenol F",ATG_PPARg_TRANS_up,5468,60.8268597308669,PPARG
DTXSID4022446,BPF,"2,2'-Bisphenol F",ATG_PPRE_CIS_up,5465,77.9483962821377,PPARA
DTXSID4022446,BPF,"2,2'-Bisphenol F",ATG_PXRE_CIS_up,8856,27.1672968310297,NR1I2
DTXSID4022446,BPF,"2,2'-Bisphenol F",ATG_Pax6_CIS_up,5080,107.550783613869,PAX6
DTXSID4022446,BPF,"2,2'-Bisphenol F",ATG_SREBP_CIS_up,6720,67.676642154087,SREBF1
DTXSID4022446,BPF,"2,2'-Bisphenol F",ATG_VDRE_CIS_up,7421,120.979282867884,VDR
DTXSID4022446,BPF,"2,2'-Bisphenol F",ATG_Xbp1_CIS_up,7494,87.4098495845734,XBP1
DTXSID4022446,BPF,"2,2'-Bisphenol F",ATG_hERa_XSP2_up,2099,9.17941092510399,ESR1
DTXSID4022446,BPF,"2,2'-Bisphenol F",ATG_hERb_XSP2_up,2100,11.9997955529743,ESR2
DTXSID4022446,BPF,"2,2'-Bisphenol F",ATG_hPPARg_XSP2_up,5468,24.4037164486063,PPARG
DTXSID4022446,BPF,"2,2'-Bisphenol F",ATG_mPXR_XSP2_up,8856,15.740546657141,NR1I2
DTXSID4022446,BPF,"2,2'-Bisphenol F",OT_ER_ERaERb_0480,2099,27.1770573348373,ESR1
DTXSID4022446,BPF,"2,2'-Bisphenol F",OT_ER_ERaERb_1440,2099,55.1808759808047,ESR1
DTXSID4022446,BPF,"2,2'-Bisphenol F",OT_ER_ERbERb_0480,2100,34.0168185547679,ESR2
DTXSID4022446,BPF,"2,2'-Bisphenol F",OT_ER_ERbERb_1440,2100,15.1573710046061,ESR2
DTXSID4022446,BPF,"2,2'-Bisphenol F",TOX21_ARE_BLA_agonist_ratio,4780,40.0250073736765,NFE2L2
DTXSID4022446,BPF,"2,2'-Bisphenol F",TOX21_AR_BLA_Antagonist_ratio,367,46.5819086851659,AR
DTXSID4022446,BPF,"2,2'-Bisphenol F",TOX21_AR_LUC_MDAKB2_Antagonist_0.5nM_R1881,367,15.0034093454335,AR
DTXSID4022446,BPF,"2,2'-Bisphenol F",TOX21_DT40_100,8438,45.1506826022486,RAD54L
DTXSID4022446,BPF,"2,2'-Bisphenol F",TOX21_ERb_BLA_Antagonist_ratio,2100,45.8311167111699,ESR2
DTXSID4022446,BPF,"2,2'-Bisphenol F",TOX21_PPARg_BLA_antagonist_ratio,5468,2.18459195910784,PPARG
DTXSID4022446,BPF,"2,2'-Bisphenol F",TOX21_PR_BLA_Antagonist_ratio,5241,34.8600772201025,PGR
DTXSID4022446,BPF,"2,2'-Bisphenol F",TOX21_PXR_Agonist,8856,57.1008574316355,NR1I2
DTXSID4022446,BPF,"2,2'-Bisphenol F",TOX21_SHH_3T3_GLI3_Antagonist,6469,32.0639519845543,SHH
DTXSID4022446,BPF,"2,2'-Bisphenol F",UPITT_HCI_U2OS_AR_TIF2_Nucleoli_Antagonist,367,16.0935951822652,AR
DTXSID4038899,TBu-EBP,Tetrabutyl ethylidenebisphenol,ATG_FXR_TRANS_up,9971,2.89544916707842,NR1H4
DTXSID4038899,TBu-EBP,Tetrabutyl ethylidenebisphenol,ATG_IR1_CIS_up,9971,1.56511109158936,NR1H4
DTXSID4038899,TBu-EBP,Tetrabutyl ethylidenebisphenol,ATG_PXRE_CIS_up,8856,0.080000000001484,NR1I2
DTXSID4038899,TBu-EBP,Tetrabutyl ethylidenebisphenol,ATG_PXR_TRANS_up,8856,0.145836815978712,NR1I2
DTXSID4038899,TBu-EBP,Tetrabutyl ethylidenebisphenol,ATG_RXRb_TRANS_up,6257,1.52120007061588,RXRB
DTXSID4038899,TBu-EBP,Tetrabutyl ethylidenebisphenol,BSK_4H_Eotaxin3_down,10344,3.99999999974246,CCL26
DTXSID4038899,TBu-EBP,Tetrabutyl ethylidenebisphenol,BSK_4H_Pselectin_down,6403,3.99999999974246,SELP
DTXSID4038899,TBu-EBP,Tetrabutyl ethylidenebisphenol,BSK_BT_xIL17A_down,3605,10.0,IL17A
DTXSID4038899,TBu-EBP,Tetrabutyl ethylidenebisphenol,BSK_BT_xIL2_down,3558,3.99999999974246,IL2
DTXSID4038899,TBu-EBP,Tetrabutyl ethylidenebisphenol,BSK_BT_xIL6_down,3569,39.9999999974246,IL6
DTXSID4038899,TBu-EBP,Tetrabutyl ethylidenebisphenol,BSK_BT_xTNFa_down,7124,10.0,TNF
DTXSID4038899,TBu-EBP,Tetrabutyl ethylidenebisphenol,NVS_ENZ_hPTEN,5728,5.80009221745846,PTEN
DTXSID4038899,TBu-EBP,Tetrabutyl ethylidenebisphenol,TOX21_RAR_LUC_Antagonist,5914,12.2173177942812,RARA
DTXSID4038899,TBu-EBP,Tetrabutyl ethylidenebisphenol,TOX21_RXR_BLA_Agonist_ratio,6256,3.20137662798706,RXRA
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_AP_1_CIS_up,2353,24.5471670383091,FOS
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_CRE_CIS_up,10488,33.4516462586316,CREB3
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_C_EBP_CIS_up,1051,40.9712017327888,CEBPB
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_DR5_CIS_up,5914,0.220409141612805,RARA
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_EGR_CIS_up,1958,13.6086915557623,EGR1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_Ets_CIS_up,2113,40.9036651344922,ETS1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_FoxA2_CIS_up,3170,40.9202060032423,FOXA2
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_GRE_CIS_up,2908,40.9151229717076,NR3C1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_HIF1a_CIS_up,3091,6.59286165988587,HIF1A
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_HNF6_CIS_up,3175,40.9217909276647,ONECUT1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_HSE_CIS_up,3297,24.7682271986998,HSF1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_MRE_CIS_up,4520,22.2234502132849,MTF1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_NFI_CIS_up,4774,40.9498249968745,NFIA
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_NRF2_ARE_CIS_up,4780,20.8645973014961,NFE2L2
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_NURR1_TRANS_up,4929,9.17625185556783,NR4A2
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_Oct_MLP_CIS_up,5451,17.9323786042471,POU2F1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_PBREM_CIS_up,9970,1.69472839353143,NR1I3
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_PPARg_TRANS_up,5468,2.73273771240982,PPARG
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_PXRE_CIS_up,8856,0.699858414409858,NR1I2
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_PXR_TRANS_up,8856,1.70421528088877,NR1I2
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_Pax6_CIS_up,5080,17.6248490371971,PAX6
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_RARa_TRANS_up,5914,1.50317123838607,RARA
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_SREBP_CIS_up,6720,19.929832431445,SREBF1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_VDRE_CIS_up,7421,1.10270099258443,VDR
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,ATG_Xbp1_CIS_up,7494,29.5329581245095,XBP1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_3C_Eselectin_down,6401,10.0,SELE
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_3C_HLADR_down,3122,10.0,HLA-DRA
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_3C_ICAM1_down,3383,29.9999999986418,ICAM1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_3C_IL8_down,3576,10.0,CXCL8
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_3C_MCP1_down,6347,10.0,CCL2
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_3C_MIG_down,4283,29.9999999986418,CXCL9
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_3C_Thrombomodulin_down,7056,29.9999999986418,THBD
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_3C_TissueFactor_down,2152,29.9999999986418,F3
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_3C_VCAM1_down,7412,29.9999999986418,VCAM1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_3C_uPAR_down,5329,10.0,PLAUR
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_4H_Eotaxin3_down,10344,10.0,CCL26
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_4H_MCP1_down,6347,3.99999999974246,CCL2
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_4H_Pselectin_down,6403,10.0,SELP
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_4H_VCAM1_down,7412,10.0,VCAM1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_4H_VEGFRII_down,3791,10.0,KDR
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_4H_uPAR_down,5329,10.0,PLAUR
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_BE3C_IP10_down,3627,10.0,CXCL10
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_BE3C_MMP1_up,4312,3.99999999974246,MMP1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_BT_xIL17A_down,3605,29.9999999986418,IL17A
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_BT_xIL2_down,3558,29.9999999986418,IL2
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_BT_xIL6_down,3569,29.9999999986418,IL6
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_BT_xTNFa_down,7124,29.9999999986418,TNF
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_CASM3C_VCAM1_down,7412,10.0,VCAM1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_CASM3C_uPAR_down,5329,29.9999999986418,PLAUR
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_KF3CT_ICAM1_down,3383,29.9999999986418,ICAM1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_KF3CT_IL1a_down,3552,10.0,IL1A
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_KF3CT_IP10_down,3627,10.0,CXCL10
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_KF3CT_MCP1_down,6347,29.9999999986418,CCL2
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_KF3CT_MMP9_down,4318,10.0,MMP9
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_KF3CT_TIMP2_down,7077,10.0,TIMP2
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_KF3CT_uPA_down,5328,29.9999999986418,PLAU
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_LPS_CD40_down,958,10.0,CD40
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_LPS_PGE2_up,5732,1.0,PTGER2
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_LPS_VCAM1_down,7412,29.9999999986418,VCAM1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_MyoF_ACTA1_down,58,10.0,ACTA1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_MyoF_CollagenIII_down,1281,3.99999999974246,COL3A1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_MyoF_CollagenIV_down,1282,10.0,COL4A1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_MyoF_CollagenI_down,1277,10.0,COL1A1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_MyoF_Decorin_down,1634,10.0,DCN
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_MyoF_IL8_down,3576,29.9999999986418,CXCL8
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_MyoF_MMP1_down,4312,10.0,MMP1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_MyoF_PAI1_down,5054,10.0,SERPINE1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_MyoF_TIMP1_down,7076,10.0,TIMP1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_MyoF_VCAM1_down,7412,10.0,VCAM1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_MyoF_bFGF_down,2247,10.0,FGF2
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_SAg_CD38_down,952,29.9999999986418,CD38
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_SAg_CD69_down,969,3.99999999974246,CD69
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_SAg_Eselectin_down,6401,10.0,SELE
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_hDFCGF_CollagenIII_down,1281,3.99999999974246,COL3A1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_hDFCGF_IP10_down,3627,10.0,CXCL10
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_hDFCGF_MCSF_down,1435,10.0,CSF1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_hDFCGF_MIG_down,4283,10.0,CXCL9
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_hDFCGF_PAI1_down,5054,10.0,SERPINE1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_hDFCGF_TIMP1_down,7076,29.9999999986418,TIMP1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,BSK_hDFCGF_VCAM1_down,7412,10.0,VCAM1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,NVS_ADME_hCYP2C19,1557,2.27410622444027,CYP2C19
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,NVS_ADME_hCYP2C9,1559,0.897118473340178,CYP2C9
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,NVS_ENZ_hPI3Ka,5290,2.69520384908605,PIK3CA
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_AR_BLA_Antagonist_ratio,367,10.1030761334139,AR
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_AR_LUC_MDAKB2_Antagonist_0.5nM_R1881,367,22.3423186343973,AR
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_AR_LUC_MDAKB2_Antagonist_10nM_R1881,367,42.2156395552281,AR
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_Aromatase_Inhibition,1588,36.6239896164244,CYP19A1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_CAR_Agonist,9970,52.3456335948207,NR1I3
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_DT40_100,8438,7.82973534498369,RAD54L
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_DT40_657,5980,9.68494852926882,REV3L
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_ERR_Antagonist,2101,13.88974198229,ESRRA
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_ERa_BLA_Antagonist_ratio,2099,14.0470405366111,ESR1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_ERa_LUC_VM7_Antagonist_0.1nM_E2,2099,52.6339738300602,ESR1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_ERb_BLA_Antagonist_ratio,2100,5.112793489248,ESR2
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_FXR_BLA_antagonist_ratio,9971,4.99005064057177,NR1H4
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_GR_BLA_Agonist_ratio,2908,51.8460190149524,NR3C1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_GR_BLA_Antagonist_ratio,2908,14.1890003591478,NR3C1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_HRE_BLA_Agonist_ratio,3091,54.4951216249853,HIF1A
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_HSE_BLA_agonist_ratio,3297,19.7842900578722,HSF1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_PGC_ERR_Antagonist,2101,24.3247847171847,ESRRA
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_PPARg_BLA_antagonist_ratio,5468,3.86286183691509,PPARG
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_PR_BLA_Antagonist_ratio,5241,5.44696288940404,PGR
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_PR_BLA_Followup_Agonist_ratio,5241,13.3554428849001,PGR
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_PR_BLA_Followup_Antagonist_ratio,5241,10.9524984477614,PGR
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_PR_LUC_Followup_Antagonist,5241,11.2331126402024,PGR
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_PXR_Agonist,8856,18.4452713859345,NR1I2
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_RAR_LUC_Antagonist,5914,33.3252028010581,RARA
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_RORg_LUC_CHO_Antagonist,6097,36.0625322681989,RORC
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_SBE_BLA_Antagonist_ratio,4086,42.8655853005106,SMAD1
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_SHH_3T3_GLI3_Antagonist,6469,13.9811678809809,SHH
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_TR_LUC_GH3_Antagonist,7067,11.9131848024851,THRA
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_TSHR_HTRF_Agonist_ratio,7253,30.3182369267936,TSHR
DTXSID4038922,TBBPA-DHEE,Tetrabromobisphenol A bis(2-hydroxyethyl) ether,TOX21_VDR_BLA_antagonist_ratio,1591,45.9989383889242,CYP24A1
